@relation 'spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R35-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}
@attribute cluster {cluster1,cluster2}

@data
-0.090067,-0.204382,1.085996,34.845398,-31.521593,0.862561,35.763385,-0.091799,33.632963,-0.173205,1,cluster2
1.276521,5.135531,-3.694464,1012.664289,-996.169969,-0.554256,1008.464066,-10.639988,1005.770727,-4.607255,1,cluster1
0.715337,3.67368,0.601022,108.518179,-98.501729,1.221096,102.930583,-0.483242,102.005668,-1.662769,1,cluster2
3.949076,3.803584,-2.459512,23.354973,-18.80834,-4.757944,18.325098,-14.055592,16.608635,-4.797781,1,cluster1
1.749371,10.255473,-13.111625,18.912263,-15.08443,-0.150688,11.223689,-13.154926,17.79509,-5.317396,1,cluster1
-1.247077,3.226811,-4.676537,628.001786,-610.104505,-1.517277,622.49906,-6.183421,626.079209,-0.311769,1,cluster2
0.713605,4.106692,-5.383214,80.952591,-77.736172,-1.422014,81.063442,-6.827744,81.496455,-6.564473,1,cluster1
2.126958,-1.408157,-4.056463,16.404253,-13.712646,0.192258,13.852942,-9.295917,16.031862,-7.291934,1,cluster1
2.125226,-1.404693,-4.023554,16.399057,-13.733431,0.187061,13.85121,-9.26474,16.028398,-7.274613,1,cluster1
-1.351,5.511386,-7.15337,75.791079,-68.641174,0.173205,68.000315,-12.546976,73.026726,-7.15337,1,cluster1
-1.657573,2.982591,2.326144,56.547995,-47.11871,0.6755,53.490925,-2.656966,48.783211,-4.78046,1,cluster2
-0.209578,2.459512,-2.66909,27.712813,-23.756809,-0.665108,23.813967,-0.564649,24.378615,-2.459512,1,cluster2
10.323023,-2.284575,0,241.894752,-217.685878,7.149906,247.648624,-2.876936,242.190932,-15.484534,1,cluster1
-3.00684,6.186885,-1.811725,82.940985,-68.513002,-2.87174,79.282894,-0.048497,79.445706,0,1,cluster2
0.784619,1.905256,-4.931149,31.956337,-29.749705,0.722265,28.930445,-4.532777,29.65271,-3.810512,1,cluster2
-0.69282,-0.450333,-1.264397,228.907835,-217.010378,-1.321555,229.340847,-1.345803,226.165998,-3.377499,1,cluster2
-1.099852,0,-3.685804,23.763737,-17.791626,1.870615,21.434129,0.54906,20.187052,-1.870615,1,cluster2
5.99636,15.15198,-1.312895,705.758743,-418.042587,-1.113709,722.701664,-4.408069,720.614542,-23.469288,1,cluster1
0,1.125833,-2.234346,5.196152,-3.2857,0,2.961807,-3.342858,5.196152,-1.108513,1,cluster2
0,1.125833,-2.234346,5.196152,-3.2857,0,2.961807,-3.342858,5.196152,-1.108513,1,cluster2
-0.42262,-3.384427,-2.218757,83.704819,-74.292855,0.41396,82.253361,-7.820209,81.932931,-6.183421,1,cluster1
2.686411,6.616434,-10.529137,255.411676,-224.155087,0.919719,250.681445,-7.653933,252.588433,-6.599114,1,cluster1
-1.184723,0.142028,-7.853118,71.447096,-69.337458,9.768767,75.233359,-11.227153,71.876644,-2.944486,1,cluster1
0,-1.818653,0,8.660254,-3.292629,-3.128084,8.660254,-0.509223,5.53217,-3.637307,1,cluster2
0.332554,-0.427817,-2.514938,123.022373,-107.527446,-0.55772,120.571521,-6.058714,120.763778,-1.177795,1,cluster2
2.753961,6.789639,-10.773356,255.427265,-221.18462,0.938772,250.57579,-7.830602,252.553792,-6.737678,1,cluster1
0,7.776908,-5.837011,29.860556,-16.187747,-1.409889,25.963442,-12.186709,22.630976,-1.939897,1,cluster1
2.03516,-1.423746,-4.148262,16.492588,-13.788856,0.280592,13.761144,-9.314969,16.03013,-7.309254,1,cluster1
1.247077,0,0.034641,209.630109,-179.951419,4.57781,200.900573,-2.100978,196.818129,-8.677575,1,cluster2
2.753961,6.789639,-10.773356,255.427265,-221.18462,0.938772,250.57579,-7.830602,252.553792,-6.737678,1,cluster1
2.357321,2.610201,-1.349268,12.335666,-13.911832,-1.51208,17.824535,-4.229668,17.069361,-9.301113,1,cluster1
0.699749,3.633843,0.587165,108.473146,-98.202085,1.205507,102.986009,-0.471118,102.05763,-1.645448,1,cluster2
-3.128084,6.715161,-3.093443,87.903311,-74.327496,-1.958949,86.557507,-1.37698,86.429335,-1.091192,1,cluster2
0.6755,0,-6.200742,37.724067,-25.842198,1.351,35.022067,-8.227241,36.373067,0,1,cluster1
2.547847,1.453191,-4.103228,40.549041,-28.91832,-6.226723,41.8654,-7.262489,37.074548,-3.966396,1,cluster1
-1.302502,5.414391,-8.024591,205.370996,-191.809038,-0.864293,200.063993,-6.68052,204.215718,-1.541525,1,cluster1
2.225685,2.243006,-3.871134,160.067475,-153.986245,0.077942,159.582501,-6.711697,159.080206,-3.723909,1,cluster1
2.225685,2.121762,-3.628646,160.067475,-154.107489,0.077942,159.824988,-6.226723,159.080206,-3.602666,1,cluster1
0,6.928203,0,38.105118,-33.591393,-4.248721,45.033321,4.248721,40.7846,-6.928203,1,cluster2
1.229756,-0.017321,0.017321,211.292878,-181.387289,4.553562,202.649944,-2.094049,198.577893,-8.642934,1,cluster2
0,1.986662,-2.771281,38.889737,-29.403295,-2.021303,36.719477,-1.952021,32.527914,-5.542563,1,cluster2
2.192776,-2.005715,-4.094568,85.656841,-81.27302,0.197454,84.222703,-8.854244,85.272325,-7.430498,1,cluster1
0.519615,2.45778,-6.735946,75.798007,-68.422935,0.195722,71.620301,-11.65497,74.16988,-3.723909,1,cluster1
2.192776,-2.007447,-4.094568,85.660305,-81.271288,0.200918,84.222703,-8.852512,85.274057,-7.430498,1,cluster1
-3.128084,6.715161,-3.093443,87.903311,-74.327496,-1.958949,86.557507,-1.37698,86.429335,-1.091192,1,cluster2
-0.685892,3.221615,-6.05525,23.711776,-20.233818,0.462458,21.952012,-5.294879,22.41447,-2.147743,1,cluster2
-0.739586,-0.739586,-1.034034,228.949404,-217.77248,-1.144886,229.657813,-1.070407,226.283778,-3.256256,1,cluster2
-1.837706,5.724428,-1.855026,48.904455,-42.128672,2.033428,39.073334,-6.623362,44.094549,-4.10496,1,cluster2
-0.142028,1.986662,-1.978002,127.290146,-119.282875,-1.252273,119.906413,-5.184028,124.468635,0.519615,1,cluster2
-1.922576,-1.922576,-5.767729,67.549981,-54.419304,-1.357928,63.704829,-6.332378,66.192054,-5.767729,1,cluster1
3.464102,1.650644,-3.031089,58.105108,-52.708038,-0.2702,54.992613,-8.660254,56.373058,-3.464102,1,cluster1
-7.517101,5.178832,-12.574689,18.446341,-6.687448,-1.316359,8.054036,-8.088677,14.964919,-8.071357,1,cluster1
-0.142028,1.986662,-1.978002,127.290146,-119.282875,-1.252273,119.906413,-5.184028,124.468635,0.519615,1,cluster2
-0.142028,1.986662,-1.978002,127.290146,-119.282875,-1.252273,119.906413,-5.184028,124.468635,0.519615,1,cluster2
-0.017321,5.057588,-6.079498,12.851817,-5.009091,-1.43587,10.807997,-0.590629,11.415947,-2.009179,1,cluster2
-2.542651,2.864812,-8.241098,55.42909,-48.254935,3.846885,51.098963,-9.34095,54.779571,-0.866025,1,cluster1
-5.421319,16.229316,-27.054634,103.923048,-65.959959,0,93.097731,-5.403999,103.923048,-5.403999,1,cluster1
2.961807,6.910883,-10.859959,255.458442,-221.870512,0.990733,250.662393,-8.041912,252.640395,-6.910883,1,cluster1
-1.032302,-2.062873,-0.817528,69.479486,-63.313385,3.289164,71.613373,-4.243524,66.500359,-2.095781,1,cluster2
0.698016,3.639039,0.583701,108.466218,-98.368362,1.302502,102.982545,-0.581969,102.156357,-1.645448,1,cluster2
2.961807,6.910883,-10.859959,255.458442,-221.870512,0.990733,250.662393,-8.041912,252.640395,-6.910883,1,cluster1
-0.838313,0.017321,-1.42721,258.636755,-247.407869,-0.296181,258.709501,-1.221096,256.334859,-2.650038,1,cluster2
2.961807,6.910883,-10.859959,255.458442,-221.870512,0.990733,250.662393,-8.041912,252.640395,-6.910883,1,cluster1
5.352037,3.152332,-0.32909,239.040332,-213.669252,4.08764,247.82183,0.623538,240.928267,-11.310292,1,cluster2
-3.654627,6.640683,-0.848705,78.576217,-66.124504,-1.468779,76.331479,0.467654,75.493166,-0.987269,1,cluster2
-0.831384,-0.935307,-1.160474,229.08104,-217.093516,-0.973413,229.77386,-1.260933,226.219692,-3.619986,1,cluster2
1.565774,0.552524,-1.551918,116.205021,-99.241315,-3.779335,105.107771,-9.536672,105.743434,-8.365805,1,cluster1
-0.228631,-3.186973,-0.228631,50.073589,-41.207221,-0.919719,45.116459,-3.843421,47.349073,-3.186973,1,cluster2
-3.798387,6.864117,-0.888542,78.716513,-65.961691,-2.087121,76.23968,0.483242,76.270857,-0.277128,1,cluster2
-0.332554,2.701999,-3.034553,33.74035,-30.527395,-1.501688,32.50713,-0.299645,31.906108,-0.900666,1,cluster2
0.469386,2.217025,-3.981985,12.124356,-9.848441,-1.207239,7.41491,-3.261452,8.442016,-2.944486,1,cluster2
-1.042695,5.641289,-7.572526,23.197356,-14.408931,0.732657,14.597724,-9.088071,18.702685,-2.927166,1,cluster1
0.618342,-0.614878,-3.694464,162.838757,-149.292387,-0.571577,154.909428,-9.768767,156.095883,-7.742267,1,cluster1
7.794229,22.187571,-12.470766,502.797029,-457.21638,-1.820385,507.837297,-3.583613,509.498334,-20.264994,1,cluster1
1.01325,-4.854938,-2.05248,114.285908,-95.287043,-1.480903,104.867016,-11.118034,105.078326,-11.171728,1,cluster1
-1.352732,5.246382,-7.993414,205.447207,-191.854072,-0.680696,200.199093,-6.694376,204.245163,-1.628128,1,cluster1
-1.195115,0.796743,-5.639557,90.801032,-80.666802,-1.91738,86.817315,-4.979646,88.086908,-4.78046,1,cluster1
-0.852169,-0.15242,-1.960682,25.70017,-22.492412,0.169741,25.70017,0.187061,25.145914,-0.433013,1,cluster2
-1.818653,5.062785,-2.771281,82.786832,-66.235355,-4.390749,76.833774,-12.940152,76.553182,-6.373947,1,cluster1
2.03516,-1.408157,-3.559364,17.048576,-14.360433,0.836581,13.761144,-9.261276,16.03013,-7.82887,1,cluster1
-0.952628,-4.160386,-4.711178,38.489633,-29.981799,-0.853901,35.281875,-11.523334,34.996087,-11.275651,1,cluster1
2.823243,6.084694,-2.840563,27.274604,-22.934085,-1.752835,19.225764,-7.627952,23.574944,-5.663806,1,cluster1
3.100371,-0.784619,-2.113102,59.79559,-54.828068,1.023642,60.812304,-10.868619,58.78234,-2.286307,1,cluster1
-1.835974,6.720357,-7.950113,110.643406,-95.716592,-3.154065,92.907205,-18.842981,102.604958,-13.423394,1,cluster1
-6.159173,8.365805,-13.329863,15.761662,2.809386,2.39023,8.390054,-14.30674,9.60249,-8.920062,1,cluster1
3.100371,-0.784619,-2.113102,58.063539,-53.144515,0.931843,59.409343,-10.77682,56.958491,-2.615397,1,cluster1
1.108513,0.795011,-3.325538,38.418619,-29.784346,-0.640859,36.996605,-6.491726,34.933733,-7.759588,1,cluster1
2.033428,-1.422014,-4.149994,16.490856,-13.790589,0.27886,13.759412,-9.316701,16.028398,-7.309254,1,cluster1
1.108513,1.747639,-3.325538,38.574504,-29.77915,-0.49017,36.996605,-5.222133,34.928537,-6.651075,1,cluster1
0.727461,-1.524205,-2.857884,36.13058,-35.410047,2.355589,40.876399,-4.537973,38.19172,-3.585345,1,cluster2
-0.230363,-3.186973,-0.230363,50.073589,-41.207221,-0.921451,45.114727,-3.841689,47.345609,-3.186973,1,cluster2
0,-3.135012,0,19.052559,-13.073519,-0.535204,19.052559,-5.73482,18.517355,-3.135012,1,cluster2
-0.968216,2.979127,-4.692126,79.674337,-66.649315,0.521347,77.216557,-1.266129,79.227468,-3.723909,1,cluster2
0.465922,2.251666,-4.03741,10.392305,-8.119854,-1.217632,5.610113,-3.303021,6.661467,-2.996448,1,cluster2
-2.468172,2.979127,-2.485493,107.439112,-98.066985,-1.243612,103.758504,-4.108425,103.727327,-2.37291,1,cluster2
-1.240148,6.535028,-1.240148,88.329395,-78.047941,-2.44046,87.68334,0.12644,88.10596,-1.991858,1,cluster2
-1.042695,5.762533,-7.572526,23.214677,-14.396806,0.732657,14.597724,-9.018789,18.685364,-2.823243,1,cluster1
-0.258076,0.561184,-0.197454,83.516026,-74.996068,-0.543864,82.481992,-1.328483,81.73721,-1.801333,1,cluster2
-2.130422,4.260845,-4.260845,10.790677,0.174937,-2.223953,4.399409,-4.167314,6.436301,2.130422,1,cluster2
-0.232095,0.465922,-4.960594,51.651487,-42.074978,-0.053694,55.037646,0.698016,52.297542,-3.152332,1,cluster2
4.537973,-8.765909,-2.268987,40.687606,-34.956249,-2.613665,38.763297,-13.993238,38.763297,-6.841601,1,cluster1
3.08305,-0.767299,-2.113102,71.919946,-66.777487,0.978609,72.919339,-10.754303,70.861663,-2.268987,1,cluster1
3.100371,-0.784619,-2.113102,59.79559,-54.8298,1.025374,60.812304,-10.870351,58.784072,-2.286307,1,cluster1
2.03516,-1.408157,-4.148262,16.49432,-13.788856,0.282324,13.761144,-9.295917,16.03013,-7.291934,1,cluster1
-3.058802,-1.307698,-2.340001,43.28395,-38.768493,2.596344,50.52219,-0.569845,44.847992,-2.320948,1,cluster2
-0.623538,3.775871,-3.325538,211.725891,-201.863593,-1.458387,205.715674,-5.002163,205.34848,-2.684679,1,cluster2
0,0,0,6.928203,-4.735427,0,6.928203,0,6.928203,0,1,cluster2
-3.058802,-1.307698,-2.340001,43.28395,-38.768493,2.596344,50.52219,-0.569845,44.847992,-2.320948,1,cluster2
0,0,0,6.928203,-4.735427,0,6.928203,0,6.928203,0,1,cluster2
-1.90872,6.895294,-2.809386,87.67468,-77.990784,-0.701481,87.828832,-1.068675,87.440853,-2.407551,1,cluster2
-0,0.237291,-1.732051,27.475522,-12.448249,1.018446,17.320508,-4.957129,13.380092,-6.928203,1,cluster1
1.210704,3.940416,-2.426603,50.012967,-44.52583,2.726248,40.614859,-6.969772,47.281523,-5.45596,1,cluster1
-2.11137,7.672985,-2.960075,86.91431,-77.562967,-1.529401,87.920631,-1.103316,88.157922,-2.840563,1,cluster2
0,5.317396,-2.667358,135.203886,-117.850469,0.166277,121.936377,-2.833635,124.770012,2.650038,1,cluster2
4.537973,-8.762445,-2.268987,40.684141,-35.507042,-2.617129,38.763297,-13.996703,38.763297,-6.841601,1,cluster1
0,2.615397,-4.43405,70.615711,-63.240639,1.420282,62.145983,-13.30215,70.615711,-8.8681,1,cluster1
3.131548,2.442192,-1.752835,20.680687,-15.423912,1.252273,16.48566,-2.066337,17.737932,-2.442192,1,cluster2
1.245345,3.47969,-4.089372,129.524491,-123.055282,-1.607343,124.532721,-4.43405,127.721427,1.316359,1,cluster2
1.905256,-0.327358,-0.623538,101.409843,-93.47705,0.528275,99.818088,-3.684072,97.524853,-3.152332,1,cluster2
-1.125833,2.857884,-4.468691,37.446938,-28.610015,-0.332554,35.870772,-6.543688,35.087885,-6.703037,1,cluster1
-3.211222,3.103835,-1.704338,15.255904,-10.231224,-0.644323,15.875978,-1.804797,13.104696,-4.468691,1,cluster2
0,2.615397,-4.43405,70.615711,-63.240639,1.420282,62.145983,-13.30215,70.615711,-8.8681,1,cluster1
-1.221096,6.287344,-4.356108,22.187571,-14.396806,0,16.774912,-4.191563,18.888014,0,1,cluster2
2.033428,-1.404693,-4.149994,16.490856,-13.790589,0.27886,13.759412,-9.299381,16.028398,-7.291934,1,cluster1
4.468691,-8.646398,-2.234346,40.723979,-35.974695,-2.577292,38.832579,-13.800981,38.832579,-6.754998,1,cluster1
0,2.615397,-4.43405,70.615711,-63.240639,1.420282,62.145983,-13.30215,70.615711,-8.8681,1,cluster1
1.073872,1.593487,-3.481422,38.676695,-29.689083,-0.296181,36.996605,-5.315664,35.054976,-6.581793,1,cluster1
0,3.053606,-3.39482,37.303178,-30.182717,-1.120637,35.836131,-6.147048,34.408921,-6.772319,1,cluster1
-2.459512,0.60795,-2.442192,3535.91071,-1764.665324,-1.28345,3535.721916,-1.906988,3535.739237,-1.645448,1,cluster2
-3.211222,3.103835,-1.704338,15.255904,-10.231224,-0.644323,15.875978,-1.804797,13.104696,-4.468691,1,cluster2
-0.550792,0.637395,-0.966484,116.657086,-110.333368,-0.509223,114.821112,-0.453797,114.81072,-0.536936,1,cluster2
-1.125833,2.857884,-4.468691,37.446938,-28.610015,-0.332554,35.870772,-6.543688,35.087885,-6.703037,1,cluster1
-3.211222,3.103835,-1.704338,15.255904,-10.231224,-0.644323,15.875978,-1.804797,13.104696,-4.468691,1,cluster2
1.905256,-0.327358,-0.623538,101.409843,-93.47705,0.528275,99.818088,-3.684072,97.524853,-3.152332,1,cluster2
-0.592361,0,-2.376374,19.10452,-10.504888,0,16.728147,-5.352037,14.944134,-1.784012,1,cluster2
0,2.615397,-4.43405,70.615711,-63.240639,1.420282,62.145983,-13.30215,70.615711,-8.8681,1,cluster1
2.03516,-1.406425,-4.148262,16.492588,-13.788856,0.280592,13.761144,-9.297649,16.03013,-7.291934,1,cluster1
-1.042695,5.762533,-7.572526,23.214677,-14.403735,0.732657,14.597724,-9.018789,18.685364,-2.823243,1,cluster1
4.537973,-8.762445,-2.268987,40.684141,-35.507042,-2.617129,38.763297,-13.996703,38.763297,-6.841601,1,cluster1
0.339482,0.999393,-2.033428,80.995892,-70.245053,2.026499,80.810562,-3.263184,78.345854,-3.931755,1,cluster2
6.027537,16.090752,-4.018358,-2.303628,2.009179,4.018358,-4.295486,-2.009179,1.732051,-10.063215,1,cluster1
2.165064,19.485572,-8.660254,-9.093267,2.165064,0,-4.76314,-6.495191,1.732051,-12.990381,1,cluster1
-0.756906,-0.039837,-0.566381,847.398929,-840.018661,0.188794,847.255169,-1.073872,846.693985,-1.420282,1,cluster2
0,0,0,1.732051,8.660254,-8.660254,1.732051,8.660254,-6.928203,0,1,cluster2
1.524205,5.854332,-7.707626,13.856406,-10.167138,-3.400016,5.317396,-5.849136,6.957648,-4.191563,1,cluster1
-0.154153,4.600327,-7.186279,168.344946,-156.21193,-1.825582,160.82265,-10.250277,164.827151,-2.459512,1,cluster1
2.03516,-1.406425,-4.148262,16.492588,-13.788856,0.280592,13.761144,-9.297649,16.03013,-7.291934,1,cluster1
-14.337917,0,-14.337917,1.732051,12.301025,0,0.713605,13.319471,0.713605,0,1,cluster2
-0.154153,4.600327,-7.186279,168.344946,-156.21193,-1.825582,160.82265,-10.250277,164.827151,-2.459512,1,cluster1
1.732051,6.928203,-10.392305,107.38715,-98.228065,-0.190526,98.726896,-13.665881,107.196624,-5.196152,1,cluster1
-1.279986,2.44046,-2.785138,14.412395,-8.788426,-1.023642,11.086857,-7.215724,12.469034,-2.944486,1,cluster1
2.036892,-1.408157,-3.557632,17.048576,-14.358701,0.836581,13.208619,-9.261276,16.031862,-7.274613,1,cluster1
0,1.351,-1.160474,22.915032,-18.520819,0.394908,18.463662,-0.775959,17.888621,-1.160474,1,cluster2
-0.756906,-0.039837,-0.566381,847.398929,-840.018661,0.188794,847.255169,-1.073872,846.693985,-1.420282,1,cluster2
0.017321,1.357928,-2.320948,35.604036,-31.213288,0.73439,33.480542,0.031177,30.913643,-1.160474,1,cluster2
1.801333,-0.817528,1.454923,3816.109765,-1907.834912,-2.769549,3817.509262,-0.185329,3814.251274,0.34641,1,cluster2
-1.056551,4.404605,-3.169653,49.375572,-43.521241,-0.017321,45.32777,0.717069,45.48885,-1.056551,1,cluster2
1.281718,-1.281718,-7.690306,19.502892,-8.843851,2.376374,19.502892,-8.784962,20.597548,-11.535458,1,cluster1
-0.647787,-0.131636,-0.779423,19.052559,-12.26292,-0.265004,19.052559,1.044427,18.655919,0,1,cluster2
-0.786351,1.072139,-4.518921,199.579018,-190.575818,1.693946,197.117774,-8.18394,198.082527,-1.02191,1,cluster1
-1.408157,5.507922,-9.375591,100.458947,-92.280203,-0.687624,94.720663,-9.133104,98.363165,-4.884383,1,cluster1
-2.095781,8.435087,-8.417767,-2.476833,2.095781,0,-4.589935,-6.321985,1.732051,-6.304665,1,cluster1
4.537973,-8.765909,-2.268987,40.687606,-34.956249,-2.613665,38.763297,-13.993238,38.763297,-6.841601,1,cluster1
-1.108513,2.012643,-9.21451,90.686716,-79.589467,0.722265,87.018233,-14.516318,89.753141,-4.156922,1,cluster1
-1.693946,6.183421,-9.553992,11.725984,-6.108943,-0.779423,0.782887,-9.384251,5.459424,-3.845153,1,cluster1
4.15519,3.904043,-1.733783,1162.507469,-1146.333578,-5.102622,1158.064758,-4.770068,1154.683795,-1.02191,1,cluster2
-0.142028,4.035678,-4.99177,34.641016,-31.958069,-0.351606,28.852502,-4.515456,32.553895,-2.407551,1,cluster2
-1.091192,4.754479,-0.831384,123.902255,-112.458595,-2.478565,122.871684,0.140296,122.930574,-0.744782,1,cluster2
-1.060015,5.488869,-7.330039,23.12461,-14.330988,0.538668,14.753609,-8.745125,18.685364,-2.632717,1,cluster1
-1.060015,5.488869,-7.330039,23.12461,-14.284223,0.538668,14.753609,-8.745125,18.685364,-2.632717,1,cluster1
0.384515,2.551311,-3.0155,78.946876,-68.142343,-1.920844,71.185556,-9.39984,74.11965,-1.818653,1,cluster1
-1.228024,5.197884,-8.429891,205.254949,-192.091363,-0.597558,199.831898,-7.118729,204.224379,-1.853294,1,cluster1
0.122976,4.158654,-2.547847,1163.673139,-1138.121925,-4.293754,1156.26689,-3.372303,1154.018688,0.173205,1,cluster2
3.043213,3.325538,-7.764784,29.444864,-25.675921,3.043213,25.837002,-7.200135,28.048831,-4.156922,1,cluster1
-1.001125,0,-1.001125,25.980762,-20.400094,0,24.979637,0,24.979637,0,1,cluster2
3.940416,1.749371,-2.243006,25.184019,-17.93019,-4.009698,19.563514,-13.934349,16.315919,-6.166101,1,cluster1
-3.152332,6.831208,-9.456997,49.339199,-42.040337,0.35507,46.69609,-7.712822,50.747357,-2.095781,1,cluster1
0.384515,2.549579,-3.0155,78.948608,-68.078257,-1.91738,71.185556,-9.39984,74.121382,-1.818653,1,cluster1
-3.850349,0.564649,-2.066337,37.592431,-33.800972,2.721052,34.30673,-0.282324,35.808418,3.568025,1,cluster2
-2.007447,9.437945,-5.715768,15.588457,-9.155621,-0.930111,11.58742,-4.785656,13.807909,-5.144191,1,cluster2
4.477351,3.498743,-6.001556,67.549981,-57.592421,-0.495367,63.886694,-6.519439,64.569122,-5.837011,1,cluster1
4.725035,-0.356802,-5.786782,248.958055,-243.891806,-0.457261,245.272251,-9.722001,246.93502,-3.031089,1,cluster1
-1.693946,3.75855,-5.452496,39.715925,-32.957463,3.221615,32.115686,-3.221615,38.021979,-2.147743,1,cluster2
-1.875811,1.662769,-8.526886,6.858921,2.691607,-1.066943,-0.005196,-7.246901,3.916167,-4.988306,1,cluster1
1.212436,11.641113,-12.747894,20.072737,-15.074038,-0.741318,10.461587,-12.824104,17.724076,-4.849742,1,cluster1
-0.180133,4.78046,-5.913221,12.124356,-10.220832,0.045033,5.258506,-5.778121,10.084,-2.857884,1,cluster1
3.568025,1.506884,1.541525,16.974098,-7.030394,4.070319,7.863511,-0.484974,9.89001,-3.031089,1,cluster2
-0.225167,-4.641896,-0.225167,81.215862,-71.395134,-0.900666,76.36612,-5.282755,78.548504,-4.641896,1,cluster2
-1.228024,5.197884,-8.429891,205.254949,-192.117344,-0.597558,199.831898,-7.118729,204.224379,-1.853294,1,cluster1
-3.155797,-1.867151,-7.174154,17.628813,-10.854762,-1.432406,17.628813,-1.865419,17.343025,-8.036716,1,cluster2
-0.171473,0.725729,-0.698016,195.586641,-185.890621,0.100459,195.446345,-2.301896,195.233303,-1.628128,1,cluster2
-3.027625,2.637913,-3.755086,61.8983,-50.963863,-5.021215,61.508588,4.110157,56.215441,-0.727461,1,cluster2
0.678964,5.469816,-4.908632,25.132057,-17.845319,-0.613146,21.165661,-6.079498,22.523589,-1.749371,1,cluster2
4.15519,3.869402,-1.716462,1162.490148,-1146.383808,-5.040268,1158.082079,-4.797781,1154.728829,-1.02191,1,cluster2
-0.207846,-0.207846,-1.247077,274.048543,-264.59501,-0.412228,273.871874,-1.281718,271.796877,-2.286307,1,cluster2
0.620074,2.64311,-1.648912,159.28632,-146.394666,3.147136,150.442469,-3.912703,153.270908,-3.013768,1,cluster2
-0.142028,1.546721,-1.995323,127.470279,-120.318641,-0.966484,119.923734,-5.819691,124.55697,0.259808,1,cluster2
-3.254523,-11.91651,-4.259113,131.923382,-115.472363,8.845583,133.473567,-11.935562,127.129065,-7.742267,1,cluster1
1.056551,1.51208,-3.256256,38.706139,-29.7116,-0.188794,37.013926,-5.104354,35.16756,-6.495191,1,cluster1
