@relation 'chess_king_rook_king_pawn-weka.filters.unsupervised.instance.Randomize-S250-weka.filters.unsupervised.instance.RemovePercentage-P34.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-V-R6,4,10,18,23,32'

@attribute '0.346bxqsq=t-0.326rkxwp=t+0.29 wknck=t+0.284katri=n+0.269rxmsq=t...' numeric
@attribute '-0.326katri=b-0.307 hdchk=t-0.295bkon8=t-0.291bkblk=t+0.288rkxwp=t...' numeric
@attribute '0.395 skrxp=t-0.368bkxbq=t+0.335wknck=t+0.301bxqsq=t+0.296thrsk=t...' numeric
@attribute '0.602 hdchk=t-0.359bkxbq=t-0.301wknck=t-0.253katri=b+0.22 skach=t...' numeric
@attribute '-0.309bkblk=t-0.301skewr=f+0.28 wknck=t-0.27rimmx=t-0.264reskr=t...' numeric
@attribute outcome {won,nowin}

@data
-2.077652,2.097224,-0.540272,-0.109752,-0.290417,won
0.328203,-0.329717,0.387836,0.6379,0.553535,nowin
-0.279021,-2.535969,-1.539222,-1.190858,0.395838,won
-1.683753,1.050476,-0.605191,0.699132,1.29294,won
-0.566508,3.128623,-0.450213,-0.304756,-0.446565,won
-2.264737,-1.245494,2.034341,1.663116,-1.053175,won
-1.696635,1.03481,-0.214718,-0.830532,0.952066,won
-0.937973,-0.285109,-0.86987,0.736725,-0.675297,won
0.621688,-0.647394,-1.174737,-0.146555,1.915863,nowin
-0.649151,1.175144,0.816664,0.121279,0.372472,nowin
-0.036832,-0.004385,-0.491488,-0.416075,-0.092655,nowin
0.405814,0.564263,-0.093294,0.288664,-0.17247,nowin
-0.715472,2.263879,-1.373303,-0.385814,0.139137,won
-1.115968,0.624127,0.423931,1.054263,1.188317,won
-1.194001,0.091286,-0.753138,-0.161455,0.102854,won
3.574694,0.912081,1.358501,0.068517,0.121515,nowin
-0.899737,-0.063729,1.157329,0.124178,-0.868877,won
4.779051,1.156088,2.423022,3.178145,-0.34597,nowin
0.05107,-0.021288,-0.716568,1.344904,0.503915,nowin
0.102441,0.015642,-0.071916,0.886836,-0.958814,won
-0.291763,1.838708,-0.935989,-0.14985,0.135286,won
0.949486,0.465266,1.475936,1.026848,-0.714784,nowin
1.017659,0.179442,-1.478359,0.631228,0.813316,won
-0.994657,0.650699,-0.436667,0.239808,0.111334,won
-0.520854,2.094687,-0.414923,0.251071,0.340004,nowin
-0.505659,1.510502,-0.989691,-0.253093,0.23581,won
-0.133045,-0.345866,-1.435383,-0.069243,-0.391674,won
2.598166,1.002812,-0.85101,0.040103,-0.9827,won
-1.178462,0.764053,-0.861125,0.106352,-1.017533,won
1.240798,-2.111948,0.002099,-0.952393,-0.233117,nowin
0.854231,-0.227958,0.163409,1.020497,0.364092,nowin
-1.282736,1.233765,0.331361,1.05317,0.804198,won
-0.251033,-0.525917,-0.720234,-0.667817,-0.535628,nowin
-1.787877,2.935706,-0.121337,0.215172,0.955103,won
-1.929565,0.617294,-1.481695,-0.484882,0.126877,won
0.047711,-0.782878,-0.204119,0.46366,-0.236916,nowin
-0.400768,-0.172526,-1.544162,-0.00391,0.683549,won
0.587434,0.353756,0.936664,1.055077,-0.11786,nowin
1.420148,0.47473,0.984679,0.123828,0.620235,nowin
-2.009579,1.885789,-0.680253,-0.377806,1.432257,won
-3.263178,-0.605323,0.410874,-0.605726,0.553933,nowin
-0.01353,0.119817,-1.156941,0.283727,0.377466,won
-0.27968,-0.758035,-1.130574,-0.236294,-0.213975,won
-0.570474,-0.800224,2.766403,0.925225,-1.002771,won
0.479892,2.163933,2.114963,0.455747,-0.301721,won
-1.117372,1.398064,0.213345,-0.255761,1.1118,nowin
-0.169869,0.285252,-0.154338,-0.438803,0.245451,won
-0.530999,0.018446,-3.907303,0.953739,0.011341,won
-0.153764,-2.843969,1.292527,0.246786,-0.543642,nowin
-1.731612,1.761938,-0.648048,0.032199,0.070202,won
-2.581564,-1.388151,0.805419,-0.189473,0.34688,won
0.37213,2.295227,0.016533,-0.377169,-0.543496,nowin
1.887311,-1.671283,-1.515735,-1.310465,-1.105163,nowin
-0.398988,0.261812,-1.00434,-0.026451,-1.620799,won
-0.118496,0.714974,-0.412385,0.147788,-0.830349,won
-1.003654,0.06973,-0.142832,1.11473,-0.257646,won
-1.09071,0.919912,-1.50954,-0.477729,0.314075,won
0.984811,-0.192172,-0.063644,-0.506719,-0.133957,nowin
0.061726,-2.49239,-2.023782,-0.993476,-0.007534,won
1.071072,0.479341,-0.689281,0.301374,0.228628,nowin
0.016272,-0.517456,2.455088,-0.11272,1.212032,nowin
-1.433125,-1.61708,1.532372,0.255642,-0.943587,won
-0.258552,1.48268,-0.877155,-0.12202,-0.089702,won
-0.528269,1.285287,-0.427646,-0.545439,1.302231,nowin
-1.382421,0.960764,0.348908,-0.552098,0.439384,won
-0.718813,1.821884,-0.472377,0.305395,-1.053472,won
-0.624407,0.076097,0.14697,0.620083,-1.510294,won
-1.322286,-1.582661,1.2918,-0.574655,-0.228477,nowin
-1.736454,1.03558,-0.515117,0.487031,0.984717,won
-2.230814,2.718196,0.272985,0.515411,-0.549404,won
1.030187,-1.663232,-2.135563,-0.659323,-0.415202,nowin
-0.148412,-0.072289,1.810487,0.1859,-1.01852,won
-1.217854,-0.451802,-0.371578,0.862988,-0.700619,won
0.602223,1.350074,0.122285,0.207007,-1.009661,won
-1.027818,-0.218816,1.661363,0.448165,-1.627083,won
-1.74411,-2.295419,0.667079,-1.083857,0.746228,nowin
1.962496,0.416381,0.503161,-0.386843,0.238523,nowin
3.348674,0.676661,0.204323,0.54703,0.278964,nowin
-0.142247,-0.340312,-0.862895,0.091949,0.57304,nowin
0.696529,-0.796541,0.553223,-0.980013,0.726903,nowin
1.367455,1.338247,-0.534754,-0.986099,-0.62502,nowin
-0.205877,0.680099,-0.037762,0.945461,-0.762959,won
0.578076,0.025946,0.232752,-0.478098,0.465436,nowin
3.197576,0.613348,0.302136,-0.926418,-0.677058,nowin
-1.498279,-2.833928,0.426554,-1.104347,0.870604,nowin
1.55313,-0.198972,-0.673732,-0.690352,-1.440337,nowin
-1.335987,-2.393633,0.176692,-0.88446,-1.019568,won
-1.308833,-0.743746,0.878897,1.482237,-0.296498,won
1.31993,-1.809646,0.045106,-0.414637,0.528836,nowin
-1.793148,0.578403,-1.552778,-0.361136,-0.580857,won
-0.342586,0.114432,0.906898,0.419832,0.664178,won
0.739794,1.589672,0.5357,0.041778,0.380543,won
-2.219967,2.753049,0.624084,0.852057,0.537762,won
0.467244,-0.665202,2.036844,-0.28256,0.838893,nowin
-0.174199,1.271714,0.352916,0.191047,1.328673,nowin
1.581011,0.224392,0.104088,0.378394,0.482343,nowin
1.174903,0.80459,1.017368,-0.619986,-0.713867,nowin
-1.997478,0.495933,-1.139299,-0.434772,-0.885219,won
0.839259,-0.773602,-0.572338,-0.082673,0.897908,nowin
-1.198372,0.691476,-0.866256,-0.978531,-0.00651,nowin
-0.28269,0.58133,-1.50567,-0.268254,-0.819261,won
2.925841,-0.384571,1.218751,-1.063808,0.637642,nowin
1.865026,2.741737,-0.768286,-0.018868,-0.010608,won
1.084085,-1.189529,3.07286,0.630463,1.044254,nowin
-0.822968,-5.020208,0.751475,-2.905125,-0.016862,nowin
0.040578,-0.268045,2.497029,-0.238117,0.764767,nowin
1.703018,-1.939502,-0.282783,-0.282052,1.189587,nowin
-0.98084,0.430864,0.291698,0.689531,-0.922229,won
-0.456319,-0.794374,0.468795,0.534089,-0.441379,nowin
0.725211,-0.835415,-0.75065,-0.251569,0.646818,nowin
-0.552342,-0.85109,-1.016085,0.376163,-0.360514,won
-0.627625,-0.070069,-0.632803,0.02531,-1.477896,won
1.095804,0.698047,-0.19203,-0.140514,1.381092,won
-0.728863,0.132964,-1.152711,-0.197343,0.027959,won
-0.163892,0.362317,0.283506,0.993355,0.031784,won
-2.434167,2.231517,0.395339,0.600314,0.094789,won
0.554531,-0.156984,0.422845,1.164562,0.463989,nowin
1.37592,-0.355893,1.403497,0.639959,-0.190957,nowin
-0.162726,0.413396,0.381875,0.163744,-0.582949,won
1.36617,0.458042,1.065601,0.157462,0.970658,nowin
0.490872,1.965286,0.938385,-0.374023,0.078966,won
-0.321158,-0.555396,-0.285943,-0.869065,0.519583,nowin
-0.175705,-0.045178,-0.968145,0.382669,0.198766,won
1.15786,-1.333325,0.530781,-0.615705,0.341272,nowin
0.50254,-0.641968,-1.081767,0.402731,0.301008,nowin
-0.554452,1.860974,-1.297786,-0.178336,0.171516,won
-1.220934,1.003068,-0.954174,1.218176,1.493993,won
0.197931,-2.904523,-1.007714,-1.750053,-1.323705,nowin
-0.626459,-0.589475,0.048876,0.144576,0.243356,nowin
1.149307,-0.043911,1.109366,0.547167,1.038337,nowin
0.166556,0.136716,0.458235,1.985214,0.111008,won
2.619969,-0.08912,-1.005008,-0.837087,0.015453,nowin
1.543328,2.722447,-0.957338,-0.32783,0.483197,won
-0.445322,-0.974871,-0.943849,0.165323,-1.989625,won
1.570641,-2.037854,1.525159,-0.764846,1.341225,nowin
0.700742,0.827774,-0.101623,0.1594,0.032104,nowin
-0.164608,-0.677029,-0.319306,-0.189948,-0.204407,nowin
-0.139586,0.611728,0.325447,0.867958,-0.415482,won
-0.096565,1.55359,-1.432923,-0.714212,0.746238,won
-0.22201,-0.384852,-1.458573,0.05504,1.039938,won
3.775789,-3.174731,0.227856,-0.818971,-0.213847,nowin
0.363577,1.986858,-1.333496,0.1146,-0.298205,won
2.708263,-10.228543,-4.583192,7.424144,1.886078,nowin
-0.016436,0.482589,0.280379,0.430997,-0.820448,nowin
-1.619995,0.985382,-1.098907,-0.450839,0.165591,won
-1.064167,0.744466,-0.845443,-1.106144,1.353063,nowin
0.547676,-0.226458,2.495369,-0.019714,-0.111513,won
0.607955,-0.30604,-0.71036,-0.105293,-0.364687,nowin
4.509039,1.428457,3.563539,3.482515,-0.23268,nowin
-0.140302,-0.427618,-0.277365,-0.315345,-0.651673,nowin
-0.390232,0.016223,-0.047761,0.462753,-0.154063,won
1.621776,1.715125,0.278477,0.086869,-1.089298,won
0.279448,0.547236,-0.827999,0.130852,0.264895,won
0.009959,0.051638,-0.712824,0.603535,1.341508,won
0.441215,0.512801,1.270123,-0.374751,-1.354531,won
-0.120635,1.737695,-0.421726,0.167227,-0.627889,won
1.638388,-1.295669,-1.11305,-1.726266,-1.406741,nowin
-0.740436,1.999868,-1.724324,-0.345893,0.500198,won
0.075118,0.464766,-0.414521,0.057217,-0.039467,won
0.36925,-0.215164,0.162711,0.979346,0.250061,nowin
-0.094483,-0.64755,-0.753598,0.0113,-1.259618,nowin
2.118714,0.820333,1.352856,0.340004,0.990248,nowin
1.309384,0.364456,0.303554,0.76868,0.430221,nowin
-0.490718,-1.327529,-0.247958,1.01089,-1.127493,won
-0.384232,-0.34086,0.130621,-0.196789,0.139708,nowin
1.408176,0.242608,0.195246,0.719141,0.596382,nowin
-1.764676,-4.800077,0.261839,-1.984438,0.073145,nowin
-1.253797,0.62301,-0.512081,0.560567,-0.340487,won
2.574615,-0.236117,-0.759918,-0.838519,-1.198118,nowin
-0.115776,-0.285083,-0.761588,-0.34252,0.618829,won
-1.341166,1.79254,0.451951,-0.658831,0.340187,won
2.410215,0.686111,0.087144,-0.665821,0.49818,nowin
0.216684,-0.046143,0.741281,0.124218,0.163157,nowin
-2.127153,-2.304255,0.360136,-1.53154,0.705939,nowin
-2.257359,-4.334261,1.071238,-1.025768,-0.159376,nowin
-0.415848,-1.038192,2.186537,-0.148494,0.425442,nowin
0.603371,1.895405,-0.199825,-0.825834,0.695939,nowin
0.428236,0.054227,-0.079897,-0.155825,-0.572817,nowin
0.407488,-1.168926,-1.403482,-0.398297,1.472889,nowin
-2.757583,-0.698421,0.329984,-1.050007,-1.213042,won
-0.455363,-0.608387,-0.306756,-0.741453,-0.83999,nowin
1.17941,2.905635,0.327814,-0.325079,-0.145332,nowin
-1.50625,2.756447,-1.07282,-0.374146,0.453111,won
0.591518,0.639361,-0.545379,-0.717824,-0.180971,won
3.17327,0.363937,0.260195,-0.801021,-0.229793,nowin
1.2112,0.228619,2.730888,-0.621801,0.583963,nowin
-1.897953,0.528944,-0.833937,0.44739,0.849966,won
1.693743,1.265898,-0.422008,0.100484,-0.37894,nowin
-1.691697,-2.285954,1.292623,-0.07606,-0.185989,won
1.232221,0.659156,-0.263113,-0.016768,0.673358,nowin
0.58044,0.096241,0.19944,0.667542,-2.029768,won
-0.476897,0.064598,0.17239,0.966636,-1.6068,won
-0.333133,1.541901,0.070504,-0.728155,0.162179,nowin
-0.612869,-0.672741,0.502159,-0.145028,0.282611,nowin
-1.769147,0.407833,-0.940032,-0.328778,0.070042,won
1.203302,0.195804,-0.231725,-0.083294,0.444314,won
-2.825494,1.985866,0.214338,0.648209,-1.190726,won
-0.31908,0.712951,-0.08276,0.64044,0.572992,won
-0.440129,-0.431038,0.115796,0.062841,-0.175111,won
-0.746405,-0.331528,0.344193,0.208521,-1.560469,won
-0.183816,0.310151,1.119707,0.883914,-0.168082,won
0.78267,0.678131,0.553422,-0.112762,0.058261,nowin
1.741596,0.5216,0.296491,-0.654931,0.191674,nowin
-0.133552,0.69995,-0.016916,-0.258942,-0.85904,nowin
-0.857028,-0.303173,-0.026699,0.847855,-0.556497,won
1.271212,0.691435,0.542957,-0.332598,1.053716,nowin
-0.080425,1.125718,-1.339392,-0.787104,-0.191777,won
-0.060932,-0.353059,-1.35368,-0.009635,-0.572355,won
-0.842537,-0.160637,1.921498,0.633381,-1.413154,won
-0.423295,0.012401,-1.046281,0.098945,-1.173534,won
0.220237,-2.189988,-1.961028,-1.246486,0.904773,won
-1.642747,1.236134,0.597829,-0.112901,-0.035397,won
-0.663631,-0.793337,-1.10908,0.265147,-0.122815,won
0.99027,0.530161,-0.356667,-0.716653,0.341317,nowin
-0.561596,-0.708156,-1.003742,-0.343893,-0.418882,won
1.744953,1.076558,0.868239,-0.564802,-0.849167,won
1.395842,0.225318,0.942738,0.249225,1.0675,nowin
-0.979008,-0.453932,-0.5559,0.420606,-0.43464,won
1.137007,0.638444,0.522144,-0.204985,-0.305856,nowin
0.385681,0.647005,-0.131014,-0.266707,-0.156213,nowin
1.686457,-1.787847,0.22636,-0.429601,0.874468,nowin
-0.818328,0.361689,-3.668393,0.201815,-0.151515,won
2.490668,1.505055,-0.811316,-0.017116,-0.045922,won
3.656581,1.398746,1.546015,0.19884,-0.298177,won
0.149716,-0.676935,0.152322,0.944289,-0.847435,won
-2.198878,2.856294,-0.113748,0.131886,0.122895,won
-1.261647,1.33701,-0.406471,0.333,0.389331,won
-0.585301,-5.679106,1.400001,-2.479794,-1.941631,nowin
-0.238738,-0.022097,0.963609,0.886848,-0.368034,won
-0.650114,0.921034,-0.970057,-0.120191,1.079859,won
0.477731,-0.222885,-0.154994,1.590612,0.815231,nowin
2.207916,1.737116,0.823044,0.212078,-0.995904,won
2.77396,0.323296,-0.443447,-0.437256,-1.189638,nowin
0.0244,-1.039069,-1.075593,-0.530882,0.812138,nowin
-0.961639,0.171641,-1.104791,0.168146,-0.75015,won
-0.472996,2.805128,-1.488852,-0.35483,-1.289972,won
-1.215072,1.695908,-0.692347,0.389048,1.124844,won
0.62649,0.470584,0.76576,0.580134,0.871774,nowin
0.53124,-0.154998,0.39412,-0.169368,0.497752,nowin
1.249824,0.199303,0.083986,-0.051078,0.687896,nowin
-0.208564,0.177726,1.371417,1.201804,-1.916895,won
1.172326,-1.168432,-1.425361,-1.628549,-0.771119,nowin
0.757862,1.278975,0.908189,-0.467214,-0.19903,nowin
-0.50797,0.211178,0.382917,1.497442,-0.09059,won
-0.451458,-1.775375,1.986023,-1.125242,0.779441,nowin
-0.046431,-0.212213,-1.57544,-0.096132,0.319432,won
3.107842,0.147687,-0.180079,-1.103438,-0.362766,nowin
-1.111303,-1.207295,0.740773,-0.917686,0.246894,nowin
-1.768842,0.827815,-1.510836,-0.486533,-1.028122,won
2.522994,0.792013,-0.163033,-0.190743,-0.245796,won
1.662931,-1.240738,-0.202563,-0.325519,-0.276575,nowin
-0.470972,1.854407,-0.721038,-0.311392,0.351411,won
0.171185,-0.406335,-1.71068,-0.4606,0.119551,won
0.853152,0.480137,-0.729086,0.517342,-0.114989,nowin
1.091463,0.365252,0.263749,0.984648,0.086604,nowin
-1.402872,0.194885,-3.211333,1.018249,0.685628,won
0.315748,0.12112,-1.033316,-0.236426,-2.551723,won
1.01918,-4.60785,1.19989,-3.168674,-0.715097,nowin
-1.355878,0.627121,-0.057342,-0.382106,1.116091,nowin
0.169728,-2.87883,-2.051728,-1.859809,0.945602,won
-0.16818,0.121603,-0.436745,1.020866,0.29918,won
-2.96282,-0.661699,0.460517,-0.664314,0.540238,nowin
0.334145,-0.620672,-1.117665,-0.96527,0.450806,nowin
-2.016933,2.452055,-0.262357,0.11295,0.077637,won
1.717289,0.272189,0.25455,-0.529534,0.638939,nowin
-0.391542,-0.78878,2.228478,-0.273891,-0.021824,nowin
1.097316,-0.528895,-0.395246,-0.214664,0.875355,nowin
-0.959866,1.462419,-0.59557,-0.852185,-0.010801,nowin
1.366596,-0.189342,0.601344,-0.392835,0.92349,nowin
-1.165778,0.799979,-0.690787,0.276076,1.079365,nowin
1.55096,-3.021782,-0.826848,-1.544286,0.464351,nowin
2.742873,-2.270668,0.878832,-0.887944,0.653244,nowin
-0.126496,-1.665511,0.865226,0.559522,-1.153329,nowin
0.062571,0.303076,1.25946,-0.157131,-0.543149,won
0.99328,0.229415,2.691083,-0.405832,0.240346,nowin
1.05594,0.255787,0.663616,0.669754,-0.121355,won
0.28205,1.079107,0.060117,0.7261,0.504785,nowin
-1.164196,1.379949,-0.182091,-0.925821,-0.315163,nowin
-0.552364,2.028673,-1.706314,-1.000092,-0.798557,won
-0.230641,-0.037929,-3.857659,0.895151,-0.002353,won
0.467823,0.059618,-1.472095,-0.051478,0.205213,won
-0.823808,-6.45005,1.129314,-2.606139,-1.937339,nowin
-0.426745,-0.908225,2.739744,0.506473,0.099261,nowin
0.156988,-0.353855,-1.313875,-0.225603,-0.228738,won
0.66085,-0.435864,-1.220521,-0.421472,1.90309,nowin
0.235093,-2.227869,-2.048754,-1.396007,1.339266,won
-0.927953,-0.958879,1.511717,0.761599,0.378374,nowin
1.977059,-1.514089,1.530336,-0.916196,0.606156,nowin
-0.395788,0.151113,0.501856,0.584009,-1.82523,won
-0.757219,2.538912,-0.234842,-0.236691,0.074504,won
0.201484,0.481793,0.320184,0.215029,-0.476832,nowin
-0.264785,1.341553,-0.227048,0.448629,0.759657,won
0.31595,2.181417,1.994237,0.638082,-0.995761,won
-1.437521,-3.522714,0.212538,-1.161075,0.050823,won
-1.576455,1.167763,0.961037,-0.190403,0.31208,won
0.656502,-2.379317,-1.337261,-1.610871,0.566813,nowin
-1.202768,0.514641,-0.903066,0.231748,-0.570268,won
2.561693,2.907234,-1.152212,-0.338407,0.036183,won
-1.555366,1.271009,0.223206,-0.910574,-0.102786,won
-0.063024,-0.156819,-0.354089,-0.907041,0.645312,won
1.427789,-1.031259,0.071222,-0.663245,0.827884,nowin
-1.090519,1.235997,0.107792,0.650078,-0.373844,won
-0.680481,0.374489,0.341341,0.630942,-0.935923,won
-0.542472,-0.412028,-0.373861,0.55427,-0.221902,won
-0.930489,1.424756,-1.199873,-0.192352,1.107471,won
0.51613,0.103074,1.3585,0.484308,0.284421,won
-0.210076,-2.570893,2.232792,-1.789084,0.880618,nowin
-1.414756,1.05487,-0.326065,0.795993,0.490912,won
-0.06849,1.102862,-1.276924,-0.016512,-0.376288,won
-0.309054,2.787643,-1.368126,-0.537164,-0.595932,won
0.136866,-1.183026,-1.353213,-0.39443,0.82105,nowin
0.256481,-0.152551,-2.297457,-0.020642,0.264177,won
-0.069707,-0.193421,1.829709,-1.51111,0.310418,nowin
1.41918,1.521424,-0.18481,0.365641,0.114992,nowin
-1.301249,0.565947,0.163796,0.869046,0.974388,won
-1.094239,1.758325,0.296733,1.117788,-0.274488,won
-0.509332,0.604028,-1.645954,-0.048894,0.217089,won
1.475847,-1.339131,-1.911302,-0.13653,0.692382,nowin
1.115469,-0.864572,0.043661,0.9845,0.431729,nowin
2.057243,2.743969,-0.991855,-0.421961,-1.18865,won
-0.866898,-0.742235,-0.668923,0.669748,-0.695108,won
-1.361028,1.099139,-1.284227,-0.325362,0.205733,won
-0.057922,-0.10763,0.246343,0.304096,0.322212,nowin
1.041505,0.265005,0.974016,0.341448,1.431618,nowin
1.125837,2.776146,-0.624649,-0.088481,-1.049797,nowin
-1.215101,-2.407618,-2.101399,1.08913,-0.080412,nowin
0.974579,0.029921,-0.717386,-1.031871,0.730864,nowin
1.988823,2.191781,0.531446,-0.06653,-0.563512,nowin
2.228593,0.807569,0.018822,0.62419,-0.303189,nowin
-0.071184,-0.743168,-0.750794,-0.000355,0.616045,nowin
-1.448767,1.481927,-1.289322,0.082205,0.777548,won
-0.474559,-0.290667,-0.716256,0.50416,0.790194,won
-0.495378,-0.364833,1.177821,1.320602,-2.997294,won
0.452511,1.35973,1.951676,0.612262,0.901041,nowin
1.228152,0.409549,0.650665,0.520109,-0.155245,nowin
-1.615009,0.508439,-1.828856,-0.778467,0.461472,won
2.715801,1.016973,0.628501,0.63267,0.068546,won
-1.04173,1.337076,-0.995575,0.071921,-1.188179,won
2.174117,0.146641,-1.538897,-0.917107,-0.348131,nowin
-1.154563,0.757769,-0.809701,-0.203745,-0.144974,won
2.111189,-0.451663,-1.926451,-1.194625,-1.064346,nowin
0.042765,1.332419,0.648048,0.327152,0.605867,nowin
0.715574,1.227278,0.452284,0.906388,-1.033112,won
-0.660527,-0.580809,-1.146621,0.134794,-0.896047,won
1.68916,1.060175,1.272694,0.243775,-0.753855,nowin
1.665542,-3.331654,0.847693,-1.705132,0.964493,nowin
-0.248213,-0.824284,-1.507333,-0.68368,0.633502,won
-0.982565,0.172976,-0.880664,0.39456,-0.672513,won
0.353848,-1.077723,1.68187,-0.151429,0.77903,nowin
-2.109589,0.784236,-1.026276,-0.683914,-0.62475,won
