@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S41

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_addresses numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute class {0,1}

@data
0.44,0,0,0,0,0,0.44,0,0,0,4.03,1.79,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.145,2.451,1
0,0.66,0,0,0,0,0,0,0,1.32,2.64,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.024,1
0,0,0,0,0,2.04,0,0,0,0,4.08,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.179,1
0.34,0.25,0,0.43,0.08,0.25,1.46,0.94,0.17,0,3.01,0.77,0.17,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.258,5.297,1
0.34,0.26,0,0.43,0.08,0.26,1.47,0.95,0.17,0,3.03,0.78,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.259,3.335,1
0.43,0,0,0.87,0,0,0.43,0,0,0,0.87,0.87,0,0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,5.114,1
0.44,0,0,0,0,0,0.44,0,0,0,4.46,1.78,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.144,2.428,1
0,0,0,0,0,0,0.36,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.41,0,0.05,0,0.05,0,0.05,0,0.53,1.19,0.53,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.01,0.14,1.364,1
0,0,0,0,3.12,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
2.12,0,0,0.53,0,0,1.59,0,0,0.53,6.91,1.59,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.186,2.823,1
0,0,0,0.46,0.93,0,0,0.46,0,0,1.87,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,1.12,0,0.56,1.12,1.12,0,0,0,1.12,2.25,2.82,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,1
0,0,0,0,0,0,0,0,0,0,5.29,5.29,0,0,1.32,0,0,0,0,0,0,0.66,0,0,0,0,0,0.069,3.215,1
0,0.8,0,0,0,0,0.8,0,0,0.8,0.8,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1.463,1
0,0.29,0,0,0.14,0,0.43,0.14,0.14,0.72,0.43,0.58,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.046,5.02,1
0.17,0,0,0.08,0.08,0.42,0.08,0.17,0,0.08,1.2,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.013,4.07,1
0,0,0,0,0,0,0.81,0,0,0,1.63,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,2.333,1
0.54,0,0,0,1.08,0,0,0,0,0,4.32,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,5.323,1
0.17,0,0,0.08,0.08,0.42,0.08,0.17,0,0.08,1.2,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.013,4.07,1
0.53,0,0,0,1.07,0,0,0,0,0,4.3,1.07,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,5.454,1
0.51,0.51,0,0,0.51,0,0.51,0,0.51,2.07,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,1
0,0.54,0,0,1.09,0,0,0.54,0,0,3.84,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,5.047,1
0,0,0,0,0,0,0.77,0,0,0,2.7,1.15,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,3.923,1
0,0,0,0,0,0,0.78,0,0,0,2.73,1.17,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,4,1
0.43,0,0,0,0.86,0,0,0,0,0.43,1.29,4.76,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891,1
0.45,0,0,0.45,0,0.45,0.22,1.6,0.45,1.83,1.83,0.68,0,1.6,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.112,3.184,1
0,0,0,0,0,0,0.56,0,0,0,2.25,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.403,1
0,0,0,0,0,0,0.55,0,0,0,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122,1
0,0,0,0,0,0,0,0,0,0,5.26,4.6,0,0,1.31,0,0,0,0,0,0,0.65,0,0,0,0,0,0.068,3.173,1
0,0,0,0,0.61,0,0,0,0,1.85,2.46,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,1
0.22,0.22,0,0.22,0.44,0.44,2.88,0.22,1.11,0.44,3.33,3.33,0,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0.15,86.65,1
0.34,0.42,0,0.42,0.08,0.25,1.63,0.94,0.17,0,3,0.94,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.223,3.314,1
0,0,0,0,1.04,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812,1
0,0,0,0,1.33,0,0,0,0,0,1.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,29.125,1
0.54,0,0,0,1.08,0,0,0,0,0,4.32,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,5.454,1
0,0,0,0,0,0,0,0,0,0,3.12,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111,1
0,0.9,0,0,0,0,0,0,0,1.81,3.63,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,6.266,1
0.07,0.02,0,0.2,0,0.02,0,0.25,0,0,0.05,0.02,0,0.37,0.02,0,0.02,0,0,0.05,0,0.02,0,0.02,0,0,0,0.022,1.423,1
0.07,0.02,0,0.2,0,0.02,0,0.25,0,0,0.05,0.02,0,0.37,0.02,0,0.02,0,0,0.05,0,0.02,0,0.02,0,0,0,0.022,1.423,1
0.17,0.26,0,0.62,0.53,0.17,0.8,0.17,0.62,1.43,2.5,1.16,0,0.89,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0.185,6.815,1
0,0,0,0,0,0,0,0,0,0,1.44,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.267,3.315,1
0.46,0,0,0,0,0.46,0,0,2.31,0.46,2.77,2.31,0,1.38,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.816,3.4,1
1.03,0,0,0,0.68,0,0.68,0,0.34,0,5.86,1.37,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.061,1.895,1
0,0,0,0,0,0,0.36,0,0,0.18,2.7,0.72,0,0,0.54,0,0,0,0,0,0,0,0,0.18,0,0,0,0.063,9.043,1
0.26,0.26,0,0,0.39,0.13,0.26,0.26,0,0.26,2.61,1.57,0,0.13,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.021,2.689,1
0,0,0,0.65,0.32,0.32,0,0.32,0,0,2.28,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.157,1.537,1
0,0,0,0.64,0.32,0.32,0,0.32,0,0,2.27,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.159,1.537,1
0.19,0.19,0,0,0,0.59,0,0,0,1.37,4.52,3.14,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.032,3.112,1
0.46,0,0,0.46,0,0.46,0.23,1.61,0.46,1.84,1.84,0.69,0,1.61,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.112,3.105,1
0,0,0,0,0,0,0,0,0,0,1.42,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021,1
0,1.49,0,0,2.98,0,1.49,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,13,1
0,0,0,0,0.16,0,0,0,0,1.5,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.752,5.328,1
0,0,0,0,0,0,0.55,0,0,0,2.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.338,1
0.16,0.32,0,0,0.16,0,0.49,0.16,0.16,0.81,0.32,0.98,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.08,6.586,1
0,0,0,0,0,0,0.36,0,0,0,0.72,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543,1
0.84,0.84,0,0,1.69,0,0.84,0,0,0,0.84,2.54,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.278,173,1
0,0,0,0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0,0,0,0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1
0.17,0,0,0.08,0.08,0.43,0.08,0.17,0,0.08,1.2,3.14,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.013,4.16,1
0,0.54,0,0.54,2.18,0,0.54,0,0,0.54,3.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.08,1
0,0,0,0,0,0,0,0,0,0.85,4.7,0.85,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,7.17,1
0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,1.293,1
0,0,0,0.22,0,0,0.45,0,0,0,1.35,1.12,0.22,0.22,0.22,0,0,0,0,0.45,0,0,0,0,0,0,0,0.193,7.258,1
0,0.55,0,0.55,2.23,0,0.55,0,0,0.55,3.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.739,1
0,0,0,1.12,0,2.24,0,0,0,0,4.49,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,1
0,0,0,0.65,0.32,0.32,0,0.32,0,0,2.28,3.26,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.158,1.494,1
0,0,0,0,0,0.71,0.71,0,0,2.87,1.43,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.888,1
0,0.55,0,0.55,2.23,0,0.55,0,0,0.55,3.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.739,1
0,0,0,0,1.07,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0.437,1.823,1
0,0,0,0,0,0,0,0,0,0,1.42,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.263,3.493,1
0,0,0,0,0.15,0,0.15,0,0,1.27,0.79,0,0,0,0,0.95,0,0,0,0,0,0.15,0,0,0,0,0,0.707,5.423,1
0,0,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0,3.58,0,0,0,0,0,0,0,0,0.39,0,0,0,2.5,1
0,0,0,2.3,0,0,0,0.76,0,0,2.3,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,5.607,1
0.08,0.16,0,0.16,0.08,0,0.08,0,0,0.08,3.5,0.73,0,0.08,0.16,0,0,0,0.08,0,0,0,0,0,0,0,0.061,0.097,5.594,1
0.48,0.2,0,0.2,0,0.27,0.97,0.13,0,0.06,2.37,1.04,0,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0,0.305,3.401,1
0.48,0.2,0,0.2,0,0.27,0.97,0.13,0,0.06,2.23,0.97,0,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0,0.305,3.401,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,1
0,0,0,0,0,0.71,0.71,0,0,2.85,1.42,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.055,1
0.8,0,0,0,0,0,0,0,0,0,1.6,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,2.604,1
0,0,0,0.99,0.33,0.33,0,0.33,0,0,1.98,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.162,2.195,1
0.07,0.37,0,0.29,0.07,0,0.37,0.14,0.07,0.44,3.55,1.85,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.159,3.456,1
0,0,0,0.99,0.33,0.33,0,0.33,0,0,1.98,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.161,2.195,1
0,0,0,0,0.15,0,0.15,0,0,1.27,0.79,0,0,0,0,0.95,0,0,0,0,0,0.15,0,0,0,0,0,0.707,5.423,1
0,0,0,0.62,0,0,0,0,0,0,2.48,0.93,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741,1
0,0.34,0,0,0.17,0,0.51,0.17,0.17,0.86,0.17,0.86,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.083,6.294,1
0,0.79,0,0,0,0,0,0,0,1.58,3.17,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,3.257,1
0.14,0.14,0,0,0,0,0.29,0,0,0.14,2.35,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.127,2.962,1
0,0,0,0,0,0,0,0,0,0,2.22,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687,1
0,0,0,0.25,0,0.25,0,0.25,0,0,2.5,1.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.203,2.866,1
0.58,0,0,0,1.16,0,0,0,0,0.58,2.92,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1.829,1
0.14,0.14,0,0,0,0,0.29,0,0,0.14,2.35,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.127,2.962,1
0.14,0.14,0,0,0,0,0.29,0,0,0.14,2.35,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.127,2.962,1
0,0,0,0,0.58,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,1
0.25,0.25,0,0,0,0,0.75,0,0,0,3.29,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,3.181,1
0,0,0,0,3.12,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0,0.57,0,0.57,2.28,0,0.57,0,0,0.57,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.217,1
0,0.17,0,0,0.17,0.52,0.17,0,0,0.7,0.88,0.7,1.93,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.057,3.564,1
0,0,0,0,0,0,0,0,0,0,1.42,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.267,3.459,1
0,0.57,0,0.57,2.28,0,0.57,0,0,0.57,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.217,1
0,0.34,0,0,0.17,0,0.51,0.17,0.17,0.86,0.34,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.364,1
0,0.57,0,0.57,2.28,0,0.57,0,0,0.57,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.217,1
0,1.63,0,0,3.27,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,14.818,1
0,0,0,0,0.14,0,0,0,0,1.46,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,4.979,1
0,0.38,0,0,0.19,0,0.57,0.19,0.19,0.95,0.19,0.95,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.03,6.789,1
0.4,0,0,0.6,0.2,0.6,0.2,0,0,0.4,2.21,2.62,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.129,3.946,1
0,0,0,0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
0,0,0,0,0.15,0,0,0,0,1.53,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,5.058,1
0,0.52,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,1
0,0,0,0,0,0,0,0,0,0,2.14,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206,1
0.18,0,0,0.36,0.06,0.06,0.12,0.3,0,0.06,4.48,1.15,0,0.84,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0.167,1.733,1
0.1,0.1,0,0.1,0.2,0.62,0.31,0,0,0.31,2.4,2.92,0,0,0.2,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0,0.065,4.064,1
0,0,0,0,5.4,0,0,0,0,0.9,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,24.785,1
0.17,0.17,0,0.17,0.17,0.89,0.53,0,0,0,1.97,4.12,0,0,0.35,0,0,0,0,0,0,0.17,0,0,0,0,0,0.057,5.163,1
0.08,0.17,0,0.17,0.08,0,0.08,0,0,0.08,3.43,0.77,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0.064,0.103,5.392,1
0,0.46,0,0,0.23,0.23,0.46,0.23,0,0.69,2.76,1.84,0,0,0.23,0,0,0,0,1.15,0,0,0,0,0,0,0.036,0.036,1.862,1
0,0,0,0,0,0.06,0.19,0.13,0,0,0.32,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.032,1.206,1
0,0,0,0,0,1.05,0,0.52,0,0,3.7,1.05,0,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.263,6.487,1
0,0,0,0.64,0.32,0.64,0,0.32,0,0,2.27,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.157,1.494,1
0.54,0,0,0,0,0,0,0,0,0,2.17,5.97,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,2.345,1
1.63,0,0,0,0,0,0,0,0,0,3.27,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,2,1
0,1.32,0,0.94,0,0.18,0.75,0,0,0,2.45,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.107,2.623,1
0.35,0,0,0.7,0.35,1.41,0,0,0,0,5.3,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917,1
0.34,1.03,0,0,2.41,0.34,1.72,0.68,0.34,3.44,4.13,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,1
0,1.32,0,0.94,0,0.37,0.75,0,0,0,2.45,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.107,2.542,1
0.64,0,0,0,0.64,0,0,0,0,0,1.28,3.2,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,2.333,1
0,0,0,0.65,0.32,0.32,0,0.32,0,0,2.28,3.26,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.159,1.494,1
0.64,0,0,0,0.64,0,0,0,0,0,1.28,2.56,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,2.333,1
0,0,0,0.18,0,0,1.32,0.75,0,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,2.616,1
0,0,0,0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1
0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0,0,0,0.43,0.43,0,0,0.43,0,0.43,1.72,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,1
0,0,0,0,0,0,0,0,0,0,2.17,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1
0,0.68,0,0,0,0,0,0,0,1.37,1.72,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.718,1
0,0,0,0,0.16,0,0.16,0,0,0.65,0.82,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.663,5.289,1
0.18,0,0,0.36,0.06,0.06,0.12,0.3,0,0.06,4.49,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0.167,1.74,1
0,0.11,0,0.34,0.11,0,0,0.46,0,0.34,0.58,0.58,0,0.11,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.094,2.576,1
0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,1
0,0,0,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,4.35,1
0,0,0,0,0,0,0,0,0,0,1.31,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.199,4.818,1
0,1.31,0,0.93,0,0.18,0.75,0,0,0,2.44,0.93,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.107,2.698,1
0,1.32,0,0.94,0,0.18,0.75,0,0,0,2.45,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.107,2.623,1
0,0,0,0.65,0.32,0.32,0,0.32,0,0,2.28,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.157,1.494,1
0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,4.617,1
0,0.62,0,0,0,0,0,0,0,1.24,2.49,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.592,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1
0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,4.617,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1
0,0,0.52,0,0.17,0,0.17,0,0,0.69,1.04,0.17,0,0,0,0.17,0,0,0,0,0,0.17,0,0,0,0,0,0.681,4.74,1
0,1,0,0,1,0,0,0,0,3,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.137,2.538,1
0,0,0,0,0,0,0,0,0,0,3.15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,3.343,1
0,0,0.16,0,0.16,0,0.16,0,0,0.65,0.98,0,0,0,0,0.49,0,0,0,0.16,0,0.16,0,0,0,0,0,0.67,4.835,1
0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.055,1
0,0,0,0,0,0,0,0,0,0,1.31,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.201,4.5,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0,0,0,0.94,0,0,0,0,0,0.94,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,1
0.25,0,0,0.51,0,0,0,0.25,0,0,2.81,0.25,0,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.209,2.776,1
0,0,0,0,0,0,0,0,0,0,1.09,1.46,0.36,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.181,3.787,1
0.64,0,0,0,0,0,0,0,0,0,1.93,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,2.44,1
0,0,0,0,0,1.29,0.43,0,0,1.73,0.43,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.062,1.477,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0,0,0.6,0.6,0,0,0,0,1.21,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,1
0,0,0,0.65,0.32,0.32,0,0.32,0,0,2.28,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.159,1.494,1
0,0,0,0,0,0,0,0,0,0,1.29,5.19,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.198,4.23,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0.63,0,0,0,0.63,0,0,0,0,0,1.27,2.54,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.458,1
0.65,0,0,0,0,0,0,0,0,0,1.96,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,2.44,1
0.19,0.19,0.19,0,0,0,0.38,0,0,0,0.19,0.58,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,1.121,1021.5,1
0,0,0,0,0,1.29,0.43,0,0,1.73,0.43,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.062,1.477,1
0.08,0,0,0,0,0,0,0,0,0,0.4,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.038,2.811,1
0.64,0,0,0,0,0,0,0,0,0,1.93,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,2.44,1
0,0,0,0,0,1.29,0.43,0,0,1.73,0.43,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.062,1.477,1
0,0,0,0,0,0,0,0,0,0,1.09,1.46,0.36,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.181,3.787,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,2.217,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0,0,0.65,0.32,0.32,0,0.32,0,0,2.28,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.158,1.494,1
0.18,0,0,0.36,0.06,0.06,0.12,0.3,0,0.06,4.49,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0.167,1.736,1
0,0,0,0,0,0,0,0,0,0,1.31,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.201,4.5,1
0,0,0,0,0.45,0.91,0.91,0,0,0.45,0.91,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,4.735,1
