@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S30

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_free numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hpl numeric
@attribute word_freq_415 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.44,0,0,0,0,0,0,0.44,1.34,0.44,1.79,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,0.944,0.145,28,1
0,0.66,0,0,0,0,0,0,0.66,0.33,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.583,0,121,1
0,0,0,0,0,2.04,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,0,18,1
0.34,0.25,0,0.43,0.08,0.25,0.08,1.46,0.51,0.08,0.77,0.17,0.34,0.34,0,0,0,0,0,0,0,0,0,0.17,0,0,0.258,0.258,300,1
0.34,0.26,0,0.43,0.08,0.26,0.08,1.47,0.52,0.08,0.78,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0.17,0,0,0.259,0.259,62,1
0.43,0,0,0.87,0,0,0,0.43,2.18,0,0.87,0,0,0.43,0,0,0.43,0,0,0,0,0,0,0,0,0,0.835,0,107,1
0.44,0,0,0,0,0,0,0.44,1.33,0.44,1.78,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0,0,1.083,0.144,28,1
0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.118,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,1,1
0,0.53,0,0.05,0,0.05,0.11,0,0.17,0.05,0.53,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.01,0.032,0.14,14,1
0,0,0,0,3.12,0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
2.12,0,0,0.53,0,0,0,1.59,1.59,1.59,1.59,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.186,85,1
0,0,0,0.46,0.93,0,0,0,0,0.46,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,46,1
0,0.56,0,0.56,1.12,1.12,0,0,2.25,2.25,2.82,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,1.32,0,0,0,0,0,0,0.66,0,5.29,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.069,43,1
0,0,0,0,0,0,0,0.8,0.8,1.61,2.41,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1.192,0,12,1
0,0.87,0,0,0.14,0,0,0.43,0,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.046,132,1
0.17,0.08,0,0.08,0.08,0.42,0.08,0.08,0.6,0,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.095,0.013,48,1
0,0,0,0,0,0,0,0.81,0.81,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0.294,0.147,11,1
0.54,1.08,0,0,1.08,0,0,0,0.54,0.54,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0.54,0,0,1.18,0.252,68,1
0.17,0.08,0,0.08,0.08,0.42,0.08,0.08,0.6,0,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.108,0.013,48,1
0.53,1.07,0,0,1.07,0,0,0,0.53,0.53,1.07,0,1.61,0,0,0,0,0,0,0,0,0,0,0.53,0,0,1.183,0.253,68,1
0.51,0,0,0,0.51,0,0,0.51,0,2.07,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,17,1
0,0.54,0,0,1.09,0,0,0,0.54,0.54,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0.321,140,1
0,0.38,0,0,0,0,0,0.77,0.38,0.38,1.15,0,0.38,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0.985,0.184,78,1
0,0.39,0,0,0,0,0,0.78,0.39,0.39,1.17,0,0.39,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.869,0.186,78,1
0.43,0.43,0,0,0.86,0,0,0,0.43,0,4.76,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.14,0,0.915,0,47,1
0.45,0,0,0.45,0,0.45,0,0.22,0,0,0.68,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0.112,30,1
0,1.12,0,0,0,0,0,0.56,0,0.56,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0.615,0,19,1
0,0.55,0,0,0,0,0,0.55,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.893,0,16,1
0,1.31,0,0,0,0,0,0,0.65,0,4.6,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.816,0.068,43,1
0,0.61,0,0,0.61,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,13,1
0.22,0.22,0,0.22,0.44,0.44,0.22,2.88,0.88,0.44,3.33,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.15,1038,1
0.34,0.25,0,0.42,0.08,0.25,0.08,1.63,0.51,0.08,0.94,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0.17,0,0,0.287,0.223,62,1
0,0,0,0,1.04,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,1.33,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,223,1
0.54,1.08,0,0,1.08,0,0,0,0.54,0.54,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0.54,0,0,1.182,0.253,68,1
0,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,18,1
0,0,0,0,0,0,0,0,0,0.9,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.165,0.165,41,1
0.07,0.15,0,0.2,0,0.02,0.15,0,0.25,0.05,0.02,0,0.37,0.02,0,0,0.05,0.3,0.02,0,0,0.02,0,0.02,0.011,0,0,0.022,20,1
0.07,0.15,0,0.2,0,0.02,0.15,0,0.25,0.05,0.02,0,0.37,0.02,0,0,0.05,0.3,0.02,0,0,0.02,0,0.02,0.011,0,0,0.022,20,1
0.17,1.07,0,0.62,0.53,0.17,0.62,0.8,1.25,0.62,1.16,0,0.89,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0.212,0.185,583,1
0,0.48,0,0,0,0,0.48,0,0,0.96,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0.48,0,0.066,0.468,0.267,61,1
0.46,0.46,0,0,0,0.46,0,0,1.38,0,2.31,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.816,12,1
1.03,0.68,0,0,0.68,0,0,0.68,0.68,0.68,1.37,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0.34,0,0,0.366,0.061,12,1
0,0.18,0,0,0,0,0.54,0.36,0.9,0.72,0.72,0,0,0.54,0,0,0,0,0.36,0,0,0.18,0,0,0,0,0.633,0.063,363,1
0.26,0.52,0,0,0.39,0.13,0,0.26,0.78,1.57,1.57,0,0.13,0.39,0,0,0,0.13,0,0,0,0,0,0,0,0,0.779,0.021,49,1
0,0.32,0,0.65,0.32,0.32,0,0,0.32,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.157,10,1
0,0.32,0,0.64,0.32,0.32,0,0,0.32,0.32,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.159,10,1
0.19,0.39,0,0,0,0.59,0,0,0.39,0.59,3.14,0,0,0.19,0,0,0,0.19,0,0,0,0,0,0,0,0,0.258,0.032,43,1
0.46,0,0,0.46,0,0.46,0,0.23,0,0,0.69,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0.112,30,1
0,0.71,0,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,1.094,0,16,1
0,0,0,0,2.98,0,0,1.49,0,1.49,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,140,1
0,0.16,0,0,0.16,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884,0.752,47,1
0,1.1,0,0,0,0,0,0.55,0,0.55,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.683,0,19,1
0.16,0.65,0,0,0.16,0,0,0.49,0,0.16,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773,0.08,132,1
0,0.72,0,0,0,0,0,0.36,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,13,1
0.84,0,0,0,1.69,0,0.84,0.84,0.84,10.16,2.54,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0.278,418,1
0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.17,0.08,0,0.08,0.08,0.43,0.08,0.08,0.6,0,3.14,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0.088,0.013,48,1
0,0.54,0,0.54,2.18,0,0,0.54,0.54,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.471,0,147,1
0,0.42,0,0,0,0,0,0,0.85,0.85,0.85,5.55,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.082,42,1
0,0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,1.806,0,5,1
0,0.45,0,0.22,0,0,0.67,0.45,0.9,0.22,1.12,0.22,0.22,0.22,0,0,0.45,0,0,0,0,0,0,0,0.064,0,0.129,0.193,71,1
0,0.55,0,0.55,2.23,0,0,0.55,0.55,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.479,0,147,1
0,0,0,1.12,0,2.24,0,0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0,15,1
0,0.32,0,0.65,0.32,0.32,0,0,0.32,0.32,3.26,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.158,10,1
0,1.43,0,0,0,0.71,0,0.71,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,116,1
0,0.55,0,0.55,2.23,0,0,0.55,0.55,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.479,0,147,1
0,0,0,0,1.07,0,0,0,0,2.15,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.437,10,1
0,0.47,0,0,0,0,0.47,0,0,0.95,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0.47,0,0.065,0.461,0.263,61,1
0,0.15,0,0,0.15,0,0.63,0.15,0,1.11,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.862,0.707,51,1
0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0,0,0,0,0,0,0,0.39,0.39,0,0,0,0,21,1
0,0,0,2.3,0,0,0,0,0.76,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766,0.829,25,1
0.08,0.32,0,0.16,0.08,0,0.24,0.08,1.3,0.48,0.73,0,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0.061,0.39,0.097,119,1
0.48,0.55,0,0.2,0,0.27,0.27,0.97,1.04,1.11,1.04,0,0.06,0.69,0,0,0,0,0,0,0,0,0,0.13,0,0,0.75,0.305,94,1
0.48,0.55,0,0.2,0,0.27,0.27,0.97,0.97,1.11,0.97,0,0.06,0.69,0,0,0,0,0,0,0,0,0,0.13,0,0,0.75,0.305,94,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,26,1
0,1.42,0,0,0,0.71,0,0.71,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,117,1
0.8,0.8,0,0,0,0,0,0,0,0.8,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.347,22,1
0,0.33,0,0.99,0.33,0.33,0,0,0.33,0.33,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.162,50,1
0.07,0.81,0,0.29,0.07,0,0.07,0.37,1.48,0,1.85,0,0,0.14,0,0,0,0.14,0,0,0,0,0,0,0.049,0,0.159,0.159,44,1
0,0.33,0,0.99,0.33,0.33,0,0,0.33,0.33,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0.161,50,1
0,0.15,0,0,0.15,0,0.63,0.15,0,1.11,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.862,0.707,51,1
0,0.62,0,0.62,0,0,0,0,0,0.31,0.93,0,0.31,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.043,0,14,1
0,0.69,0,0,0.17,0,0,0.51,0,0.17,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.083,132,1
0,0,0,0,0,0,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0.271,0.135,26,1
0.14,0.29,0,0,0,0,1.17,0.29,0.58,0.14,0.88,0,0,0.44,0,0,0,0,0.29,0,0,0,0,0,0,0,0.204,0.127,73,1
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,39,1
0,1,0,0.25,0,0.25,0,0,1.5,0.25,1.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.203,34,1
0.58,0,0,0,1.16,0,0,0,0,0.58,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,9,1
0.14,0.29,0,0,0,0,1.17,0.29,0.58,0.14,0.88,0,0,0.44,0,0,0,0,0.29,0,0,0,0,0,0,0,0.204,0.127,73,1
0.14,0.29,0,0,0,0,1.17,0.29,0.58,0.14,0.88,0,0,0.44,0,0,0,0,0.29,0,0,0,0,0,0,0,0.204,0.127,73,1
0,0.58,0,0,0.58,0,0,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,8,1
0.25,0,0,0,0,0,0.25,0.75,1.51,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.124,32,1
0,0,0,0,3.12,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.57,0,0.57,2.28,0,0,0.57,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0.487,0,147,1
0,0,0,0,0.17,0.52,0,0.17,0.52,0,0.7,1.93,0.35,0,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0.085,0.057,39,1
0,0.47,0,0,0,0,0.47,0,0,0.95,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0.47,0,0.066,0.401,0.267,61,1
0,0.57,0,0.57,2.28,0,0,0.57,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0.487,0,147,1
0,0.69,0,0,0.17,0,0,0.51,0,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,149,1
0,0.57,0,0.57,2.28,0,0,0.57,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0.487,0,147,1
0,0,0,0,3.27,0,0,0,0,1.63,1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0.54,0.18,140,1
0,0.14,0,0,0.14,0,0.58,0,0,0.87,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.764,0.784,45,1
0,0.76,0,0,0.19,0,0,0.57,0,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0.03,132,1
0.4,0.6,0,0.6,0.2,0.6,0.2,0.2,1.2,0.4,2.62,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.453,0.129,64,1
0,0,0,0,0,0,0.91,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0,28,1
0,0.15,0,0,0.15,0,0.61,0,0,0.92,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.732,0.753,45,1
0,0.52,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,20,1
0,0.85,0,0,0,0,0,0,0,0.42,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,1.117,0,7,1
0.18,0.18,0,0.36,0.06,0.06,0.06,0.12,0.54,0,1.15,0,0.84,0.06,0,0,0,0,0,0,0,0.06,0,0.06,0.01,0,0.01,0.167,12,1
0.1,0.73,0,0.1,0.2,0.62,0.1,0.31,1.04,0.1,2.92,0,0,0.2,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.785,0.065,92,1
0,0,0,0,5.4,0,0,0,0,5.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0.21,295,1
0.17,0.71,0,0.17,0.17,0.89,0.17,0.53,1.61,0,4.12,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1.158,0.057,63,1
0.08,0.34,0,0.17,0.08,0,0.25,0.08,1.37,0.51,0.77,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0.064,0.348,0.103,119,1
0,0,0,0,0.23,0.23,0,0.46,0.69,0,1.84,0,0,0.23,0,0,1.15,0,0,0,0,0,0,0,0,0.036,0.841,0.036,52,1
0,0.39,0,0,0,0.06,0.06,0.19,0.26,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.032,15,1
0,0,0,0,0,1.05,0,0,1.05,1.05,1.05,0,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.263,47,1
0,0.32,0,0.64,0.32,0.64,0,0,0.32,0.32,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.157,10,1
0.54,0.54,0,0,0,0,0,0,0.54,0.54,5.97,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.318,22,1
1.63,1.63,0,0,0,0,1.63,0,0,1.63,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0.253,16,1
0,0.56,0,0.94,0,0.18,0.37,0.75,2.07,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.107,35,1
0.35,0.35,0,0.7,0.35,1.41,0,0,1.06,0.7,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.411,0,60,1
0.34,0.34,0,0,2.41,0.34,0,1.72,2.06,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0.56,0,0.94,0,0.37,0.37,0.75,2.07,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0.107,34,1
0.64,0.64,0,0,0.64,0,0,0,0.64,0.64,3.2,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.459,22,1
0,0.32,0,0.65,0.32,0.32,0,0,0.32,0.32,3.26,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.159,10,1
0.64,0.64,0,0,0.64,0,0,0,0.64,0.64,2.56,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.369,22,1
0,0.56,0,0.18,0,0,0,1.32,0.75,0.18,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,23,1
0,0,0,0,0,0,0.91,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,0,28,1
0,0,0,0,0,0,0,0,1.81,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,11,1
0,0,0,0.43,0.43,0,0,0,0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,46,1
0,0.86,0,0,0,0,0,0,0,0.43,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,1.133,0,6,1
0,0.34,0,0,0,0,0,0,0.68,0.34,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,0,61,1
0,0.16,0,0,0.16,0,0.65,0.16,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906,0.663,52,1
0.18,0.18,0,0.36,0.06,0.06,0.06,0.12,0.54,0,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0.06,0,0.06,0.01,0,0.01,0.167,12,1
0,0.23,0,0.34,0.11,0,0.34,0,0.92,0.46,0.58,0,0.11,0,0,0,0,0,0,0,0,0.11,0,0,0.075,0,0.322,0.094,48,1
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,5,1
0,0,0,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0.269,31,1
0,1.31,0,0,0,0,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,25,1
0,0.56,0,0.93,0,0.18,0.37,0.75,2.06,0,0.93,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.107,42,1
0,0.56,0,0.94,0,0.18,0.37,0.75,2.07,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0.107,35,1
0,0.32,0,0.65,0.32,0.32,0,0,0.32,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.157,10,1
0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.17,0.085,0.511,0,27,1
0,1.24,0,0,0,0,0,0,0.62,0.31,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,1.152,0,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.17,0.085,0.511,0,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0.17,0.52,0,0.17,0,0.69,0.17,0,1.74,0.17,0,0,0,0,0.17,0,0.34,0,0,0,0,0,0,0,0,0.754,0.681,52,1
0,1,0,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.137,11,1
0,0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0.351,0.175,28,1
0,0.16,0.16,0,0.16,0,0.65,0.16,0,2.13,0,0,0,0,0,0,0.16,0.32,0,0,0,0,0,0,0,0,0.693,0.67,52,1
0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,1.434,0,75,1
0,1.31,0,0,0,0,0,0,1.31,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,25,1
0,0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,0.23,41,1
0,0.47,0,0,0.94,0,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.217,0,11,1
0.25,0,0,0.51,0,0,0.25,0,0,0,0.25,0,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0.209,75,1
0,0.73,0,0,0,0,0,0,0.73,0.36,1.46,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,58,1
0.64,0.64,0,0,0,0,0,0,1.29,1.29,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,22,1
0,0,0,0,0,1.29,0,0.43,0,0.43,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.31,0.062,8,1
0,0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,0.23,41,1
0,0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.32,0,0.65,0.32,0.32,0,0,0.32,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.159,10,1
0,1.29,0,0,0,0,0,0,1.29,0,5.19,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,25,1
0,0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,0.23,41,1
0.63,0.63,0,0,0.63,0,0,0,0.63,0.63,2.54,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.501,0.3,22,1
0.65,0.65,0,0,0,0,0,0,0.65,1.3,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0.463,22,1
0.19,0.19,0.19,0,0,0,0.58,0.38,0,0,0.58,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,1.121,2042,1
0,0,0,0,0,1.29,0,0.43,0,0.43,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.31,0.062,8,1
0.08,0.08,0,0,0,0,0,0,0.23,0.08,0.23,0,0,0,0,0,0,0.08,0,0,0,0,0.16,0,0,0,0.406,0.038,67,1
0.64,0.64,0,0,0,0,0,0,1.29,1.29,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,22,1
0,0,0,0,0,1.29,0,0.43,0,0.43,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0.31,0.062,8,1
0,0.73,0,0,0,0,0,0,0.73,0.36,1.46,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,0.23,41,1
0,0.32,0,0.65,0.32,0.32,0,0,0.32,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.158,10,1
0.18,0.18,0,0.36,0.06,0.06,0.06,0.12,0.54,0,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0.06,0,0.06,0.01,0,0.01,0.167,12,1
