@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S44

@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.66,0,0,0,0,0.66,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.583,0,0,326,1
0,0,0,2.04,1.02,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,0,0,85,1
0.25,0.43,0.08,0.25,0.34,0.51,0.17,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.258,0.258,0.113,694,1
0.26,0.43,0.08,0.26,0.34,0.52,0.17,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.259,0.259,0.064,537,1
0,0.87,0,0,0,2.18,0,1.74,0,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.835,0,0,179,1
0,0,0,0,0,1.33,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,0.144,0.072,153,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.118,0,0,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,7,1
0.53,0.05,0,0.05,0,0.17,0,0,0.53,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0.032,0.14,0,303,1
0,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0.53,0,0,0,1.59,0,0.53,0.53,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0.28,0.186,0,240,1
0,0.46,0.93,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.135,0,0,96,1
0.56,0.56,1.12,1.12,0.56,2.25,0,0,1.12,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
1.32,0,0,0,0,0.66,0,0.66,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.069,0,164,1
0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192,0,0,101,1
0.87,0,0.14,0,0.14,0,0.14,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.046,0.046,979,1
0.08,0.08,0.08,0.42,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.095,0.013,0,574,1
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0.294,0.147,0,63,1
1.08,0,1.08,0,0,0.54,0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.252,0,181,1
0.08,0.08,0.08,0.42,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.108,0.013,0,574,1
1.07,0,1.07,0,0,0.53,0,0.53,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183,0.253,0,180,1
0,0,0.51,0,0,0,0.51,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.067,0,0,91,1
0.54,0,1.09,0,0,0.54,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,1.045,0.321,0,212,1
0.38,0,0,0,0,0.38,0,0.77,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.985,0.184,0,255,1
0.39,0,0,0,0,0.39,0,0.78,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.869,0.186,0,256,1
0.43,0,0.86,0,0,0.43,0,0.86,0.43,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.915,0,0,144,1
0,0.45,0,0.45,0.22,0,0.45,0.91,1.83,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.187,0.112,0,363,1
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.615,0,0,137,1
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0.893,0,0,121,1
1.31,0,0,0,0,0.65,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,0.068,0,165,1
0.61,0,0.61,0,0,0,0,1.23,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0.353,0,0,81,1
0.22,0.22,0.44,0.44,0,0.88,1.11,0,0.44,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.15,0,1733,1
0.25,0.42,0.08,0.25,0.34,0.51,0.17,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.287,0.223,0.079,537,1
0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,0,233,1
1.08,0,1.08,0,0,0.54,0,0.54,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,0.253,0,180,1
0,0,0,0,0,0.62,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,57,1
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.165,0,94,1
0.15,0.2,0,0.02,0,0.25,0,0.22,0,0.37,0.02,0,0,0.02,0,0,0,0.05,0.02,0,0.02,0,0.011,0.022,0,0,0.022,0,965,1
0.15,0.2,0,0.02,0,0.25,0,0.22,0,0.37,0.02,0,0,0.02,0,0,0,0.05,0.02,0,0.02,0,0.011,0.022,0,0,0.022,0,965,1
1.07,0.62,0.53,0.17,0.26,1.25,0.62,0.08,1.43,0.89,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.212,0.185,0.013,1329,1
0.48,0,0,0,0,0,0,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0.468,0.267,0,242,1
0.46,0,0,0.46,0,1.38,2.31,0.46,0.46,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.081,0.816,0,102,1
0.68,0,0.68,0,0,0.68,0.34,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0.061,0,91,1
0.18,0,0,0,0.36,0.9,0,0,0.18,0,0.54,0,0,0,0,0,0,0,0.36,0,0.18,0,0,0,0,0.633,0.063,0,841,1
0.52,0,0.39,0.13,0,0.78,0,0,0.26,0.13,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.779,0.021,0.021,476,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0.157,0.052,143,1
0.32,0.64,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0.159,0.053,143,1
0.39,0,0,0.59,0,0.39,0,0.39,1.37,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.032,0,305,1
0,0.46,0,0.46,0.23,0,0.46,0.92,1.84,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.188,0.112,0,354,1
0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,1.094,0,0,95,1
0,0,2.98,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0.171,0.171,156,1
0.16,0,0.16,0,0.16,0,0,0,1.5,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.884,0.752,0.022,1087,1
1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0.683,0,0,145,1
0.65,0,0.16,0,0.16,0,0.16,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773,0.08,0.08,955,1
0.72,0,0,0,0,0.36,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.265,0,0,0,0,88,1
0,0,1.69,0,0,0.84,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0.278,0.092,519,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0.08,0.08,0.08,0.43,0,0.6,0,0.17,0.08,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.088,0.013,0,1140,1
0.54,0.54,2.18,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0.471,0,0.078,377,1
0.42,0,0,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0,0.082,0.248,294,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806,0,0,75,1
0.45,0.22,0,0,0.22,0.9,0,0,0,0.22,0.22,0,0,0,0,0,0,0.45,0,0,0,0,0.064,0.258,0,0.129,0.193,0,617,1
0.55,0.55,2.23,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.479,0,0.079,385,1
0,1.12,0,2.24,1.12,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0,0,39,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.158,0,139,1
1.43,0,0,0.71,0,0,0,2.87,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0,214,1
0.55,0.55,2.23,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.479,0,0.079,385,1
0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.437,0.291,62,1
0.47,0,0,0,0,0,0,0.95,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.065,0.461,0.263,0,255,1
0.15,0,0.15,0,0.15,0,0,0,1.27,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.862,0.707,0.022,1128,1
0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1
0,2.3,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,2.766,0.829,0,157,1
0.32,0.16,0.08,0,0,1.3,0,0.08,0.08,0.08,0.16,0,0,0,0,0,0.08,0,0,0,0,0,0,0.085,0.061,0.39,0.097,0.012,1561,1
0.55,0.2,0,0.27,0.41,1.04,0,0.69,0.06,0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.75,0.305,0,966,1
0.55,0.2,0,0.27,0.41,0.97,0,0.69,0.06,0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.75,0.305,0,966,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,0,54,1
1.42,0,0,0.71,0,0,0,2.85,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,0,217,1
0.8,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.347,0,125,1
0.33,0.99,0.33,0.33,0,0.33,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0.162,0.054,202,1
0.81,0.29,0.07,0,0.07,1.48,0.07,0.14,0.44,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.049,0.069,0,0.159,0.159,0.009,802,1
0.33,0.99,0.33,0.33,0,0.33,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0.161,0.053,202,1
0.15,0,0.15,0,0.15,0,0,0,1.27,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.862,0.707,0.022,1128,1
0.62,0.62,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0,0.043,0,0,155,1
0.69,0,0.17,0,0.17,0,0.17,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.083,0.083,963,1
0,0,0,0,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0.271,0.135,0,114,1
0.29,0,0,0,0.14,0.58,0,0,0.14,0,0.44,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.204,0.127,0.102,400,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,0,91,1
1,0.25,0,0.25,0,1.5,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.203,0,129,1
0,0,1.16,0,0.58,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,0.09,0,75,1
0.29,0,0,0,0.14,0.58,0,0,0.14,0,0.44,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.204,0.127,0.102,400,1
0.29,0,0,0,0.14,0.58,0,0,0.14,0,0.44,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.204,0.127,0.102,400,1
0.58,0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,0,86,1
0,0,0,0,0,1.51,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.041,0.124,0.124,210,1
0,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0.57,0.57,2.28,0,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.487,0,0.081,373,1
0,0,0.17,0.52,0.35,0.52,0,0.17,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.143,0.028,0.085,0.057,0.229,417,1
0.47,0,0,0,0,0,0,0.95,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0.401,0.267,0,256,1
0.57,0.57,2.28,0,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.487,0,0.081,373,1
0.69,0,0.17,0,0.17,0,0.17,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,0.026,942,1
0.57,0.57,2.28,0,0,0.57,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.487,0,0.081,373,1
0,0,3.27,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.54,0.18,0.18,163,1
0.14,0,0.14,0,0.29,0,0,0,1.46,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0.08,0,0.764,0.784,0.02,1200,1
0.76,0,0.19,0,0.19,0,0.19,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0.03,0.09,869,1
0.6,0.6,0.2,0.6,0.2,1.2,0,1.61,0.4,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,1.453,0.129,0,513,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.531,0,0,87,1
0.15,0,0.15,0,0.3,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.732,0.753,0.02,1128,1
0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0.867,0,0,131,1
0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,1.117,0,0,117,1
0.18,0.36,0.06,0.06,0.06,0.54,0,0.72,0.06,0.84,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0.052,0,0.01,0.167,0,442,1
0.73,0.1,0.2,0.62,0.31,1.04,0,1.14,0.31,0,0.2,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.163,0,0.785,0.065,0,817,1
0,0,5.4,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0.21,0,347,1
0.71,0.17,0.17,0.89,0.35,1.61,0,1.79,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,1.158,0.057,0,599,1
0.34,0.17,0.08,0,0,1.37,0,0.08,0.08,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,0.348,0.103,0.012,1456,1
0,0,0.23,0.23,0,0.69,0,0.69,0.69,0,0.23,0,0,0,0,0,0,1.15,0,0,0,0,0,0.036,0.036,0.841,0.036,0,285,1
0.39,0,0,0.06,0.13,0.26,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0.032,0,0,0.032,0,240,1
0,0,0,1.05,0.52,1.05,0,0,0,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.263,0,266,1
0.32,0.64,0.32,0.64,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.157,0,139,1
0.54,0,0,0,0,0.54,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.318,0,129,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0.253,0,36,1
0.56,0.94,0,0.18,0,2.07,0,0.37,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.242,0.107,0,244,1
0.35,0.7,0.35,1.41,0.35,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,213,1
0.34,0,2.41,0.34,2.06,2.06,0.34,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,68,1
0.56,0.94,0,0.37,0,2.07,0,0.37,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.295,0.107,0,239,1
0.64,0,0.64,0,0,0.64,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.459,0,119,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0.159,0,139,1
0.64,0,0.64,0,0,0.64,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.369,0,119,1
0.56,0.18,0,0,0,0.75,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.07,0.07,0,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.532,0,0,87,1
0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,0,56,1
0,0.43,0.43,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.129,0,0,116,1
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,1.133,0,0,114,1
0.34,0,0,0,0,0.68,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.718,0,0,264,1
0.16,0,0.16,0,0.16,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.906,0.663,0,1116,1
0.18,0.36,0.06,0.06,0.06,0.54,0,0.72,0.06,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0.052,0,0.01,0.167,0,442,1
0.23,0.34,0.11,0,0.23,0.92,0,0.23,0.34,0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0.075,0.037,0,0.322,0.094,0.018,389,1
0,0,0,0,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,0,19,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.672,0.269,0,87,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,53,1
0.56,0.93,0,0.18,0,2.06,0,0.37,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.268,0.107,0,251,1
0.56,0.94,0,0.18,0,2.07,0,0.37,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.241,0.107,0,244,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.157,0,139,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.511,0.085,0.511,0,0,217,1
1.24,0,0,0,0,0.62,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1.152,0,0,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.511,0.085,0.511,0,0,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.17,0,0.17,0,0.17,0,0,0,0.69,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0.754,0.681,0,967,1
1,0,1,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.137,0,33,1
0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0.351,0.175,0,107,1
0.16,0,0.16,0,0.16,0,0,0,0.65,0,0,0.49,0,0,0,0,0,0.16,0,0,0,0,0,0.089,0,0.693,0.67,0,1030,1
1.53,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,0,127,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,72,1
0.47,0,0.94,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0.217,0,0,77,1
0,0.51,0,0,0.25,0,0,0.25,0,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.209,0.209,0,211,1
0.73,0,0,0,0,0.73,0,0.73,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,0,356,1
0.64,0,0,0,0,1.29,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,0,122,1
0,0,0,1.29,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0.124,0,0.31,0.062,0,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,72,1
0,0.6,0.6,0,0.6,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,0,38,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0.159,0,139,1
1.29,0,0,0,0,1.29,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,72,1
0.63,0,0.63,0,0,0.63,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.501,0.3,0,118,1
0.65,0,0,0,0,0.65,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0.463,0,122,1
0.19,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.121,0,2043,1
0,0,0,1.29,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0.124,0,0.31,0.062,0,65,1
0.08,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0.406,0.038,0,1254,1
0.64,0,0,0,0,1.29,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,0,122,1
0,0,0,1.29,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0.124,0,0.31,0.062,0,65,1
0.73,0,0,0,0,0.73,0,0.73,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,0,356,1
0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,0,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,72,1
0.32,0.65,0.32,0.32,0,0.32,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.158,0,139,1
0.18,0.36,0.06,0.06,0.06,0.54,0,0.72,0.06,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0.01,0.052,0,0.01,0.167,0,441,1
1.31,0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,54,1
0,0,0.45,0.91,0,0,0,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.063,0.127,0,161,1
0,0,1.16,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.05,0,0,0.05,0,0.02,0,0.1,0.38,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.107,0.017,0.017,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1
