@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S34

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_remove numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.44,0,0,0,0.44,0,0,4.03,1.79,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.145,152,1
0,0.66,0.66,0,0.33,0,1.32,2.64,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.053,0,0,326,1
0,0,0,0,0,0,0,4.08,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
0.34,0.25,0.25,0.08,0.08,0,0,3.01,0.77,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.048,0,0.258,694,1
0.34,0.26,0.26,0.08,0.08,0,0,3.03,0.78,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.048,0,0.259,537,1
0.43,0,0,0,0,1.74,0,0.87,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0.44,0,0,0,0.44,0,0,4.46,1.78,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.144,153,1
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.059,0,0,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.41,0.53,0,0.05,0,0.53,1.19,0.53,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0.14,303,1
0,0,0,3.12,3.12,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
2.12,0,0,0,1.59,0.53,0.53,6.91,1.59,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0.186,240,1
0,0,0,0.93,0.46,0.46,0,1.87,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,96,1
0,1.12,0.56,1.12,2.25,0,1.12,2.25,2.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,1.32,0,0,0.66,0,5.29,5.29,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,164,1
0,0.8,0,0,1.61,0,0.8,0.8,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,101,1
0,0.29,0.87,0.14,0.14,0,0.72,0.43,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,979,1
0.17,0,0.08,0.08,0,0.17,0.08,1.2,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.013,574,1
0,0,0,0,0,0,0,1.63,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,63,1
0.54,0,1.08,1.08,0.54,0.54,0,4.32,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.252,181,1
0.17,0,0.08,0.08,0,0.17,0.08,1.2,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.013,574,1
0.53,0,1.07,1.07,0.53,0.53,0,4.3,1.07,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.253,180,1
0.51,0.51,0,0.51,2.07,0,2.07,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,91,1
0,0.54,0.54,1.09,0.54,3.29,0,3.84,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0.321,212,1
0,0,0.38,0,0.38,0.77,0,2.7,1.15,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.061,0,0.184,255,1
0,0,0.39,0,0.39,0.78,0,2.73,1.17,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.062,0,0.186,256,1
0.43,0,0.43,0.86,0,0.86,0.43,1.29,4.76,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1
0.45,0,0,0,0,0.91,1.83,1.83,0.68,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.112,363,1
0,0,1.12,0,0.56,0,0,2.25,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.102,0,0,137,1
0,0,0.55,0,0.55,0,0,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.099,0,0,121,1
0,0,1.31,0,0,0,0,5.26,4.6,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,165,1
0,0,0.61,0.61,0,1.23,1.85,2.46,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,81,1
0.22,0.22,0.22,0.44,0.44,0,0.44,3.33,3.33,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1733,1
0.34,0.42,0.25,0.08,0.08,0,0,3,0.94,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.063,0,0.223,537,1
0,0,0,1.04,2.08,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0,1.33,0,0,0,1.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,233,1
0.54,0,1.08,1.08,0.54,0.54,0,4.32,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.253,180,1
0,0,0,0,0,1.25,0,3.12,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0.9,0,0,0.9,0,1.81,3.63,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.165,94,1
0.07,0.02,0.15,0,0.05,0.22,0,0.05,0.02,0.37,0.02,0,0,0,0.02,0,0,0,0,0,0.3,0,0.02,0,0.02,0.022,0,0.022,965,1
0.07,0.02,0.15,0,0.05,0.22,0,0.05,0.02,0.37,0.02,0,0,0,0.02,0,0,0,0,0,0.3,0,0.02,0,0.02,0.022,0,0.022,965,1
0.17,0.26,1.07,0.53,0.62,0.08,1.43,2.5,1.16,0.89,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.066,0,0.185,1329,1
0,0,0.48,0,0.96,0.96,0,1.44,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.133,0.066,0.267,242,1
0.46,0,0.46,0,0,0.46,0.46,2.77,2.31,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.816,102,1
1.03,0,0.68,0.68,0.68,0,0,5.86,1.37,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.061,91,1
0,0,0.18,0,0.72,0,0.18,2.7,0.72,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0.063,841,1
0.26,0.26,0.52,0.39,1.57,0,0.26,2.61,1.57,0.13,0.39,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.129,0,0.021,476,1
0,0,0.32,0.32,0.32,0.32,0,2.28,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.104,0,0.157,143,1
0,0,0.32,0.32,0.32,0.32,0,2.27,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.106,0,0.159,143,1
0.19,0.19,0.39,0,0.59,0.39,1.37,4.52,3.14,0,0.19,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.032,305,1
0.46,0,0,0,0,0.92,1.84,1.84,0.69,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.112,354,1
0,0,0.71,0,0.71,0,0,1.42,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.121,0,0,95,1
0,1.49,0,2.98,1.49,2.98,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.171,156,1
0,0,0.16,0.16,0.5,0,1.5,0.66,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.752,1087,1
0,0,1.1,0,0.55,0,0,2.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.097,0,0,145,1
0.16,0.32,0.65,0.16,0.16,0,0.81,0.32,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,955,1
0,0,0.72,0,0,0.72,0,0.72,0.36,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0.265,0,0,88,1
0.84,0.84,0,1.69,10.16,0.84,0,0.84,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,519,1
0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0.17,0,0.08,0.08,0,0.17,0.08,1.2,3.14,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.013,1140,1
0,0.54,0.54,2.18,0,0,0.54,3.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.157,0,0,377,1
0,0,0.42,0,0.85,0,0.85,4.7,0.85,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.082,0,0.082,294,1
0,0,0,0,1.05,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,75,1
0,0,0.45,0,0.22,0,0,1.35,1.12,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0.193,617,1
0,0.55,0.55,2.23,0,0,0.55,3.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.159,0,0,385,1
0,0,0,0,0,0,0,4.49,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0,0,0.32,0.32,0.32,0.32,0,2.28,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.105,0,0.158,139,1
0,0,1.43,0,0,2.87,2.87,1.43,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1
0,0.55,0.55,2.23,0,0,0.55,3.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.159,0,0,385,1
0,0,0,1.07,2.15,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,62,1
0,0,0.47,0,0.95,0.95,0,1.42,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.131,0.065,0.263,255,1
0,0,0.15,0.15,1.11,0,1.27,0.79,0,0,0,0.95,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.088,0,0.707,1128,1
0,0,0,0,0,0,0,0.39,0.39,0,0,3.58,0.39,0,0,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0,130,1
0,0,0,0,0,0,0,2.3,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,0.829,157,1
0.08,0.16,0.32,0.08,0.48,0.08,0.08,3.5,0.73,0.08,0.16,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.085,0.061,0.097,1561,1
0.48,0.2,0.55,0,1.11,0.69,0.06,2.37,1.04,0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.105,0,0.305,966,1
0.48,0.2,0.55,0,1.11,0.69,0.06,2.23,0.97,0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.105,0,0.305,966,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,1.42,0,0,2.85,2.85,1.42,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1
0.8,0,0.8,0,0.8,0.8,0,1.6,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,125,1
0,0,0.33,0.33,0.33,0.33,0,1.98,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.108,0,0.162,202,1
0.07,0.37,0.81,0.07,0,0.14,0.44,3.55,1.85,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.069,0,0.159,802,1
0,0,0.33,0.33,0.33,0.33,0,1.98,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.107,0,0.161,202,1
0,0,0.15,0.15,1.11,0,1.27,0.79,0,0,0,0.95,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.088,0,0.707,1128,1
0,0,0.62,0,0.31,0,0,2.48,0.93,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.086,0,0,155,1
0,0.34,0.69,0.17,0.17,0,0.86,0.17,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,963,1
0,0.79,0,0,0.79,0.79,1.58,3.17,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.271,0,0.135,114,1
0.14,0.14,0.29,0,0.14,0,0.14,2.35,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.127,400,1
0,0,0,0,0,0,0,2.22,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0,1,0,0.25,0.5,0,2.5,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,129,1
0.58,0,0,1.16,0.58,0,0.58,2.92,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,75,1
0.14,0.14,0.29,0,0.14,0,0.14,2.35,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.127,400,1
0.14,0.14,0.29,0,0.14,0,0.14,2.35,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.127,400,1
0,0,0.58,0.58,0.58,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1
0.25,0.25,0,0,0,0.5,0,3.29,1.01,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.082,0,0.124,210,1
0,0,0,3.12,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0.57,0.57,2.28,0,0,0.57,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.081,0,0,373,1
0,0.17,0,0.17,0,0.17,0.7,0.88,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.028,0.057,417,1
0,0,0.47,0,0.95,0.95,0,1.42,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.133,0.066,0.267,256,1
0,0.57,0.57,2.28,0,0,0.57,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.081,0,0,373,1
0,0.34,0.69,0.17,0.17,0,0.86,0.34,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,1
0,0.57,0.57,2.28,0,0,0.57,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.081,0,0,373,1
0,1.63,0,3.27,1.63,1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0.36,0,0.18,163,1
0,0,0.14,0.14,0.87,0,1.46,0.58,0,0,0,0,0,0.43,0,0,0,0,0,0,0.29,0,0,0,0,0.08,0,0.784,1200,1
0,0.38,0.76,0.19,0.19,0,0.95,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,869,1
0.4,0,0.6,0.2,0.4,1.61,0.4,2.21,2.62,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0.129,513,1
0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,87,1
0,0,0.15,0.15,0.92,0,1.53,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.083,0,0.753,1128,1
0,0.52,0.52,0,0.52,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,131,1
0,0,0.85,0,0.42,0,0,2.14,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.159,0,0,117,1
0.18,0,0.18,0.06,0,0.72,0.06,4.48,1.15,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.052,0,0.167,442,1
0.1,0.1,0.73,0.2,0.1,1.14,0.31,2.4,2.92,0,0.2,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.163,0,0.065,817,1
0,0,0,5.4,5.4,0,0.9,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,347,1
0.17,0.17,0.71,0.17,0,1.79,0,1.97,4.12,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0.057,599,1
0.08,0.17,0.34,0.08,0.51,0.08,0.08,3.43,0.77,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,0.103,1456,1
0,0.46,0,0.23,0,0.69,0.69,2.76,1.84,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.036,0.036,285,1
0,0,0.39,0,0,0,0,0.32,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.032,0,0.032,240,1
0,0,0,0,1.05,0,0,3.7,1.05,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,266,1
0,0,0.32,0.32,0.32,0.32,0,2.27,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.105,0,0.157,139,1
0.54,0,0.54,0,0.54,0.54,0,2.17,5.97,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,129,1
1.63,0,1.63,0,1.63,0,0,3.27,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,36,1
0,1.32,0.56,0,0,0.37,0,2.45,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,244,1
0.35,0,0.35,0.35,0.7,1.06,0,5.3,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,213,1
0.34,1.03,0.34,2.41,0,0,3.44,4.13,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,68,1
0,1.32,0.56,0,0,0.37,0,2.45,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,239,1
0.64,0,0.64,0.64,0.64,0.64,0,1.28,3.2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,119,1
0,0,0.32,0.32,0.32,0.32,0,2.28,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.106,0,0.159,139,1
0.64,0,0.64,0.64,0.64,0.64,0,1.28,2.56,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,119,1
0,0,0.56,0,0.18,0,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.07,191,1
0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,87,1
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,0,0,0.43,0.43,0.43,0.43,1.72,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,116,1
0,0,0.86,0,0.43,0,0,2.17,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.161,0,0,114,1
0,0.68,0.34,0,0.34,0,1.37,1.72,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,264,1
0,0,0.16,0.16,1.64,0,0.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.663,1116,1
0.18,0,0.18,0.06,0,0.72,0.06,4.49,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.052,0,0.167,442,1
0,0.11,0.23,0.11,0.46,0.23,0.34,0.58,0.58,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.037,0,0.094,389,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.269,87,1
0,0,1.31,0,0,0,0,1.31,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,53,1
0,1.31,0.56,0,0,0.37,0,2.44,0.93,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,251,1
0,1.32,0.56,0,0,0.37,0,2.45,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,244,1
0,0,0.32,0.32,0.32,0.32,0,2.28,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.105,0,0.157,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.511,0.085,0,217,1
0,0.62,1.24,0,0.31,0,1.24,2.49,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.05,0,0,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.511,0.085,0,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.17,0.17,1.74,0,0.69,1.04,0.17,0,0,0.17,0,0,0,0,0,0,0.17,0,0.34,0,0,0,0,0.072,0,0.681,967,1
0,1,1,1,0,2,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,33,1
0,0,0,0,1.05,1.05,0,3.15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.351,0,0.175,107,1
0,0,0.16,0.16,2.13,0,0.65,0.98,0,0,0,0.49,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.089,0,0.67,1030,1
0,0,1.53,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,127,1
0,0,1.31,0,0,0,0,1.31,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
0,0,0,0,1.28,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,72,1
0,0,0.47,0.94,0,0.47,0,0.94,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.072,0,0,77,1
0.25,0,0,0,0,0.25,0,2.81,0.25,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.209,211,1
0,0,0.73,0,0.36,0.73,0,1.09,1.46,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,356,1
0.64,0,0.64,0,1.29,0.64,0,1.93,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,122,1
0,0,0,0,0.43,0,1.73,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.062,65,1
0,0,0,0,1.28,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,72,1
0,0,0,0.6,0,0,1.21,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,38,1
0,0,0.32,0.32,0.32,0.32,0,2.28,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.106,0,0.159,139,1
0,0,1.29,0,0,0,0,1.29,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,55,1
0,0,0,0,1.28,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,72,1
0.63,0,0.63,0.63,0.63,0.63,0,1.27,2.54,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,118,1
0.65,0,0.65,0,1.3,0.65,0,1.96,2.61,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,122,1
0.19,0.19,0.19,0,0,0,0,0.19,0.58,0,0,0.19,0,0.19,0,0,0,0,0.38,0,0,0,0,0,0,0.07,0,1.121,2043,1
0,0,0,0,0.43,0,1.73,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.062,65,1
0.08,0,0.08,0,0.08,0.23,0,0.4,0.23,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0.228,0,0.038,1254,1
0.64,0,0.64,0,1.29,0.64,0,1.93,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,122,1
0,0,0,0,0.43,0,1.73,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.062,65,1
0,0,0.73,0,0.36,0.73,0,1.09,1.46,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,356,1
0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0.342,0,0,51,1
0,0,0,0,1.28,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,72,1
0,0,0.32,0.32,0.32,0.32,0,2.28,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.105,0,0.158,139,1
0.18,0,0.18,0.06,0,0.72,0.06,4.49,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.052,0,0.167,441,1
0,0,1.31,0,0,0,0,1.31,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
