@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S36

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_remove numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_original numeric
@attribute word_freq_edu numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_# numeric
@attribute class {0,1}

@data
0.43,0,0.87,0,0,1.74,0,0.87,0,0.87,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,1
0.44,0,0.89,0,0,0,0,4.46,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,1
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.11,0,0,0,0.53,1.19,0.35,0.53,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,1
0,0,6.25,3.12,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.12,0,0.53,0,0,0.53,0.53,6.91,0,1.59,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,1
0,0,1.4,0.93,0,0.46,0,1.87,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,1
0,0,0.56,1.12,0,0,1.12,2.25,0,2.82,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.66,0,0,0.66,0,5.29,2.64,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,1
0,0,0.8,0,0,0,0.8,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.29,0.14,0.14,0,0.72,0.43,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.046,1
0.17,0,0.42,0.08,0,0.17,0.08,1.2,0,3.17,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,1
0,0,0,0,0,0,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,1
0.54,0,0.54,1.08,0,0.54,0,4.32,0,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0,0.42,0.08,0,0.17,0.08,1.2,0,3.17,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,1
0.53,0,0.53,1.07,0,0.53,0,4.3,0,1.07,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.51,0,0,0.51,0.51,0,2.07,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,1
0,0,2.19,1.09,0,3.29,0,3.84,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,1
0,0,1.15,0,0,0.77,0,2.7,0,1.15,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,1
0,0,1.17,0,0,0.78,0,2.73,0,1.17,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,1
0.43,0,0.43,0.86,0,0.86,0.43,1.29,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,1
0.45,0,0.68,0,0.45,0.91,1.83,1.83,0,0.68,0,1.6,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.037,0,1
0,0,0.56,0,0,0,0,2.25,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,1
0,0,0.55,0,0,0,0,1.67,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,1
0,0,0.65,0,0,0,0,5.26,1.97,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,1
0,0,0,0.61,0,1.23,1.85,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,1
0.22,0,1.77,0.44,1.11,0,0.44,3.33,0,3.33,0,0.44,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,1
0.34,0,0.08,0.08,0.17,0,0,3,0,0.94,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.079,1
0,0,0,1.04,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.33,0,0,0,1.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.54,0,0.54,1.08,0,0.54,0,4.32,0,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2.5,0,0,1.25,0,3.12,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07,0,0.25,0,0,0.22,0,0.05,0,0.02,0,0.37,0,0,0.02,0,0,0,0,0.05,0.3,0.02,0.02,0.02,0,0,0.011,0.022,0,1
0.07,0,0.25,0,0,0.22,0,0.05,0,0.02,0,0.37,0,0,0.02,0,0,0,0,0.05,0.3,0.02,0.02,0.02,0,0,0.011,0.022,0,1
0.17,0,0.35,0.53,0.62,0.08,1.43,2.5,0.17,1.16,0,0.89,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.066,0.013,1
0,0,0.96,0,0,0.96,0,1.44,0,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1
0.46,0,0,0,2.31,0.46,0.46,2.77,0,2.31,0,1.38,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.49,0,1
1.03,0,1.03,0.68,0.34,0,0,5.86,0,1.37,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.18,0,0,0,0.18,2.7,0.18,0.72,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.18,0,0,0,0,0,1
0.26,0,0.39,0.39,0,0,0.26,2.61,0,1.57,0,0.13,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.129,0.021,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0.052,1
0,0,0.64,0.32,0,0.32,0,2.27,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.053,1
0.19,0,0.19,0,0,0.39,1.37,4.52,0,3.14,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,1
0.46,0,0.69,0,0.46,0.92,1.84,1.84,0,0.69,0,1.61,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0.037,0,1
0,0,0.71,0,0,0,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,1
0,0,0,2.98,0,2.98,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.171,1
0,0,0.33,0.16,0,0,1.5,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.022,1
0,0,0.55,0,0,0,0,2.2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,1
0.16,0,0.32,0.16,0.16,0,0.81,0.32,0.16,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.08,1
0,0,1.81,0,0,0.72,0,0.72,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.053,0.265,0,1
0.84,0,0,1.69,0,0.84,0,0.84,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,1
0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0,0.43,0.08,0,0.17,0.08,1.2,0,3.14,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,1
0,0,1.09,2.18,0,0,0.54,3.27,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.078,1
0,0,0,0,0,0,0.85,4.7,0,0.85,5.55,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.082,0.248,1
0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.22,0,0,0,0,1.35,0,1.12,0.22,0.22,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.064,0.258,0,1
0,0,1.11,2.23,0,0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.079,1
0,0,0,0,0,0,0,4.49,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
0,0,0.71,0,0,2.87,2.87,1.43,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.11,2.23,0,0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0.079,1
0,0,0,1.07,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0.291,1
0,0,0.95,0,0,0.95,0,1.42,0,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0,1
0,0,0.31,0.15,0,0,1.27,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.15,0,0,0,0,0.088,0.022,1
0,0,0,0,0,0,0,0.39,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,1
0.08,0,1.38,0.08,0,0.08,0.08,3.5,0,0.73,0,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.085,0.012,1
0.48,0,0.27,0,0,0.69,0.06,2.37,0,1.04,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.105,0,1
0.48,0,0.27,0,0,0.69,0.06,2.23,0,0.97,0,0.06,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.71,0,0,2.85,2.85,1.42,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8,0,1.6,0,0,0.8,0,1.6,0,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.99,0.33,0,0.33,0,1.98,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.054,1
0.07,0,0.51,0.07,0.07,0.14,0.44,3.55,0,1.85,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.049,0.069,0.009,1
0,0,0.99,0.33,0,0.33,0,1.98,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.053,1
0,0,0.31,0.15,0,0,1.27,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.15,0,0,0,0,0.088,0.022,1
0,0,1.24,0,0,0,0,2.48,0,0.93,0,0.31,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.086,0,1
0,0,0.34,0.17,0.17,0,0.86,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.083,1
0,0,0,0,0,0.79,1.58,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,1
0.14,0,0,0,0,0,0.14,2.35,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.204,0.102,1
0,0,1.11,0,0,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.5,0,2.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.58,0,2.33,1.16,0,0,0.58,2.92,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,1
0.14,0,0,0,0,0,0.14,2.35,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.204,0.102,1
0.14,0,0,0,0,0,0.14,2.35,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.204,0.102,1
0,0,1.17,0.58,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.25,0,0.75,0,0,0.5,0,3.29,0,1.01,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.082,0.124,1
0,0,6.25,3.12,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.14,2.28,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,1
0,0,0,0.17,0,0.17,0.7,0.88,0,0.7,1.93,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.143,0.229,1
0,0,0.95,0,0,0.95,0,1.42,0,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1
0,0,1.14,2.28,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,1
0,0,0.34,0.17,0.17,0,0.86,0.34,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,1
0,0,1.14,2.28,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.081,1
0,0,0,3.27,0,1.63,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0.36,0.18,1
0,0,0.29,0.14,0,0,1.46,0.58,0,0,0,0,0,0.43,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0.08,0.02,1
0,0,0.38,0.19,0.19,0,0.95,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.09,1
0.4,0,0.2,0.2,0,1.61,0.4,2.21,1.81,2.62,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,1
0,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,1
0,0,0.3,0.15,0,0,1.53,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.083,0.02,1
0,0,0.52,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,1
0,0,0.42,0,0,0,0,2.14,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,1
0.18,0,1.57,0.06,0,0.72,0.06,4.48,0.24,1.15,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0.052,0,1
0.1,0,0.2,0.2,0,1.14,0.31,2.4,0.93,2.92,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.163,0,1
0,0,0,5.4,0,0,0.9,1.8,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17,0,0.53,0.17,0,1.79,0,1.97,1.61,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.115,0,1
0.08,0,1.46,0.08,0,0.08,0.08,3.43,0,0.77,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.012,1
0,0,1.15,0.23,0,0.69,0.69,2.76,0,1.84,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0.036,0,1
0,0,0.78,0,0,0,0,0.32,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.032,0,1
0,0,0,0,0,0,0,3.7,1.05,1.05,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.64,0.32,0,0.32,0,2.27,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
0.54,0,1.63,0,0,0.54,0,2.17,0,5.97,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.63,0,0,0,0,0,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.37,0,2.45,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,1
0.35,0,0.35,0.35,0,1.06,0,5.3,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,0,1.03,2.41,0.34,0,3.44,4.13,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,1
0,0,0,0,0,0.37,0,2.45,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,1
0.64,0,1.28,0.64,0,0.64,0,1.28,0,3.2,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,1
0.64,0,1.28,0.64,0,0.64,0,1.28,0,2.56,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.94,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,1
0,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1
0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.29,0.43,0,0.43,0.43,1.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,1
0,0,0.43,0,0,0,0,2.17,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,1
0,0,0.34,0,0,0,1.37,1.72,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,1
0,0,0.16,0.16,0,0,0.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.066,0,1
0.18,0,1.57,0.06,0,0.72,0.06,4.49,0.24,1.09,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0.052,0,1
0,0,0.58,0.11,0,0.23,0.34,0.58,0,0.58,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.075,0.037,0.018,1
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.91,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,1
0,0,0,0,0,0,0,1.31,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0.37,0,2.44,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,1
0,0,0,0,0,0.37,0,2.45,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.17,0.511,0,1
0,0,0.31,0,0,0,1.24,2.49,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.17,0.511,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.52,0.17,0.17,0,0,0.69,1.04,0,0.17,0,0,0,0,0,0,0,0,0,0,0.34,0,0.17,0,0,0,0,0.072,0,1
0,0,2,1,0,2,3,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.05,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,1
0,0.16,0.32,0.16,0,0,0.65,0.98,0,0,0,0,0,0,0,0,0,0,0,0.16,0.32,0,0.16,0,0,0,0,0.089,0,1
0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1.31,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.94,0,0.47,0,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,1
0.25,0,0.51,0,0,0.25,0,2.81,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,1
0,0,0.36,0,0,0.73,0,1.09,0,1.46,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,1
0.64,0,1.93,0,0,0.64,0,1.93,0,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.124,0,1
0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.6,0,0,1.21,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,1
0,0,0,0,0,0,0,1.29,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.63,0,1.27,0.63,0,0.63,0,1.27,0,2.54,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1
0.65,0,1.3,0,0,0.65,0,1.96,0,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19,0.19,1.16,0,0,0,0,0.19,0.38,0.58,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1
0,0,0,0,0,0,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.124,0,1
0.08,0,0.16,0,0,0.23,0,0.4,0.16,0.23,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.228,0,1
0.64,0,1.93,0,0,0.64,0,1.93,0,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0.124,0,1
0,0,0.36,0,0,0.73,0,1.09,0,1.46,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0.342,0,1
0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
0.18,0,1.57,0.06,0,0.72,0.06,4.49,0.24,1.09,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0.052,0,1
0,0,0,0,0,0,0,1.31,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.45,0,0.45,0.45,0.91,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,1
0,0,0,1.16,0,2.32,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1.25,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.02,0,0,0.1,0.38,0.07,0.2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.017,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.48,0,0.48,0,0,0,0,4.36,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1
0,0,0.23,0,0,0,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1
0,0,0.65,0.32,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,1
0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,1
0,0,0.23,0,0,0,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1
0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.05,0,0.23,0.05,0,0.11,0.11,1.53,0.29,1.3,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.129,0,1
0,0,0.64,0.32,0,0.32,0,2.27,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,1
0,0,0.67,0,0,0,0.67,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
