@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S53

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_george numeric
@attribute word_freq_lab numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0.357,0,2,172,1
0,0,0,0.54,0,0,0,0.54,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0.096,0,1.969,130,1
0,0,0,0,0.78,2.34,0,0.78,1.56,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,2.13,49,1
0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,2.179,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11,1
0.44,0,0,0.89,0,0,0,0.44,1.34,0,0,0.44,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0.145,2.451,152,1
0,0.66,0,0.33,0,0,0,0,0.66,0,0,0.33,1.32,0,1.32,0,0,0,0,0,0,0,0,0,0,0.053,0,4.024,326,1
0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,2.179,85,1
0.34,0.25,0,0.08,0.43,0.25,0.08,1.46,0.51,0.94,0,0.08,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0.048,0.258,5.297,694,1
0.34,0.26,0,0.08,0.43,0.26,0.08,1.47,0.52,0.95,0,0.08,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0.048,0.259,3.335,537,1
0.43,0,0,0.87,0.87,0,0,0.43,2.18,0,0,0,0,0,0.87,0,0,0.43,0,0,0,0,0,0,0,0,0,5.114,179,1
0.44,0,0,0.89,0,0,0,0.44,1.33,0,0,0.44,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0.144,2.428,153,1
0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,1.307,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
0,0.41,0,0.11,0.05,0.05,0.11,0,0.17,0.05,0,0.05,0.53,0.35,0.53,0,0,0,0,0,0,0,0,0,0,0.064,0.14,1.364,303,1
0,0,0,6.25,0,0,0,0,3.12,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,66,1
2.12,0,0,0.53,0.53,0,0,1.59,1.59,0,0,1.59,0.53,0,1.59,0,0,0,0,0,0,0,0,0,0,0.467,0.186,2.823,240,1
0,0,0,1.4,0.46,0,0,0,0,0.46,0,0.46,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0.135,0,4,96,1
0,1.12,0,0.56,0.56,1.12,0,0,2.25,0,0,2.25,1.12,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1.416,51,1
0,0,0,0.66,0,0,0,0,0.66,0,0,0,0,2.64,5.29,0,0,0,0,0,0.66,0,0,0,0,0,0.069,3.215,164,1
0,0.8,0,0.8,0,0,0,0.8,0.8,0,0,1.61,0.8,0,2.41,0,0,0,0,0,0,0.8,0,0,0,0,0,1.463,101,1
0,0.29,0,0.29,0,0,0,0.43,0,0.14,0,0.14,0.72,0.14,0.58,0,0,0,0,0,0.14,0,0,0,0,0,0.046,5.02,979,1
0.17,0,0,0.42,0.08,0.42,0.08,0.08,0.6,0.17,0.17,0,0.08,0,3.17,0,0,0,0,0,0,0,0,0,0,0.081,0.013,4.07,574,1
0,0,0,0,0,0,0,0.81,0.81,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.147,0,0.147,2.333,63,1
0.54,0,0,0.54,0,0,0,0,0.54,0,0,0.54,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0.252,5.323,181,1
0.17,0,0,0.42,0.08,0.42,0.08,0.08,0.6,0.17,0.17,0,0.08,0,3.17,0,0,0,0,0,0,0,0,0,0,0.081,0.013,4.07,574,1
0.53,0,0,0.53,0,0,0,0,0.53,0,0,0.53,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.253,5.454,180,1
0.51,0.51,0,0,0,0,0,0.51,0,0,0,2.07,2.07,0,1.03,0,0,0,0,0,0,0,0,0,0,0.135,0,2.676,91,1
0,0.54,0,2.19,0,0,0,0,0.54,0.54,0,0.54,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0.241,0.321,5.047,212,1
0,0,0,1.15,0,0,0,0.77,0.38,0,0,0.38,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0.061,0.184,3.923,255,1
0,0,0,1.17,0,0,0,0.78,0.39,0,0,0.39,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0.062,0.186,4,256,1
0.43,0,0,0.43,0,0,0,0,0.43,0,0,0,0.43,0,4.76,0,0,0,0,0,0,0,0,0,0.14,0,0,3.891,144,1
0.45,0,0,0.68,0.45,0.45,0,0.22,0,1.6,0,0,1.83,0,0.68,0,0,0,0,0,0.91,0,0,0,0,0.037,0.112,3.184,363,1
0,0,0,0.56,0,0,0,0.56,0,0,0,0.56,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0.102,0,2.403,137,1
0,0,0,0.55,0,0,0,0.55,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.099,0,2.122,121,1
0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,1.97,4.6,0,0,0,0,0,0.65,0,0,0,0,0,0.068,3.173,165,1
0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,1.23,0,0,0,0,0,0,0,0,0,0,0.176,0,2.25,81,1
0.22,0.22,0,1.77,0.22,0.44,0.22,2.88,0.88,0.22,0,0.44,0.44,0,3.33,0,0,0,0,0,0.44,0,0,0,0,0,0.15,86.65,1733,1
0.34,0.42,0,0.08,0.42,0.25,0.08,1.63,0.51,0.94,0,0.08,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.063,0.223,3.314,537,1
0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,3.812,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,1.417,29.125,233,1
0.54,0,0,0.54,0,0,0,0,0.54,0,0,0.54,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0.253,5.454,180,1
0,0,0,2.5,0,0,0,0,0.62,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,2.111,57,1
0,0.9,0,0,0,0,0,0,0,0,0,0.9,1.81,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0.165,6.266,94,1
0.07,0.02,0,0.25,0.2,0.02,0.15,0,0.25,0.25,0.07,0.05,0,0,0.02,0,0.02,0.05,0.3,0.02,0.02,0,0,0,0.011,0.022,0.022,1.423,965,1
0.07,0.02,0,0.25,0.2,0.02,0.15,0,0.25,0.25,0.07,0.05,0,0,0.02,0,0.02,0.05,0.3,0.02,0.02,0,0,0,0.011,0.022,0.022,1.423,965,1
0.17,0.26,0,0.35,0.62,0.17,0.62,0.8,1.25,0.17,0,0.62,1.43,0.17,1.16,0,0,0,0,0,0.08,0,0,0,0,0.066,0.185,6.815,1329,1
0,0,0,0.96,0,0,0.48,0,0,0,0,0.96,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.133,0.267,3.315,242,1
0.46,0,0,0,0,0.46,0,0,1.38,0,0,0,0.46,0,2.31,0,0,0,0,0,0.46,0,0,0,0,0.49,0.816,3.4,102,1
1.03,0,0,1.03,0,0,0,0.68,0.68,0,0,0.68,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0.061,1.895,91,1
0,0,0,0.18,0,0,0.54,0.36,0.9,0,0.36,0.72,0.18,0.18,0.72,0,0,0,0,0.36,0,0,0,0,0,0,0.063,9.043,841,1
0.26,0.26,0,0.39,0,0.13,0,0.26,0.78,0.26,0,1.57,0.26,0,1.57,0,0,0,0.13,0,0,0,0,0,0,0.129,0.021,2.689,476,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0.32,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0.104,0.157,1.537,143,1
0,0,0,0.64,0.64,0.32,0,0,0.32,0.32,0,0.32,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0.106,0.159,1.537,143,1
0.19,0.19,0,0.19,0,0.59,0,0,0.39,0,0,0.59,1.37,0,3.14,0,0,0,0.19,0,0,0,0,0,0,0,0.032,3.112,305,1
0.46,0,0,0.69,0.46,0.46,0,0.23,0,1.61,0,0,1.84,0,0.69,0,0,0,0,0,0.92,0,0,0,0,0.037,0.112,3.105,354,1
0,0,0,0.71,0,0,0,0,0,0,0,0.71,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0.121,0,2.021,95,1
0,1.49,0,0,0,0,0,1.49,0,0,0,1.49,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0.171,0.171,13,156,1
0,0,0,0.33,0,0,0.5,0,0,0,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.752,5.328,1087,1
0,0,0,0.55,0,0,0,0.55,0,0,0,0.55,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.097,0,2.338,145,1
0.16,0.32,0,0.32,0,0,0,0.49,0,0.16,0,0.16,0.81,0.16,0.98,0,0,0,0,0,0.16,0,0,0,0,0,0.08,6.586,955,1
0,0,0,1.81,0,0,0,0.36,0.36,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.053,0.265,0,1.543,88,1
0.84,0.84,0,0,0,0,0.84,0.84,0.84,0,0,10.16,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0.278,173,519,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.103,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.103,32,1
0.17,0,0,0.43,0.08,0.43,0.08,0.08,0.6,0.17,0.17,0,0.08,0,3.14,0,0,0,0,0,0,0,0,0,0,0.081,0.013,4.16,1140,1
0,0.54,0,1.09,0.54,0,0,0.54,0.54,0,0,0,0.54,0,1.09,0,0,0,0,0,0,0,0,0,0,0.157,0,15.08,377,1
0,0,0,0,0,0,0,0,0.85,0,0,0.85,0.85,0,0.85,0,0,0,0.42,0,0,0,0,0,0,0.082,0.082,7.17,294,1
0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,2.1,0,0,0,0,0,0,1.05,0,0,0,0,0,1.293,75,1
0,0,0,0.22,0.22,0,0.67,0.45,0.9,0,0,0.22,0,0,1.12,0,0,0.45,0,0,0,0,0,0,0.064,0.258,0.193,7.258,617,1
0,0.55,0,1.11,0.55,0,0,0.55,0.55,0,0,0,0.55,0,1.11,0,0,0,0,0,0,0,0,0,0,0.159,0,16.739,385,1
0,0,0,0,1.12,2.24,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,39,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0.32,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0.105,0.158,1.494,139,1
0,0,0,0.71,0,0.71,0,0.71,0,0,0,0,2.87,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,11.888,214,1
0,0.55,0,1.11,0.55,0,0,0.55,0.55,0,0,0,0.55,0,1.11,0,0,0,0,0,0,0,0,0,0,0.159,0,16.739,385,1
0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,2.15,0,0,0,0,0,1.07,0,0,0,0,0,0.437,1.823,62,1
0,0,0,0.95,0,0,0.47,0,0,0,0,0.95,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.131,0.263,3.493,255,1
0,0,0,0.31,0,0,0.63,0.15,0,0,0,1.11,1.27,0,0,0,0,0,0.31,0,0.15,0,0,0,0,0.088,0.707,5.423,1128,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0.39,0,0,0,0,0,2.5,130,1
0,0,0,0,2.3,0,0,0,0.76,0.76,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0.829,0.829,5.607,157,1
0.08,0.16,0,1.38,0.16,0,0.24,0.08,1.3,0,0.08,0.48,0.08,0,0.73,0,0,0,0,0,0,0,0,0,0,0.085,0.097,5.594,1561,1
0.48,0.2,0,0.27,0.2,0.27,0.27,0.97,1.04,0.13,0,1.11,0.06,0,1.04,0,0,0,0,0,0.06,0,0,0,0,0.105,0.305,3.401,966,1
0.48,0.2,0,0.27,0.2,0.27,0.27,0.97,0.97,0.13,0,1.11,0.06,0,0.97,0,0,0,0,0,0.06,0,0,0,0,0.105,0.305,3.401,966,1
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,54,1
0,0,0,0.71,0,0.71,0,0.71,0,0,0,0,2.85,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,12.055,217,1
0.8,0,0,1.6,0,0,0,0,0,0,0,0.8,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0.347,2.604,125,1
0,0,0,0.99,0.99,0.33,0,0,0.33,0.33,0,0.33,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0.108,0.162,2.195,202,1
0.07,0.37,0,0.51,0.29,0,0.07,0.37,1.48,0.14,0,0,0.44,0,1.85,0,0,0,0.14,0,0,0,0,0,0.049,0.069,0.159,3.456,802,1
0,0,0,0.99,0.99,0.33,0,0,0.33,0.33,0,0.33,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0.107,0.161,2.195,202,1
0,0,0,0.31,0,0,0.63,0.15,0,0,0,1.11,1.27,0,0,0,0,0,0.31,0,0.15,0,0,0,0,0.088,0.707,5.423,1128,1
0,0,0,1.24,0.62,0,0,0,0,0,0,0.31,0,0,0.93,0,0,0,0.31,0,0,0,0,0,0,0.086,0,1.741,155,1
0,0.34,0,0.34,0,0,0,0.51,0,0.17,0,0.17,0.86,0.17,0.86,0,0,0,0,0,0.17,0,0,0,0,0,0.083,6.294,963,1
0,0.79,0,0,0,0,0,0,0,0,0,0.79,1.58,0,1.58,0,0,0,0,0,0,0,0,0,0,0.271,0.135,3.257,114,1
0.14,0.14,0,0,0,0,1.17,0.29,0.58,0,0,0.14,0.14,0.14,0.88,0,0,0,0,0.29,0,0,0,0,0,0.204,0.127,2.962,400,1
0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,5.687,91,1
0,0,0,0,0.25,0.25,0,0,1.5,0.25,0,0.25,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0.203,2.866,129,1
0.58,0,0,2.33,0,0,0,0,0,0,0.58,0.58,0.58,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0.27,0.09,1.829,75,1
0.14,0.14,0,0,0,0,1.17,0.29,0.58,0,0,0.14,0.14,0.14,0.88,0,0,0,0,0.29,0,0,0,0,0,0.204,0.127,2.962,400,1
0.14,0.14,0,0,0,0,1.17,0.29,0.58,0,0,0.14,0.14,0.14,0.88,0,0,0,0,0.29,0,0,0,0,0,0.204,0.127,2.962,400,1
0,0,0,1.17,0,0,0,0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,86,1
0.25,0.25,0,0.75,0,0,0.25,0.75,1.51,0,1.26,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0.082,0.124,3.181,210,1
0,0,0,6.25,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,66,1
0,0.57,0,1.14,0.57,0,0,0.57,0.57,0,0,0,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0.081,0,16.217,373,1
0,0.17,0,0,0,0.52,0,0.17,0.52,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0.028,0.143,0.057,3.564,417,1
0,0,0,0.95,0,0,0.47,0,0,0,0,0.95,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.133,0.267,3.459,256,1
0,0.57,0,1.14,0.57,0,0,0.57,0.57,0,0,0,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0.081,0,16.217,373,1
0,0.34,0,0.34,0,0,0,0.51,0,0.17,0,0.17,0.86,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,6.364,942,1
0,0.57,0,1.14,0.57,0,0,0.57,0.57,0,0,0,0.57,0,1.14,0,0,0,0,0,0,0,0,0,0,0.081,0,16.217,373,1
0,1.63,0,0,0,0,0,0,0,0,0,1.63,0,0,1.63,0,0,0,1.63,0,0,0,0,0,0,0.36,0.18,14.818,163,1
0,0,0,0.29,0,0,0.58,0,0,0,0,0.87,1.46,0,0,0,0,0,0.29,0,0,0,0,0,0,0.08,0.784,4.979,1200,1
0,0.38,0,0.38,0,0,0,0.57,0,0.19,0,0.19,0.95,0.19,0.95,0,0,0,0,0,0.19,0,0,0,0,0,0.03,6.789,869,1
0.4,0,0,0.2,0.6,0.6,0.2,0.2,1.2,0,0,0.4,0.4,1.81,2.62,0,0,0,0,0,0,0,0,0,0,0.096,0.129,3.946,513,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0.132,0,2.9,87,1
0,0,0,0.3,0,0,0.61,0,0,0,0,0.92,1.53,0,0,0,0,0,0.3,0,0,0,0,0,0,0.083,0.753,5.058,1128,1
0,0.52,0,0.52,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,2.22,131,1
0,0,0,0.42,0,0,0,0,0,0,0,0.42,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.159,0,1.206,117,1
0.18,0,0,1.57,0.36,0.06,0.06,0.12,0.54,0.3,0.06,0,0.06,0.24,1.15,0,0,0,0,0,0,0,0,0,0.01,0.052,0.167,1.733,442,1
0.1,0.1,0,0.2,0.1,0.62,0.1,0.31,1.04,0,0,0.1,0.31,0.93,2.92,0,0,0,0.1,0,0.1,0,0,0,0,0.163,0.065,4.064,817,1
0,0,0,0,0,0,0,0,0,0,0,5.4,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.21,24.785,347,1
0.17,0.17,0,0.53,0.17,0.89,0.17,0.53,1.61,0,0,0,0,1.61,4.12,0,0,0,0,0,0.17,0,0,0,0,0.115,0.057,5.163,599,1
0.08,0.17,0,1.46,0.17,0,0.25,0.08,1.37,0,0.08,0.51,0.08,0,0.77,0,0,0,0,0,0,0,0,0,0,0.077,0.103,5.392,1456,1
0,0.46,0,1.15,0,0.23,0,0.46,0.69,0.23,0,0,0.69,0,1.84,0,0,1.15,0,0,0,0,0,0,0,0.036,0.036,1.862,285,1
0,0,0,0.78,0,0.06,0.06,0.19,0.26,0.13,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.032,0.032,1.206,240,1
0,0,0,0,0,1.05,0,0,1.05,0.52,0,1.05,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0.263,6.487,266,1
0,0,0,0.64,0.64,0.64,0,0,0.32,0.32,0,0.32,0,0,3.24,0,0,0,0,0,0,0,0,0,0,0.105,0.157,1.494,139,1
0.54,0,0,1.63,0,0,0,0,0.54,0,0,0.54,0,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0.318,2.345,129,1
1.63,0,0,0,0,0,1.63,0,0,0,0,1.63,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0.253,2,36,1
0,1.32,0,0,0.94,0.18,0.37,0.75,2.07,0,0,0,0,0,0.94,0.18,0,0,0,0,0,0,0,0,0,0.08,0.107,2.623,244,1
0.35,0,0,0.35,0.7,1.41,0,0,1.06,0,0,0.7,0,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,2.917,213,1
0.34,1.03,0,1.03,0,0.34,0,1.72,2.06,0.68,0,0,3.44,0,2.06,0,0,0,0,0,0,0,0,0,0,0.116,0,1.888,68,1
0,1.32,0,0,0.94,0.37,0.37,0.75,2.07,0,0,0,0,0,0.94,0.18,0,0,0,0,0,0,0,0,0,0.08,0.107,2.542,239,1
0.64,0,0,1.28,0,0,0,0,0.64,0,0,0.64,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0.459,2.333,119,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0.32,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0.106,0.159,1.494,139,1
0.64,0,0,1.28,0,0,0,0,0.64,0,0,0.64,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.369,2.333,119,1
0,0,0,0,0.18,0,0,1.32,0.75,0.75,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.07,2.616,191,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0.133,0,2.9,87,1
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,1.333,56,1
0,0,0,1.29,0.43,0,0,0,0,0.43,0,0.43,0.43,0,0.86,0,0,0,0,0,0,0,0,0,0,0.129,0,5.8,116,1
0,0,0,0.43,0,0,0,0,0,0,0,0.43,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0.161,0,1.2,114,1
0,0.68,0,0.34,0,0,0,0,0.68,0,0,0.34,1.37,0,1.03,0,0,0,0,0,0,0,0,0,0,0.055,0,3.718,264,1
0,0,0,0.16,0,0,0.65,0.16,0,0,0,1.64,0.65,0,0,0,0,0,0,0,0.16,0,0,0,0,0.066,0.663,5.289,1116,1
0.18,0,0,1.57,0.36,0.06,0.06,0.12,0.54,0.3,0.06,0,0.06,0.24,1.09,0,0,0,0,0,0,0,0,0,0.01,0.052,0.167,1.74,442,1
0,0.11,0,0.58,0.34,0,0.34,0,0.92,0.46,0,0.46,0.34,0,0.58,0,0,0,0,0,0,0,0,0,0.075,0.037,0.094,2.576,389,1
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,19,1
0,0,0,0.91,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0.269,4.35,87,1
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0.199,4.818,53,1
0,1.31,0,0,0.93,0.18,0.37,0.75,2.06,0,0,0,0,0,0.93,0.18,0,0,0,0,0,0,0,0,0,0.08,0.107,2.698,251,1
0,1.32,0,0,0.94,0.18,0.37,0.75,2.07,0,0,0,0,0,0.94,0.18,0,0,0,0,0,0,0,0,0,0.08,0.107,2.623,244,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0.32,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0.105,0.157,1.494,139,1
0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.17,0.511,0,4.617,217,1
0,0.62,0,0.31,0,0,0,0,0.62,0,0,0.31,1.24,0,1.24,0,0,0,0,0,0,0,0,0,0,0.05,0,4.592,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19,1
0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.17,0.511,0,4.617,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19,1
0,0,0.52,0.17,0,0,0.69,0.17,0,0,0,1.74,0.69,0,0.17,0,0,0,0.34,0,0.17,0,0,0,0,0.072,0.681,4.74,967,1
0,1,0,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0.137,2.538,33,1
0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0.351,0.175,3.343,107,1
0,0,0.16,0.32,0,0,0.65,0.16,0,0,0,2.13,0.65,0,0,0,0,0.16,0.32,0,0.16,0,0,0,0,0.089,0.67,4.835,1030,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.055,127,1
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0.201,4.5,54,1
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,72,1
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.072,0,1.48,77,1
0.25,0,0,0.51,0.51,0,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.041,0.209,2.776,211,1
0,0,0,0.36,0,0,0,0,0.73,0,0,0.36,0,0,1.46,0,0,0,0,0,0.36,0,0,0,0,0,0.181,3.787,356,1
0.64,0,0,1.93,0,0,0,0,1.29,0,0,1.29,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0.37,2.44,122,1
0,0,0,0,0,1.29,0,0.43,0,0,0,0.43,1.73,0,0.43,0,0,0.43,0,0,0,0,0,0,0,0.124,0.062,1.477,65,1
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,72,1
0,0,0,0,0.6,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,1.583,38,1
0,0,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0.32,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0.106,0.159,1.494,139,1
0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0.198,4.23,55,1
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,72,1
0.63,0,0,1.27,0,0,0,0,0.63,0,0,0.63,0,0,2.54,0,0,0,0,0,0,0,0,0,0.1,0,0.3,2.458,118,1
0.65,0,0,1.3,0,0,0,0,0.65,0,0,1.3,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0.463,2.44,122,1
0.19,0.19,0.19,1.16,0,0,0.58,0.38,0,0,0,0,0,0.38,0.58,0,0,0,0,0,0,0,0,0,0,0.07,1.121,1021.5,2043,1
0,0,0,0,0,1.29,0,0.43,0,0,0,0.43,1.73,0,0.43,0,0,0.43,0,0,0,0,0,0,0,0.124,0.062,1.477,65,1
0.08,0,0,0.16,0,0,0,0,0.23,0,0,0.08,0,0.16,0.23,0,0,0,0.08,0,0,0.16,0,0,0,0.228,0.038,2.811,1254,1
