@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S46

@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_labs numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
1,0,0.5,0,0,0,0,0,0,0,0,0,2.5,0,1.5,0,0,0,0,0,0,0,0,0,0.5,0,0.357,2,19,1
0.54,0,0.54,0,0,0,0,0,0,0,0,0,1.64,0,0.54,0,0,0,0,0,0,0,0,0,0.54,0,0.096,1.969,16,1
0,0,0,0.78,2.34,0,0.78,1.56,0,0,0,0.78,3.12,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,2.13,15,1
0,0,0,0,2.04,0,1.02,0,0,0,0,0,4.08,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,2.179,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,1
0,0,0.89,0,0,0,0,1.34,0,0,0,0,4.03,0,1.79,0,0.44,0,0,0,0,0,0,0,0.44,0,0,2.451,28,1
0.66,0,0.33,0,0,0,0,0.66,0,0,0,0,2.64,0,1.32,0,0,0,0,0,0,0,0,0,0.33,0,0.053,4.024,121,1
0,0,0,0,2.04,0,1.02,0,0,0,0,0,4.08,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,2.179,18,1
0.25,0,0.08,0.43,0.25,0.08,0.34,0.51,0.94,0,0.17,0,3.01,0,0.77,0.17,0.34,0,0,0,0,0,0,0,0.17,0,0.048,5.297,300,1
0.26,0,0.08,0.43,0.26,0.08,0.34,0.52,0.95,0,0.17,0,3.03,0,0.78,0,0.34,0,0,0,0,0,0,0,0.17,0,0.048,3.335,62,1
0,0,0.87,0.87,0,0,0,2.18,0,0,0,1.74,0.87,0,0.87,0,0.43,0,0,0,0.43,0,0,0,0,0,0,5.114,107,1
0,0,0.89,0,0,0,0,1.33,0,0,0,0,4.46,0,1.78,0,0.44,0,0,0,0,0,0,0,0.44,0,0,2.428,28,1
0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.059,1.307,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.53,0,0.11,0.05,0.05,0.11,0,0.17,0.05,0,0,0,1.19,0.35,0.53,0,0.23,0,0,0,0,0,0,0,0,0,0.064,1.364,14,1
0,0,6.25,0,0,0,0,3.12,0,3.12,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,60,1
0,0,0.53,0.53,0,0,0,1.59,0,0,0,0.53,6.91,0,1.59,0,0.53,0,0,0,0,0,0,0,0,0,0.467,2.823,85,1
0,0,1.4,0.46,0,0,0,0,0.46,0,0,0.46,1.87,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.135,4,46,1
0.56,0,0.56,0.56,1.12,0,0.56,2.25,0,0,0,0,2.25,0,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1.416,5,1
1.32,0,0.66,0,0,0,0,0.66,0,0,0,0.66,5.29,2.64,5.29,0,1.32,0,0,0,0,0,0.66,0,0,0,0,3.215,43,1
0,0,0.8,0,0,0,0,0.8,0,0,0,0,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,1.463,12,1
0.87,0,0.29,0,0,0,0.14,0,0.14,0,0.14,0,0.43,0.14,0.58,0,0,0,0,0,0,0,0.14,0,0,0,0,5.02,132,1
0.08,0,0.42,0.08,0.42,0.08,0,0.6,0.17,0.17,0,0.17,1.2,0,3.17,0,0.08,0,0,0,0,0,0,0,0,0,0.081,4.07,48,1
0,0,0,0,0,0,0,0.81,0,0,0,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,2.333,11,1
1.08,0,0.54,0,0,0,0,0.54,0,0,0,0.54,4.32,0,1.08,0,0,0,0,0,0,0,0,0,0.54,0,0,5.323,68,1
0.08,0,0.42,0.08,0.42,0.08,0,0.6,0.17,0.17,0,0.17,1.2,0,3.17,0,0.08,0,0,0,0,0,0,0,0,0,0.081,4.07,48,1
1.07,0,0.53,0,0,0,0,0.53,0,0,0,0.53,4.3,0,1.07,0,0,0,0,0,0,0,0,0,0.53,0,0,5.454,68,1
0,0,0,0,0,0,0,0,0,0,0.51,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.135,2.676,17,1
0.54,0,2.19,0,0,0,0,0.54,0.54,0,0,3.29,3.84,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0.241,5.047,140,1
0.38,0,1.15,0,0,0,0,0.38,0,0,0,0.77,2.7,0,1.15,0,0,0,0,0,0,0,0,0,1.15,0,0.061,3.923,78,1
0.39,0,1.17,0,0,0,0,0.39,0,0,0,0.78,2.73,0,1.17,0,0,0,0,0,0,0,0,0,1.17,0,0.062,4,78,1
0.43,0,0.43,0,0,0,0,0.43,0,0,0,0.86,1.29,0,4.76,0,1.29,0,0,0,0,0,0,0,0,0,0,3.891,47,1
0,0,0.68,0.45,0.45,0,0.22,0,1.6,0,0.45,0.91,1.83,0,0.68,0,0,0,0,0,0,0,0.91,0,0,0,0.037,3.184,30,1
1.12,0,0.56,0,0,0,0,0,0,0,0,0,2.25,0,1.12,0,0,0,0,0,0,0,0,0,0.56,0,0.102,2.403,19,1
0.55,0,0.55,0,0,0,0,0,0,0,0,0,1.67,0,0.55,0,0,0,0,0,0,0,0,0,0.55,0,0.099,2.122,16,1
1.31,0,0.65,0,0,0,0,0.65,0,0,0,0,5.26,1.97,4.6,0,1.31,0,0,0,0,0,0.65,0,0,0,0,3.173,43,1
0.61,0,0,0,0,0,0,0,0,0,0,1.23,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0.176,2.25,13,1
0.22,0,1.77,0.22,0.44,0.22,0,0.88,0.22,0,1.11,0,3.33,0,3.33,0,0.44,0,0,0,0,0,0.44,0,0,0,0,86.65,1038,1
0.25,0,0.08,0.42,0.25,0.08,0.34,0.51,0.94,0,0.17,0,3,0,0.94,0,0.34,0,0,0,0,0,0,0,0.17,0,0.063,3.314,62,1
0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,3.812,11,1
0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,29.125,223,1
1.08,0,0.54,0,0,0,0,0.54,0,0,0,0.54,4.32,0,1.08,0,0,0,0,0,0,0,0,0,0.54,0,0,5.454,68,1
0,0,2.5,0,0,0,0,0.62,0,0,0,1.25,3.12,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,2.111,18,1
0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0.9,0,0,6.266,41,1
0.15,0,0.25,0.2,0.02,0.15,0,0.25,0.25,0.07,0,0.22,0.05,0,0.02,0,0.02,0,0,0,0.05,0.02,0.02,0,0.02,0,0.022,1.423,20,1
0.15,0,0.25,0.2,0.02,0.15,0,0.25,0.25,0.07,0,0.22,0.05,0,0.02,0,0.02,0,0,0,0.05,0.02,0.02,0,0.02,0,0.022,1.423,20,1
1.07,0,0.35,0.62,0.17,0.62,0.26,1.25,0.17,0,0.62,0.08,2.5,0.17,1.16,0,0.08,0,0,0,0,0,0.08,0,0.08,0,0.066,6.815,583,1
0.48,0,0.96,0,0,0.48,0,0,0,0,0,0.96,1.44,0,0.48,0,0,0,0,0,0,0,0,0,0.48,0,0.133,3.315,61,1
0.46,0,0,0,0.46,0,0,1.38,0,0,2.31,0.46,2.77,0,2.31,0,0,0,0,0,0,0,0.46,0,0,0,0.49,3.4,12,1
0.68,0,1.03,0,0,0,0,0.68,0,0,0.34,0,5.86,0,1.37,0,0.34,0,0,0,0,0,0,0,0.34,0,0,1.895,12,1
0.18,0,0.18,0,0,0.54,0.36,0.9,0,0.36,0,0,2.7,0.18,0.72,0,0.54,0,0,0,0,0.36,0,0,0,0,0,9.043,363,1
0.52,0,0.39,0,0.13,0,0,0.78,0.26,0,0,0,2.61,0,1.57,0,0.39,0,0,0,0,0,0,0,0,0,0.129,2.689,49,1
0.32,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0.32,0,0.104,1.537,10,1
0.32,0,0.64,0.64,0.32,0,0,0.32,0.32,0,0,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0.32,0,0.106,1.537,10,1
0.39,0,0.19,0,0.59,0,0,0.39,0,0,0,0.39,4.52,0,3.14,0,0.19,0,0,0,0,0,0,0,0,0,0,3.112,43,1
0,0,0.69,0.46,0.46,0,0.23,0,1.61,0,0.46,0.92,1.84,0,0.69,0,0,0,0,0,0,0,0.92,0,0,0,0.037,3.105,30,1
0.71,0,0.71,0,0,0,0,0,0,0,0,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0.71,0,0.121,2.021,16,1
0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0.171,13,140,1
0.16,0,0.33,0,0,0.5,0.16,0,0,0,0,0,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.088,5.328,47,1
1.1,0,0.55,0,0,0,0,0,0,0,0,0,2.2,0,1.1,0,0,0,0,0,0,0,0,0,0.55,0,0.097,2.338,19,1
0.65,0,0.32,0,0,0,0.16,0,0.16,0,0.16,0,0.32,0.16,0.98,0,0,0,0,0,0,0,0.16,0,0,0,0,6.586,132,1
0.72,0,1.81,0,0,0,0,0.36,0,0,0,0.72,0.72,0,0.36,0,0,0,0,0.36,0,0,0,0,0,0,0.265,1.543,13,1
0,0,0,0,0,0.84,0,0.84,0,0,0,0.84,0.84,0,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0,173,418,1
0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.103,3,1
0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.103,3,1
0.08,0,0.43,0.08,0.43,0.08,0,0.6,0.17,0.17,0,0.17,1.2,0,3.14,0,0.08,0,0,0,0,0,0,0,0,0,0.081,4.16,48,1
0.54,0,1.09,0.54,0,0,0,0.54,0,0,0,0,3.27,0,1.09,0,0,0,0,0,0,0,0,0,0.54,0,0.157,15.08,147,1
0.42,0,0,0,0,0,0,0.85,0,0,0,0,4.7,0,0.85,5.55,0,0,0,0,0,0,0,0,0,0,0.082,7.17,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.293,5,1
0.45,0,0.22,0.22,0,0.67,0.22,0.9,0,0,0,0,1.35,0,1.12,0.22,0.22,0,0,0,0.45,0,0,0,0,0,0.258,7.258,71,1
0.55,0,1.11,0.55,0,0,0,0.55,0,0,0,0,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0.55,0,0.159,16.739,147,1
0,0,0,1.12,2.24,0,1.12,1.12,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,15,1
0.32,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0,0.32,2.28,0,3.26,0,0.32,0,0,0,0,0,0,0,0.32,0,0.105,1.494,10,1
1.43,0,0.71,0,0.71,0,0,0,0,0,0,2.87,1.43,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,11.888,116,1
0.55,0,1.11,0.55,0,0,0,0.55,0,0,0,0,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0.55,0,0.159,16.739,147,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,1.07,0,0,0,0,1.823,10,1
0.47,0,0.95,0,0,0.47,0,0,0,0,0,0.95,1.42,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0,0.131,3.493,61,1
0.15,0,0.31,0,0,0.63,0.15,0,0,0,0,0,0.79,0,0,0,0,0.95,0,0,0,0,0.15,0,0,0,0.088,5.423,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0,3.58,0.39,0,0,0,0,0,0.39,0,0,2.5,21,1
0,0,0,2.3,0,0,0,0.76,0.76,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0.829,5.607,25,1
0.32,0,1.38,0.16,0,0.24,0,1.3,0,0.08,0,0.08,3.5,0,0.73,0,0.16,0,0,0,0,0,0,0,0,0,0.085,5.594,119,1
0.55,0,0.27,0.2,0.27,0.27,0.41,1.04,0.13,0,0,0.69,2.37,0,1.04,0,0.69,0,0,0,0,0,0.06,0,0.13,0,0.105,3.401,94,1
0.55,0,0.27,0.2,0.27,0.27,0.41,0.97,0.13,0,0,0.69,2.23,0,0.97,0,0.69,0,0,0,0,0,0.06,0,0.13,0,0.105,3.401,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,26,1
1.42,0,0.71,0,0.71,0,0,0,0,0,0,2.85,1.42,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,12.055,117,1
0.8,0,1.6,0,0,0,0,0,0,0,0,0.8,1.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,2.604,22,1
0.33,0,0.99,0.99,0.33,0,0,0.33,0.33,0,0,0.33,1.98,0,3.3,0,0.33,0,0,0,0,0,0,0,0.33,0,0.108,2.195,50,1
0.81,0,0.51,0.29,0,0.07,0.07,1.48,0.14,0,0.07,0.14,3.55,0,1.85,0,0.14,0,0,0,0,0,0,0,0,0,0.069,3.456,44,1
0.33,0,0.99,0.99,0.33,0,0,0.33,0.33,0,0,0.33,1.98,0,3.3,0,0.33,0,0,0,0,0,0,0,0.33,0,0.107,2.195,50,1
0.15,0,0.31,0,0,0.63,0.15,0,0,0,0,0,0.79,0,0,0,0,0.95,0,0,0,0,0.15,0,0,0,0.088,5.423,51,1
0.62,0,1.24,0.62,0,0,0,0,0,0,0,0,2.48,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.086,1.741,14,1
0.69,0,0.34,0,0,0,0.17,0,0.17,0,0.17,0,0.17,0.17,0.86,0,0,0,0,0,0,0,0.17,0,0,0,0,6.294,132,1
0,0,0,0,0,0,0,0,0,0,0,0.79,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0.79,0,0.271,3.257,26,1
0.29,0,0,0,0,1.17,0.14,0.58,0,0,0,0,2.35,0.14,0.88,0,0.44,0,0,0,0,0.29,0,0,0,0,0.204,2.962,73,1
0,0,1.11,0,0,0,0,0,0,0,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,5.687,39,1
1,0,0,0.25,0.25,0,0,1.5,0.25,0,0,0.5,2.5,0,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,2.866,34,1
0,0,2.33,0,0,0,0.58,0,0,0.58,0,0,2.92,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0.27,1.829,9,1
0.29,0,0,0,0,1.17,0.14,0.58,0,0,0,0,2.35,0.14,0.88,0,0.44,0,0,0,0,0.29,0,0,0,0,0.204,2.962,73,1
0.29,0,0,0,0,1.17,0.14,0.58,0,0,0,0,2.35,0.14,0.88,0,0.44,0,0,0,0,0.29,0,0,0,0,0.204,2.962,73,1
0.58,0,1.17,0,0,0,0,0.58,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,8,1
0,0,0.75,0,0,0.25,0,1.51,0,1.26,0,0.5,3.29,0,1.01,0,0,0,0,0.25,0,0,0,0,0,0,0.082,3.181,32,1
0,0,6.25,0,0,0,0,3.12,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,60,1
0.57,0,1.14,0.57,0,0,0,0.57,0,0,0,0,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0.57,0,0.081,16.217,147,1
0,0,0,0,0.52,0,0.35,0.52,0,0,0,0.17,0.88,0,0.7,1.93,0,0,0,0,0,0,0,0,0,0,0.143,3.564,39,1
0.47,0,0.95,0,0,0.47,0,0,0,0,0,0.95,1.42,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0,0.133,3.459,61,1
0.57,0,1.14,0.57,0,0,0,0.57,0,0,0,0,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0.57,0,0.081,16.217,147,1
0.69,0,0.34,0,0,0,0.17,0,0.17,0,0.17,0,0.34,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,6.364,149,1
0.57,0,1.14,0.57,0,0,0,0.57,0,0,0,0,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0.57,0,0.081,16.217,147,1
0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.36,14.818,140,1
0.14,0,0.29,0,0,0.58,0.29,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,4.979,45,1
0.76,0,0.38,0,0,0,0.19,0,0.19,0,0.19,0,0.19,0.19,0.95,0,0,0,0,0,0,0,0.19,0,0,0,0,6.789,132,1
0.6,0,0.2,0.6,0.6,0.2,0.2,1.2,0,0,0,1.61,2.21,1.81,2.62,0,0.6,0,0,0,0,0,0,0,0,0,0.096,3.946,64,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0.132,2.9,28,1
0.15,0,0.3,0,0,0.61,0.3,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,5.058,45,1
0.52,0,0.52,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,2.22,20,1
0.85,0,0.42,0,0,0,0,0,0,0,0,0,2.14,0,1.28,0,0,0,0,0,0,0,0,0,0.42,0,0.159,1.206,7,1
0.18,0,1.57,0.36,0.06,0.06,0.06,0.54,0.3,0.06,0,0.72,4.48,0.24,1.15,0,0.06,0,0,0,0,0,0,0,0.06,0,0.052,1.733,12,1
0.73,0,0.2,0.1,0.62,0.1,0.31,1.04,0,0,0,1.14,2.4,0.93,2.92,0,0.2,0.1,0,0,0,0,0.1,0,0,0,0.163,4.064,92,1
0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,24.785,295,1
0.71,0,0.53,0.17,0.89,0.17,0.35,1.61,0,0,0,1.79,1.97,1.61,4.12,0,0.35,0,0,0,0,0,0.17,0,0,0,0.115,5.163,63,1
0.34,0,1.46,0.17,0,0.25,0,1.37,0,0.08,0,0.08,3.43,0,0.77,0,0.17,0,0,0,0,0,0,0,0,0,0.077,5.392,119,1
0,0,1.15,0,0.23,0,0,0.69,0.23,0,0,0.69,2.76,0,1.84,0,0.23,0,0,0,1.15,0,0,0,0,0,0.036,1.862,52,1
0.39,0,0.78,0,0.06,0.06,0.13,0.26,0.13,0,0,0,0.32,0,0.06,0,0,0,0.06,0,0,0,0,0,0,0,0.032,1.206,15,1
0,0,0,0,1.05,0,0.52,1.05,0.52,0,0,0,3.7,1.05,1.05,0,0.52,0,0,0,0,0,0,0,0,0,0,6.487,47,1
0.32,0,0.64,0.64,0.64,0,0,0.32,0.32,0,0,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0.64,0,0.105,1.494,10,1
0.54,0,1.63,0,0,0,0,0.54,0,0,0,0.54,2.17,0,5.97,0,0,0,0,0,0,0,0,0,0,0,0,2.345,22,1
1.63,0,0,0,0,1.63,0,0,0,0,0,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1
0.56,0,0,0.94,0.18,0.37,0,2.07,0,0,0,0.37,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0.08,2.623,35,1
0.35,0,0.35,0.7,1.41,0,0.35,1.06,0,0,0,1.06,5.3,2.82,2.82,0,0,0,0,0,0,0,0,0,0.35,0,0,2.917,60,1
0.34,0,1.03,0,0.34,0,2.06,2.06,0.68,0,0.34,0,4.13,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0.116,1.888,6,1
0.56,0,0,0.94,0.37,0.37,0,2.07,0,0,0,0.37,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0.08,2.542,34,1
0.64,0,1.28,0,0,0,0,0.64,0,0,0,0.64,1.28,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,2.333,22,1
0.32,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0,0.32,2.28,0,3.26,0,0.32,0,0,0,0,0,0,0,0.32,0,0.106,1.494,10,1
0.64,0,1.28,0,0,0,0,0.64,0,0,0,0.64,1.28,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,2.333,22,1
0.56,0,0,0.18,0,0,0,0.75,0.75,0.18,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,2.616,23,1
0,0,0,0,0,0.91,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0.133,2.9,28,1
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,1.333,11,1
0,0,1.29,0.43,0,0,0,0,0.43,0,0,0.43,1.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.129,5.8,46,1
0.86,0,0.43,0,0,0,0,0,0,0,0,0,2.17,0,1.3,0,0,0,0,0,0,0,0,0,0.43,0,0.161,1.2,6,1
0.34,0,0.34,0,0,0,0,0.68,0,0,0,0,1.72,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.055,3.718,61,1
0.16,0,0.16,0,0,0.65,0.16,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.066,5.289,52,1
0.18,0,1.57,0.36,0.06,0.06,0.06,0.54,0.3,0.06,0,0.72,4.49,0.24,1.09,0,0.06,0,0,0,0,0,0,0,0.06,0,0.052,1.74,12,1
0.23,0,0.58,0.34,0,0.34,0.23,0.92,0.46,0,0,0.23,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.037,2.576,48,1
0,0,0,0,0,0,1.23,1.23,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,5,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,4.35,31,1
1.31,0,0,0,0,0,0,1.31,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,4.818,25,1
0.56,0,0,0.93,0.18,0.37,0,2.06,0,0,0,0.37,2.44,0,0.93,0,0.18,0,0,0,0,0,0,0,0,0,0.08,2.698,42,1
0.56,0,0,0.94,0.18,0.37,0,2.07,0,0,0,0.37,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0.08,2.623,35,1
0.32,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0.32,0,0.105,1.494,10,1
0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,4.617,27,1
1.24,0,0.31,0,0,0,0,0.62,0,0,0,0,2.49,0,1.24,0,0,0,0,0,0,0,0,0,0.31,0,0.05,4.592,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,4,1
0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,4.617,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,4,1
0.17,0.52,0.17,0,0,0.69,0.17,0,0,0,0,0,1.04,0,0.17,0,0,0.17,0,0,0,0,0.17,0,0,0,0.072,4.74,52,1
1,0,2,0,0,0,0,0,0,0,0,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2.538,11,1
0,0,0,0,0,0,0,0,0,0,0,1.05,3.15,0,2.1,0,0,0,0,0,0,0,0,0,1.05,0,0.351,3.343,28,1
0.16,0.16,0.32,0,0,0.65,0.16,0,0,0,0,0,0.98,0,0,0,0,0.49,0,0,0.16,0,0.16,0,0,0,0.089,4.835,52,1
1.53,0,0,0,0,0,1.53,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,7.055,75,1
1.31,0,0,0,0,0,0,1.31,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,4.5,25,1
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,5.538,41,1
0.47,0,0,0,0,0,0,0.47,0,0,0,0.47,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0,0.072,1.48,11,1
0,0,0.51,0.51,0,0.25,0.25,0,0.25,0,0,0.25,2.81,0,0.25,0,0.76,0,0,0,0,0,0,0,0,0,0.041,2.776,75,1
0.73,0,0.36,0,0,0,0,0.73,0,0,0,0.73,1.09,0,1.46,0.36,0,0,0,0,0,0,0.36,0,0,0,0,3.787,58,1
0.64,0,1.93,0,0,0,0,1.29,0,0,0,0.64,1.93,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,2.44,22,1
0,0,0,0,1.29,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0.124,1.477,8,1
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,5.538,41,1
0,0,0,0.6,0,0,0.6,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,1.583,11,1
0.32,0,0.65,0.65,0.32,0,0,0.32,0.32,0,0,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0.32,0,0.106,1.494,10,1
1.29,0,0,0,0,0,0,1.29,0,0,0,0,1.29,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,4.23,25,1
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,5.538,41,1
0.63,0,1.27,0,0,0,0,0.63,0,0,0,0.63,1.27,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,2.458,22,1
0.65,0,1.3,0,0,0,0,0.65,0,0,0,0.65,1.96,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,2.44,22,1
0.19,0.19,1.16,0,0,0.58,0,0,0,0,0,0,0.19,0.38,0.58,0,0,0.19,0,0,0,0,0,0,0,0,0.07,1021.5,2042,1
0,0,0,0,1.29,0,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0.124,1.477,8,1
0.08,0,0.16,0,0,0,0,0.23,0,0,0,0.23,0.4,0.16,0.23,0,0,0,0,0,0,0,0,0,0,0,0.228,2.811,67,1
