@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S29

@attribute word_freq_make numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_report numeric
@attribute word_freq_free numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_cs numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.34,0.08,0.43,0.08,0.26,1.47,0.34,0,0.08,0.78,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.064,537,1
0.43,0.87,0.87,0,0,0.43,0,0,0,0.87,0,0,0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,179,1
0.44,0.89,0,0,0,0.44,0,0,0.44,1.78,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,153,1
0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0.11,0.05,0,0.05,0,0,0,0.05,0.53,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0,303,1
0,6.25,0,3.12,0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
2.12,0.53,0.53,0,0,1.59,0,0,1.59,1.59,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0,240,1
0,1.4,0.46,0.93,0,0,0,0,0.46,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,96,1
0,0.56,0.56,1.12,1.12,0,0.56,0,2.25,2.82,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0.66,0,0,0,0,0,0,0,5.29,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1
0,0.8,0,0,0,0.8,0,0,1.61,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,101,1
0,0.29,0,0.14,0,0.43,0.14,0,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,979,1
0.17,0.42,0.08,0.08,0.42,0.08,0,0.17,0,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,574,1
0,0,0,0,0,0.81,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,0,63,1
0.54,0.54,0,1.08,0,0,0,0,0.54,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1
0.17,0.42,0.08,0.08,0.42,0.08,0,0.17,0,3.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,574,1
0.53,0.53,0,1.07,0,0,0,0,0.53,1.07,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0.51,0,0,0.51,0,0.51,0,0,2.07,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,91,1
0,2.19,0,1.09,0,0,0,0,0.54,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0,212,1
0,1.15,0,0,0,0.77,0,0,0.38,1.15,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,255,1
0,1.17,0,0,0,0.78,0,0,0.39,1.17,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0,256,1
0.43,0.43,0,0.86,0,0,0,0,0,4.76,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,144,1
0.45,0.68,0.45,0,0.45,0.22,0.22,0,0,0.68,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,363,1
0,0.56,0,0,0,0.56,0,0,0.56,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,137,1
0,0.55,0,0,0,0.55,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,121,1
0,0.65,0,0,0,0,0,0,0,4.6,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1
0,0,0,0.61,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,81,1
0.22,1.77,0.22,0.44,0.44,2.88,0,0,0.44,3.33,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733,1
0.34,0.08,0.42,0.08,0.25,1.63,0.34,0,0.08,0.94,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.079,537,1
0,0,0,1.04,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0,1.33,0,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,1
0.54,0.54,0,1.08,0,0,0,0,0.54,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0,2.5,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
0,0,0,0,0,0,0,0,0.9,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1
0.07,0.25,0.2,0,0.02,0,0,0.07,0.05,0.02,0,0.37,0.02,0,0,0.02,0,0,0.05,0.3,0,0.02,0,0,0.011,0.022,0,0,965,1
0.07,0.25,0.2,0,0.02,0,0,0.07,0.05,0.02,0,0.37,0.02,0,0,0.02,0,0,0.05,0.3,0,0.02,0,0,0.011,0.022,0,0,965,1
0.17,0.35,0.62,0.53,0.17,0.8,0.26,0,0.62,1.16,0,0.89,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.013,1329,1
0,0.96,0,0,0,0,0,0,0.96,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0,242,1
0.46,0,0,0,0.46,0,0,0,0,2.31,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,102,1
1.03,1.03,0,0.68,0,0.68,0,0,0.68,1.37,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0.18,0,0,0,0.36,0.36,0.36,0.72,0.72,0,0,0.54,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,841,1
0.26,0.39,0,0.39,0.13,0.26,0,0,1.57,1.57,0,0.13,0.39,0,0,0,0,0,0,0.13,0,0,0,0,0,0.129,0,0.021,476,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0.052,143,1
0,0.64,0.64,0.32,0.32,0,0,0,0.32,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0.053,143,1
0.19,0.19,0,0,0.59,0,0,0,0.59,3.14,0,0,0.19,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,305,1
0.46,0.69,0.46,0,0.46,0.23,0.23,0,0,0.69,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,354,1
0,0.71,0,0,0,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,95,1
0,0,0,2.98,0,1.49,0,0,1.49,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.171,156,1
0,0.33,0,0.16,0,0,0.16,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.022,1087,1
0,0.55,0,0,0,0.55,0,0,0.55,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,145,1
0.16,0.32,0,0.16,0,0.49,0.16,0,0.16,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,955,1
0,1.81,0,0,0,0.36,0,0,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.053,0.265,0,0,88,1
0.84,0,0,1.69,0,0.84,0,0,10.16,2.54,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,519,1
0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0.17,0.43,0.08,0.08,0.43,0.08,0,0.17,0,3.14,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0,1140,1
0,1.09,0.54,2.18,0,0.54,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0.078,377,1
0,0,0,0,0,0,0,0,0.85,0.85,5.55,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.082,0,0.248,294,1
0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,75,1
0,0.22,0.22,0,0,0.45,0.22,0,0.22,1.12,0.22,0.22,0.22,0,0,0,0,0,0.45,0,0,0,0,0,0.064,0.258,0,0,617,1
0,1.11,0.55,2.23,0,0.55,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.079,385,1
0,0,1.12,0,2.24,0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.26,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,139,1
0,0.71,0,0,0.71,0.71,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,1
0,1.11,0.55,2.23,0,0.55,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.079,385,1
0,0,0,1.07,0,0,0,0,2.15,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,62,1
0,0.95,0,0,0,0,0,0,0.95,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.065,0,255,1
0,0.31,0,0.15,0,0.15,0.15,0,1.11,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.088,0,0.022,1128,1
0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,130,1
0,0,2.3,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,0,157,1
0.08,1.38,0.16,0.08,0,0.08,0,0.08,0.48,0.73,0,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.061,0.012,1561,1
0.48,0.27,0.2,0,0.27,0.97,0.41,0,1.11,1.04,0,0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,966,1
0.48,0.27,0.2,0,0.27,0.97,0.41,0,1.11,0.97,0,0.06,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,966,1
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0.71,0,0,0.71,0.71,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1
0.8,1.6,0,0,0,0,0,0,0.8,2.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
0,0.99,0.99,0.33,0.33,0,0,0,0.33,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.054,202,1
0.07,0.51,0.29,0.07,0,0.37,0.07,0,0,1.85,0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0.049,0.069,0,0.009,802,1
0,0.99,0.99,0.33,0.33,0,0,0,0.33,3.3,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.053,202,1
0,0.31,0,0.15,0,0.15,0.15,0,1.11,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.088,0,0.022,1128,1
0,1.24,0.62,0,0,0,0,0,0.31,0.93,0,0.31,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.086,0,0,155,1
0,0.34,0,0.17,0,0.51,0.17,0,0.17,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,963,1
0,0,0,0,0,0,0,0,0.79,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0,114,1
0.14,0,0,0,0,0.29,0.14,0,0.14,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.102,400,1
0,1.11,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0,0.25,0,0.25,0,0,0,0.25,1.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1
0.58,2.33,0,1.16,0,0,0.58,0.58,0.58,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,75,1
0.14,0,0,0,0,0.29,0.14,0,0.14,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.102,400,1
0.14,0,0,0,0,0.29,0.14,0,0.14,0.88,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.102,400,1
0,1.17,0,0.58,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1
0.25,0.75,0,0,0,0.75,0,1.26,0,1.01,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.082,0,0.124,210,1
0,6.25,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,1.14,0.57,2.28,0,0.57,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.081,373,1
0,0,0,0.17,0.52,0.17,0.35,0,0,0.7,1.93,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.143,0.028,0.229,417,1
0,0.95,0,0,0,0,0,0,0.95,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0,256,1
0,1.14,0.57,2.28,0,0.57,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.081,373,1
0,0.34,0,0.17,0,0.51,0.17,0,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,942,1
0,1.14,0.57,2.28,0,0.57,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.081,373,1
0,0,0,3.27,0,0,0,0,1.63,1.63,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0.36,0,0.18,163,1
0,0.29,0,0.14,0,0,0.29,0,0.87,0,0,0,0,0,0.43,0,0,0,0,0.29,0,0,0,0,0,0.08,0,0.02,1200,1
0,0.38,0,0.19,0,0.57,0.19,0,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,869,1
0.4,0.2,0.6,0.2,0.6,0.2,0.2,0,0.4,2.62,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,513,1
0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,87,1
0,0.3,0,0.15,0,0,0.3,0,0.92,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.083,0,0.02,1128,1
0,0.52,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,131,1
0,0.42,0,0,0,0,0,0,0.42,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,117,1
0.18,1.57,0.36,0.06,0.06,0.12,0.06,0.06,0,1.15,0,0.84,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0.052,0,0,442,1
0.1,0.2,0.1,0.2,0.62,0.31,0.31,0,0.1,2.92,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.163,0,0,817,1
0,0,0,5.4,0,0,0,0,5.4,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,1
0.17,0.53,0.17,0.17,0.89,0.53,0.35,0,0,4.12,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,599,1
0.08,1.46,0.17,0.08,0,0.08,0,0.08,0.51,0.77,0,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,0.012,1456,1
0,1.15,0,0.23,0.23,0.46,0,0,0,1.84,0,0,0.23,0,0,0,0,0,1.15,0,0,0,0,0,0,0.036,0.036,0,285,1
0,0.78,0,0,0.06,0.19,0.13,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.032,0,0,240,1
0,0,0,0,1.05,0,0.52,0,1.05,1.05,0,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,1
0,0.64,0.64,0.32,0.64,0,0,0,0.32,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,139,1
0.54,1.63,0,0,0,0,0,0,0.54,5.97,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1
1.63,0,0,0,0,0,0,0,1.63,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0.94,0,0.18,0.75,0,0,0,0.94,0,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,244,1
0.35,0.35,0.7,0.35,1.41,0,0.35,0,0.7,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,1
0.34,1.03,0,2.41,0.34,1.72,2.06,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,68,1
0,0,0.94,0,0.37,0.75,0,0,0,0.94,0,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,239,1
0.64,1.28,0,0.64,0,0,0,0,0.64,3.2,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.26,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,139,1
0.64,1.28,0,0.64,0,0,0,0,0.64,2.56,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0,0,0.18,0,0,1.32,0,0.18,0.18,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,191,1
0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,87,1
0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,1.29,0.43,0.43,0,0,0,0,0.43,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,116,1
0,0.43,0,0,0,0,0,0,0.43,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0,114,1
0,0.34,0,0,0,0,0,0,0.34,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,264,1
0,0.16,0,0.16,0,0.16,0.16,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,1116,1
0.18,1.57,0.36,0.06,0.06,0.12,0.06,0.06,0,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0.052,0,0,442,1
0,0.58,0.34,0.11,0,0,0.23,0,0.46,0.58,0,0.11,0,0,0,0,0,0,0,0,0,0.11,0,0,0.075,0.037,0,0.018,389,1
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.91,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,87,1
0,0,0,0,0,0,0,0,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0.93,0,0.18,0.75,0,0,0,0.93,0,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,251,1
0,0,0.94,0,0.18,0.75,0,0,0,0.94,0,0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,244,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,139,1
0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.17,0.511,0.085,0,217,1
0,0.31,0,0,0,0,0,0,0.31,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.17,0.511,0.085,0,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.17,0,0.17,0,0.17,0.17,0,1.74,0.17,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.072,0,0,967,1
0,2,0,1,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0,107,1
0,0.32,0,0.16,0,0.16,0.16,0,2.13,0,0,0,0,0,0,0,0,0,0.16,0.32,0,0,0,0,0,0.089,0,0,1030,1
0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1
0,0,0,0,0,0,0,0,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0,0,0.94,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,77,1
0.25,0.51,0.51,0,0,0,0.25,0,0,0.25,0,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,211,1
0,0.36,0,0,0,0,0,0,0.36,1.46,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,1
0.64,1.93,0,0,0,0,0,0,1.29,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1
0,0,0,0,1.29,0.43,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.124,0,0,65,1
0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0,0.6,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,38,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,139,1
0,0,0,0,0,0,0,0,0,5.19,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0.63,1.27,0,0.63,0,0,0,0,0.63,2.54,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,118,1
0.65,1.3,0,0,0,0,0,0,1.3,2.61,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1
0.19,1.16,0,0,0,0.38,0,0,0,0.58,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.07,0,0,2043,1
0,0,0,0,1.29,0.43,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.124,0,0,65,1
0.08,0.16,0,0,0,0,0,0,0.08,0.23,0,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0.228,0,0,1254,1
0.64,1.93,0,0,0,0,0,0,1.29,2.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1
0,0,0,0,1.29,0.43,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.124,0,0,65,1
0,0.36,0,0,0,0,0,0,0.36,1.46,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0.342,0,0,51,1
0,0,0,0,0,0,0,0,1.28,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,139,1
0.18,1.57,0.36,0.06,0.06,0.12,0.06,0.06,0,1.09,0,0.85,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0.052,0,0,441,1
0,0,0,0,0,0,0,0,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0,0.45,0.91,0.91,0,0,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,161,1
0,0,0,1.16,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,1.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.02,0,0,0.05,0.35,0,0,0.05,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.017,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.48,0.48,0,0,0,0,0,0,0.48,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,81,1
0,0.23,0,0,0,0.23,0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,543,1
0,0.65,0.65,0.32,0.32,0,0,0,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,139,1
0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,6,1
0,0.23,0,0,0,0.23,0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,543,1
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1
