@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S31

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_remove numeric
@attribute word_freq_will numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,1.56,0,0,0,0,3.12,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889,15,49,1
0,0,0,0,0,0,0,0,0,4.08,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968,18,85,1
0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1
0,0,0,0,1.34,0,0,0.44,0,4.03,0,1.79,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.944,28,152,1
0.66,0.66,0,0,0.66,0,0,0.33,1.32,2.64,0,1.32,0,0,0,0,0,0,0,0,0,0.33,0,0,0.053,0,0.583,121,326,1
0,0,0,0,0,0,0,0,0,4.08,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969,18,85,1
0.25,0.25,0,0.08,0.51,0,0.17,0.08,0,3.01,0,0.77,0.34,0,0,0,0,0,0,0,0,0.17,0,0,0.048,0,0.258,300,694,1
0.26,0.26,0,0.08,0.52,0,0.17,0.08,0,3.03,0,0.78,0.34,0,0,0,0,0,0,0,0,0.17,0,0,0.048,0,0.259,62,537,1
0,0,0,0,2.18,0,0,0,0,0.87,0,0.87,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.835,107,179,1
0,0,0,0,1.33,0,0,0.44,0,4.46,0,1.78,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,1.083,28,153,1
0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0.059,0,0.118,7,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,1,7,1
0.41,0.53,0,0,0.17,0,0,0.05,0.53,1.19,0.35,0.53,0.23,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0.032,14,303,1
0,0,0,3.12,3.12,3.12,0,3.12,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
0,0,0,0,1.59,0,0,1.59,0.53,6.91,0,1.59,0.53,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0.28,85,240,1
0,0,0,0.93,0,0,0,0.46,0,1.87,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.135,46,96,1
1.12,0.56,0,1.12,2.25,0,0,2.25,1.12,2.25,0,2.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,1
0,1.32,0,0,0.66,0,0,0,0,5.29,2.64,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,43,164,1
0.8,0,0,0,0.8,0,0,1.61,0.8,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192,12,101,1
0.29,0.87,0,0.14,0,0,0.14,0.14,0.72,0.43,0.14,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,132,979,1
0,0.08,0,0.08,0.6,0.17,0,0,0.08,1.2,0,3.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.095,48,574,1
0,0,0,0,0.81,0,0,0,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,11,63,1
0,1.08,0,1.08,0.54,0,0,0.54,0,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0.54,0,0,0,0,1.18,68,181,1
0,0.08,0,0.08,0.6,0.17,0,0,0.08,1.2,0,3.17,0.34,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.108,48,574,1
0,1.07,0,1.07,0.53,0,0,0.53,0,4.3,0,1.07,1.61,0,0,0,0,0,0,0,0,0.53,0,0,0,0,1.183,68,180,1
0.51,0,0,0.51,0,0,0.51,2.07,2.07,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.067,17,91,1
0.54,0.54,0,1.09,0.54,0,0,0.54,0,3.84,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,1.045,140,212,1
0,0.38,0,0,0.38,0,0,0.38,0,2.7,0,1.15,0.38,0,0,0,0,0,0,0,0,1.15,0,0,0.061,0,0.985,78,255,1
0,0.39,0,0,0.39,0,0,0.39,0,2.73,0,1.17,0.39,0,0,0,0,0,0,0,0,1.17,0,0,0.062,0,0.869,78,256,1
0,0.43,0,0.86,0.43,0,0,0,0.43,1.29,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,47,144,1
0,0,0,0,0,0,0.45,0,1.83,1.83,0,0.68,1.6,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.187,30,363,1
0,1.12,0,0,0,0,0,0.56,0,2.25,0,1.12,0,0,0,0,0,0,0,0,0,0.56,0,0,0.102,0,0.615,19,137,1
0,0.55,0,0,0,0,0,0.55,0,1.67,0,0.55,0,0,0,0,0,0,0,0,0,0.55,0,0,0.099,0,0.893,16,121,1
0,1.31,0,0,0.65,0,0,0,0,5.26,1.97,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,43,165,1
0,0.61,0,0.61,0,0,0,0,1.85,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0.353,13,81,1
0.22,0.22,0,0.44,0.88,0,1.11,0.44,0.44,3.33,0,3.33,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,1038,1733,1
0.42,0.25,0,0.08,0.51,0,0.17,0.08,0,3,0,0.94,0.34,0,0,0,0,0,0,0,0,0.17,0,0,0.063,0,0.287,62,537,1
0,0,0,1.04,0,0,0,2.08,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,1
0,0,0,1.33,0,0,0,0,0,1.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,223,233,1
0,1.08,0,1.08,0.54,0,0,0.54,0,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0.54,0,0,0,0,1.182,68,180,1
0,0,0,0,0.62,0,0,0,0,3.12,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,18,57,1
0.9,0,0,0,0,0,0,0.9,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.165,41,94,1
0.02,0.15,0,0,0.25,0.07,0,0.05,0,0.05,0,0.02,0.37,0,0.02,0,0,0,0,0.05,0.3,0.02,0,0,0.022,0,0,20,965,1
0.02,0.15,0,0,0.25,0.07,0,0.05,0,0.05,0,0.02,0.37,0,0.02,0,0,0,0,0.05,0.3,0.02,0,0,0.022,0,0,20,965,1
0.26,1.07,0,0.53,1.25,0,0.62,0.62,1.43,2.5,0.17,1.16,0.89,0,0,0,0,0,0,0,0,0.08,0,0,0.066,0,0.212,583,1329,1
0,0.48,0,0,0,0,0,0.96,0,1.44,0,0.48,0.96,0,0,0,0,0,0,0,0,0.48,0,0,0.133,0.066,0.468,61,242,1
0,0.46,0,0,1.38,0,2.31,0,0.46,2.77,0,2.31,1.38,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.081,12,102,1
0,0.68,0,0.68,0.68,0,0.34,0.68,0,5.86,0,1.37,0.34,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0.366,12,91,1
0,0.18,0,0,0.9,0.36,0,0.72,0.18,2.7,0.18,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,363,841,1
0.26,0.52,0,0.39,0.78,0,0,1.57,0.26,2.61,0,1.57,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0.129,0,0.779,49,476,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0.32,0,0,0.104,0,0,10,143,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.27,0,3.24,0,0,0,0,0,0,0,0,0,0.32,0,0,0.106,0,0,10,143,1
0.19,0.39,0,0,0.39,0,0,0.59,1.37,4.52,0,3.14,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.258,43,305,1
0,0,0,0,0,0,0.46,0,1.84,1.84,0,0.69,1.61,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.188,30,354,1
0,0.71,0,0,0,0,0,0.71,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0.71,0,0,0.121,0,1.094,16,95,1
1.49,0,0,2.98,0,0,0,1.49,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,140,156,1
0,0.16,0,0.16,0,0,0,0.5,1.5,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.884,47,1087,1
0,1.1,0,0,0,0,0,0.55,0,2.2,0,1.1,0,0,0,0,0,0,0,0,0,0.55,0,0,0.097,0,0.683,19,145,1
0.32,0.65,0,0.16,0,0,0.16,0.16,0.81,0.32,0.16,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773,132,955,1
0,0.72,0,0,0.36,0,0,0,0,0.72,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,13,88,1
0.84,0,0,1.69,0.84,0,0,10.16,0,0.84,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,418,519,1
0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1
0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1
0,0.08,0,0.08,0.6,0.17,0,0,0.08,1.2,0,3.14,0.34,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.088,48,1140,1
0.54,0.54,0,2.18,0.54,0,0,0,0.54,3.27,0,1.09,0,0,0,0,0,0,0,0,0,0.54,0,0,0.157,0,0.471,147,377,1
0,0.42,0,0,0.85,0,0,0.85,0.85,4.7,0,0.85,0,0,0,0,0,0,0,0,0.42,0,0,0,0.082,0,0,42,294,1
0,0,0,0,0,0,0,1.05,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806,5,75,1
0,0.45,0,0,0.9,0,0,0.22,0,1.35,0,1.12,0.22,0,0,0,0,0,0,0.45,0,0,0,0,0.258,0,0.129,71,617,1
0.55,0.55,0,2.23,0.55,0,0,0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0.55,0,0,0.159,0,0.479,147,385,1
0,0,0,0,1.12,0,0,0,0,4.49,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,15,39,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.28,0,3.26,0,0,0,0,0,0,0,0,0,0.32,0,0,0.105,0,0,10,139,1
0,1.43,0,0,0,0,0,0,2.87,1.43,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,116,214,1
0.55,0.55,0,2.23,0.55,0,0,0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0.55,0,0,0.159,0,0.479,147,385,1
0,0,0,1.07,0,0,0,2.15,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,10,62,1
0,0.47,0,0,0,0,0,0.95,0,1.42,0,0.47,0.95,0,0,0,0,0,0,0,0,0.47,0,0,0.131,0.065,0.461,61,255,1
0,0.15,0,0.15,0,0,0,1.11,1.27,0.79,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.088,0,0.862,51,1128,1
0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0.39,0,0,0,0,0,0,0,0.39,0,0,0,0,0,21,130,1
0,0,0,0,0.76,0,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,2.766,25,157,1
0.16,0.32,0,0.08,1.3,0.08,0,0.48,0.08,3.5,0,0.73,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0.085,0.061,0.39,119,1561,1
0.2,0.55,0,0,1.04,0,0,1.11,0.06,2.37,0,1.04,0.06,0,0,0,0,0,0,0,0,0.13,0,0,0.105,0,0.75,94,966,1
0.2,0.55,0,0,0.97,0,0,1.11,0.06,2.23,0,0.97,0.06,0,0,0,0,0,0,0,0,0.13,0,0,0.105,0,0.75,94,966,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,26,54,1
0,1.42,0,0,0,0,0,0,2.85,1.42,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,117,217,1
0,0.8,0,0,0,0,0,0.8,0,1.6,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,22,125,1
0,0.33,0,0.33,0.33,0,0,0.33,0,1.98,0,3.3,0,0,0,0,0,0,0,0,0,0.33,0,0,0.108,0,0,50,202,1
0.37,0.81,0,0.07,1.48,0,0.07,0,0.44,3.55,0,1.85,0,0,0,0,0,0,0,0,0.14,0,0,0,0.069,0,0.159,44,802,1
0,0.33,0,0.33,0.33,0,0,0.33,0,1.98,0,3.3,0,0,0,0,0,0,0,0,0,0.33,0,0,0.107,0,0,50,202,1
0,0.15,0,0.15,0,0,0,1.11,1.27,0.79,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.088,0,0.862,51,1128,1
0,0.62,0,0,0,0,0,0.31,0,2.48,0,0.93,0.31,0,0,0,0,0,0,0,0.31,0,0,0,0.086,0,0.043,14,155,1
0.34,0.69,0,0.17,0,0,0.17,0.17,0.86,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,132,963,1
0.79,0,0,0,0,0,0,0.79,1.58,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0.79,0,0,0.271,0,0.271,26,114,1
0.14,0.29,0,0,0.58,0,0,0.14,0.14,2.35,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.204,73,400,1
0,0,0,0,0,0,0,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,39,91,1
0,1,0,0,1.5,0,0,0.25,0,2.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,34,129,1
0,0,0,1.16,0,0.58,0,0.58,0.58,2.92,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,9,75,1
0.14,0.29,0,0,0.58,0,0,0.14,0.14,2.35,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.204,73,400,1
0.14,0.29,0,0,0.58,0,0,0.14,0.14,2.35,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0.204,73,400,1
0,0.58,0,0.58,0.58,0,0,0.58,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,8,86,1
0.25,0,0,0,1.51,1.26,0,0,0,3.29,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.041,32,210,1
0,0,0,3.12,3.12,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
0.57,0.57,0,2.28,0.57,0,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0.57,0,0,0.081,0,0.487,147,373,1
0.17,0,0,0.17,0.52,0,0,0,0.7,0.88,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0.143,0.028,0.085,39,417,1
0,0.47,0,0,0,0,0,0.95,0,1.42,0,0.47,0.95,0,0,0,0,0,0,0,0,0.47,0,0,0.133,0.066,0.401,61,256,1
0.57,0.57,0,2.28,0.57,0,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0.57,0,0,0.081,0,0.487,147,373,1
0.34,0.69,0,0.17,0,0,0.17,0.17,0.86,0.34,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,149,942,1
0.57,0.57,0,2.28,0.57,0,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0.57,0,0,0.081,0,0.487,147,373,1
1.63,0,0,3.27,0,0,0,1.63,0,0,0,1.63,0,0,0,0,0,0,0,0,1.63,0,0,0,0.36,0,0.54,140,163,1
0,0.14,0,0.14,0,0,0,0.87,1.46,0.58,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0.08,0,0.764,45,1200,1
0.38,0.76,0,0.19,0,0,0.19,0.19,0.95,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,132,869,1
0,0.6,0,0.2,1.2,0,0,0.4,0.4,2.21,1.81,2.62,0.2,0,0,0,0,0,0,0,0,0,0,0,0.096,0,1.453,64,513,1
0,0,0,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.531,28,87,1
0,0.15,0,0.15,0,0,0,0.92,1.53,0.61,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.083,0,0.732,45,1128,1
0.52,0.52,0,0,0,0,0,0.52,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0.867,20,131,1
0,0.85,0,0,0,0,0,0.42,0,2.14,0,1.28,0,0,0,0,0,0,0,0,0,0.42,0,0,0.159,0,1.117,7,117,1
0,0.18,0,0.06,0.54,0.06,0,0,0.06,4.48,0.24,1.15,0.84,0,0,0,0,0,0,0,0,0.06,0,0,0.052,0,0.01,12,442,1
0.1,0.73,0,0.2,1.04,0,0,0.1,0.31,2.4,0.93,2.92,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.163,0,0.785,92,817,1
0,0,0,5.4,0,0,0,5.4,0.9,1.8,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,295,347,1
0.17,0.71,0,0.17,1.61,0,0,0,0,1.97,1.61,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,1.158,63,599,1
0.17,0.34,0,0.08,1.37,0.08,0,0.51,0.08,3.43,0,0.77,0.08,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,0.348,119,1456,1
0.46,0,0,0.23,0.69,0,0,0,0.69,2.76,0,1.84,0,0,0,0,0,0,0,1.15,0,0,0,0,0.036,0.036,0.841,52,285,1
0,0.39,0,0,0.26,0,0,0,0,0.32,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,15,240,1
0,0,0,0,1.05,0,0,1.05,0,3.7,1.05,1.05,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,47,266,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.27,0,3.24,0,0,0,0,0,0,0,0,0,0.64,0,0,0.105,0,0,10,139,1
0,0.54,0,0,0.54,0,0,0.54,0,2.17,0,5.97,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,22,129,1
0,1.63,0,0,0,0,0,1.63,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,16,36,1
1.32,0.56,0,0,2.07,0,0,0,0,2.45,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.242,35,244,1
0,0.35,0,0.35,1.06,0,0,0.7,0,5.3,2.82,2.82,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.411,60,213,1
1.03,0.34,0,2.41,2.06,0,0.34,0,3.44,4.13,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,6,68,1
1.32,0.56,0,0,2.07,0,0,0,0,2.45,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.295,34,239,1
0,0.64,0,0.64,0.64,0,0,0.64,0,1.28,0,3.2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,22,119,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.28,0,3.26,0,0,0,0,0,0,0,0,0,0.32,0,0,0.106,0,0,10,139,1
0,0.64,0,0.64,0.64,0,0,0.64,0,1.28,0,2.56,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,22,119,1
0,0.56,0,0,0.75,0.18,0,0.18,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.07,23,191,1
0,0,0,0,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.532,28,87,1
0,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,11,56,1
0,0,0,0.43,0,0,0,0.43,0.43,1.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.129,46,116,1
0,0.86,0,0,0,0,0,0.43,0,2.17,0,1.3,0,0,0,0,0,0,0,0,0,0.43,0,0,0.161,0,1.133,6,114,1
0.68,0.34,0,0,0.68,0,0,0.34,1.37,1.72,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.718,61,264,1
0,0.16,0,0.16,0,0,0,1.64,0.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.906,52,1116,1
0,0.18,0,0.06,0.54,0.06,0,0,0.06,4.49,0.24,1.09,0.85,0,0,0,0,0,0,0,0,0.06,0,0,0.052,0,0.01,12,442,1
0.11,0.23,0,0.11,0.92,0,0,0.46,0.34,0.58,0,0.58,0.11,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.322,48,389,1
0,0,0,0,1.23,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,5,19,1
0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.672,31,87,1
0,1.31,0,0,1.31,0,0,0,0,1.31,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,1
1.31,0.56,0,0,2.06,0,0,0,0,2.44,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.268,42,251,1
1.32,0.56,0,0,2.07,0,0,0,0,2.45,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.241,35,244,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0.32,0,0,0.105,0,0,10,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0.511,0.085,0.511,27,217,1
0.62,1.24,0,0,0.62,0,0,0.31,1.24,2.49,0,1.24,0,0,0,0,0,0,0,0,0,0.31,0,0,0.05,0,1.152,121,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0.511,0.085,0.511,27,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1
0,0.17,0.52,0.17,0,0,0,1.74,0.69,1.04,0,0.17,0,0,0,0,0,0.17,0,0,0.34,0,0,0,0.072,0,0.754,52,967,1
1,1,0,1,0,0,0,0,3,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,11,33,1
0,0,0,0,0,0,0,1.05,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0,1.05,0,0,0.351,0,0.351,28,107,1
0,0.16,0.16,0.16,0,0,0,2.13,0.65,0.98,0,0,0,0,0,0,0,0,0,0.16,0.32,0,0,0,0.089,0,0.693,52,1030,1
0,1.53,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,1.434,75,127,1
0,1.31,0,0,1.31,0,0,0,0,1.31,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0.23,41,72,1
0,0.47,0,0.94,0.47,0,0,0,0,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0,0,0.072,0,0.217,11,77,1
0,0,0,0,0,0,0,0,0,2.81,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.209,75,211,1
0,0.73,0,0,0.73,0,0,0.36,0,1.09,0,1.46,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,58,356,1
0,0.64,0,0,1.29,0,0,1.29,0,1.93,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,22,122,1
0,0,0,0,0,0,0,0.43,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0.124,0,0.31,8,65,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0.23,41,72,1
0,0,0,0.6,0,0,0,0,1.21,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,11,38,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0.32,0,0,0.106,0,0,10,139,1
0,1.29,0,0,1.29,0,0,0,0,1.29,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0.23,41,72,1
0,0.63,0,0.63,0.63,0,0,0.63,0,1.27,0,2.54,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,22,118,1
0,0.65,0,0,0.65,0,0,1.3,0,1.96,0,2.61,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,22,122,1
0.19,0.19,0.19,0,0,0,0,0,0,0.19,0.38,0.58,0,0,0,0,0,0.38,0,0,0,0,0,0,0.07,0,0,2042,2043,1
0,0,0,0,0,0,0,0.43,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0.124,0,0.31,8,65,1
0,0.08,0,0,0.23,0,0,0.08,0,0.4,0.16,0.23,0,0,0,0,0,0,0,0,0.08,0,0,0,0.228,0,0.406,67,1254,1
0,0.64,0,0,1.29,0,0,1.29,0,1.93,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,22,122,1
0,0,0,0,0,0,0,0.43,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0.43,0,0,0,0,0.124,0,0.31,8,65,1
0,0.73,0,0,0.73,0,0,0.36,0,1.09,0,1.46,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,58,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,10,51,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0.23,41,72,1
0,0.32,0,0.32,0.32,0,0,0.32,0,2.28,0,3.25,0,0,0,0,0,0,0,0,0,0.32,0,0,0.105,0,0,10,139,1
