@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S32

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
0,0.53,0.05,0,0,0,0.35,0.53,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0.14,0,14,303,1
0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
2.12,0,0.53,0,0,0,0,1.59,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0.186,0,85,240,1
0,0,0.46,0.93,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,46,96,1
0,0.56,0.56,1.12,0,0,0,2.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,1
0,1.32,0,0,0,0,2.64,5.29,0,1.32,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.069,0,43,164,1
0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,12,101,1
0,0.87,0,0.14,0,0.14,0.14,0.58,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.046,0.046,132,979,1
0.17,0.08,0.08,0.08,0.17,0,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.013,0,48,574,1
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,11,63,1
0.54,1.08,0,1.08,0,0,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0,68,181,1
0.17,0.08,0.08,0.08,0.17,0,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.013,0,48,574,1
0.53,1.07,0,1.07,0,0,0,1.07,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,68,180,1
0.51,0,0,0.51,0,0.51,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,17,91,1
0,0.54,0,1.09,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0.321,0,140,212,1
0,0.38,0,0,0,0,0,1.15,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.184,0,78,255,1
0,0.39,0,0,0,0,0,1.17,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.186,0,78,256,1
0.43,0.43,0,0.86,0,0,0,4.76,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,144,1
0.45,0,0.45,0,0,0.45,0,0.68,1.6,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.037,0,0.112,0,30,363,1
0,1.12,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0,0,19,137,1
0,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0,0,16,121,1
0,1.31,0,0,0,0,1.97,4.6,0,1.31,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0.068,0,43,165,1
0,0.61,0,0.61,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0,0,13,81,1
0.22,0.22,0.22,0.44,0,1.11,0,3.33,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.15,0,1038,1733,1
0.34,0.25,0.42,0.08,0,0.17,0,0.94,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.223,0.079,62,537,1
0,0,0,1.04,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,1
0,0,0,1.33,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,223,233,1
0.54,1.08,0,1.08,0,0,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,68,180,1
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,57,1
0,0,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,41,94,1
0.07,0.15,0.2,0,0.07,0,0,0.02,0.37,0.02,0,0,0.02,0,0.3,0.02,0.02,0,0,0.02,0,0,0,0.022,0,0.022,0,20,965,1
0.07,0.15,0.2,0,0.07,0,0,0.02,0.37,0.02,0,0,0.02,0,0.3,0.02,0.02,0,0,0.02,0,0,0,0.022,0,0.022,0,20,965,1
0.17,1.07,0.62,0.53,0,0.62,0.17,1.16,0.89,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.066,0,0.185,0.013,583,1329,1
0,0.48,0,0,0,0,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0.267,0,61,242,1
0.46,0.46,0,0,0,2.31,0,2.31,1.38,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.49,0,0.816,0,12,102,1
1.03,0.68,0,0.68,0,0.34,0,1.37,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,12,91,1
0,0.18,0,0,0.36,0,0.18,0.72,0,0.54,0,0,0,0,0,0.36,0,0,0,0.18,0,0,0,0,0,0.063,0,363,841,1
0.26,0.52,0,0.39,0,0,0,1.57,0.13,0.39,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.129,0,0.021,0.021,49,476,1
0,0.32,0.65,0.32,0,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0.157,0.052,10,143,1
0,0.32,0.64,0.32,0,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0.159,0.053,10,143,1
0.19,0.39,0,0,0,0,0,3.14,0,0.19,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.032,0,43,305,1
0.46,0,0.46,0,0,0.46,0,0.69,1.61,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.037,0,0.112,0,30,354,1
0,0.71,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,0,16,95,1
0,0,0,2.98,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.171,0.171,140,156,1
0,0.16,0,0.16,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.752,0.022,47,1087,1
0,1.1,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0,0,19,145,1
0.16,0.65,0,0.16,0,0.16,0.16,0.98,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.08,0.08,132,955,1
0,0.72,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,0,13,88,1
0.84,0,0,1.69,0,0,0,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.092,418,519,1
0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1
0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,1
0.17,0.08,0.08,0.08,0.17,0,0,3.14,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.013,0,48,1140,1
0,0.54,0.54,2.18,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0.078,147,377,1
0,0.42,0,0,0,0,0,0.85,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.082,0,0.082,0.248,42,294,1
0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,5,75,1
0,0.45,0.22,0,0,0,0,1.12,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0.193,0,71,617,1
0,0.55,0.55,2.23,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0.079,147,385,1
0,0,1.12,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,39,1
0,0.32,0.65,0.32,0,0,0,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.158,0,10,139,1
0,1.43,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,214,1
0,0.55,0.55,2.23,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0.079,147,385,1
0,0,0,1.07,0,0,0,2.15,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0.437,0.291,10,62,1
0,0.47,0,0,0,0,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.065,0.263,0,61,255,1
0,0.15,0,0.15,0,0,0,0,0,0,0.95,0,0,0,0.31,0,0.15,0,0,0,0,0,0,0.088,0,0.707,0.022,51,1128,1
0,0,0,0,0,0,0,0.39,0,0,3.58,0.39,0,0.39,0,0,0,0,0,0,0.39,0,0,0,0,0,0,21,130,1
0,0,2.3,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,0.829,0,25,157,1
0.08,0.32,0.16,0.08,0.08,0,0,0.73,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.061,0.097,0.012,119,1561,1
0.48,0.55,0.2,0,0,0,0,1.04,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.105,0,0.305,0,94,966,1
0.48,0.55,0.2,0,0,0,0,0.97,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.105,0,0.305,0,94,966,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,54,1
0,1.42,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,217,1
0.8,0.8,0,0,0,0,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0,22,125,1
0,0.33,0.99,0.33,0,0,0,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.162,0.054,50,202,1
0.07,0.81,0.29,0.07,0,0.07,0,1.85,0,0.14,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.069,0,0.159,0.009,44,802,1
0,0.33,0.99,0.33,0,0,0,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0.161,0.053,50,202,1
0,0.15,0,0.15,0,0,0,0,0,0,0.95,0,0,0,0.31,0,0.15,0,0,0,0,0,0,0.088,0,0.707,0.022,51,1128,1
0,0.62,0.62,0,0,0,0,0.93,0.31,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.086,0,0,0,14,155,1
0,0.69,0,0.17,0,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.083,0.083,132,963,1
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0.135,0,26,114,1
0.14,0.29,0,0,0,0,0.14,0.88,0,0.44,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.204,0,0.127,0.102,73,400,1
0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,91,1
0,1,0.25,0,0,0,0,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,34,129,1
0.58,0,0,1.16,0.58,0,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,0,9,75,1
0.14,0.29,0,0,0,0,0.14,0.88,0,0.44,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.204,0,0.127,0.102,73,400,1
0.14,0.29,0,0,0,0,0.14,0.88,0,0.44,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.204,0,0.127,0.102,73,400,1
0,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,86,1
0.25,0,0,0,1.26,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.124,0.124,32,210,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
0,0.57,0.57,2.28,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0.081,147,373,1
0,0,0,0.17,0,0,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.028,0.057,0.229,39,417,1
0,0.47,0,0,0,0,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0.267,0,61,256,1
0,0.57,0.57,2.28,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0.081,147,373,1
0,0.69,0,0.17,0,0.17,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,149,942,1
0,0.57,0.57,2.28,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0,0.081,147,373,1
0,0,0,3.27,0,0,0,1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0.36,0,0.18,0.18,140,163,1
0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.08,0,0.784,0.02,45,1200,1
0,0.76,0,0.19,0,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.03,0.09,132,869,1
0.4,0.6,0.6,0.2,0,0,1.81,2.62,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0.129,0,64,513,1
0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0,0,28,87,1
0,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.083,0,0.753,0.02,45,1128,1
0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,20,131,1
0,0.85,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0,7,117,1
0.18,0.18,0.36,0.06,0.06,0,0.24,1.15,0.84,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.052,0,0.167,0,12,442,1
0.1,0.73,0.1,0.2,0,0,0.93,2.92,0,0.2,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0.163,0,0.065,0,92,817,1
0,0,0,5.4,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,295,347,1
0.17,0.71,0.17,0.17,0,0,1.61,4.12,0,0.35,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.115,0,0.057,0,63,599,1
0.08,0.34,0.17,0.08,0.08,0,0,0.77,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,0.103,0.012,119,1456,1
0,0,0,0.23,0,0,0,1.84,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.036,0.036,0,52,285,1
0,0.39,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0.032,0,0.032,0,15,240,1
0,0,0,0,0,0,1.05,1.05,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,47,266,1
0,0.32,0.64,0.32,0,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.157,0,10,139,1
0.54,0.54,0,0,0,0,0,5.97,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0,22,129,1
1.63,1.63,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,16,36,1
0,0.56,0.94,0,0,0,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,0,35,244,1
0.35,0.35,0.7,0.35,0,0,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,213,1
0.34,0.34,0,2.41,0,0.34,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,6,68,1
0,0.56,0.94,0,0,0,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,0,34,239,1
0.64,0.64,0,0.64,0,0,0,3.2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,0,22,119,1
0,0.32,0.65,0.32,0,0,0,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0.159,0,10,139,1
0.64,0.64,0,0.64,0,0,0,2.56,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0,22,119,1
0,0.56,0.18,0,0.18,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.07,0,23,191,1
0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,28,87,1
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,1
0,0,0.43,0.43,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,46,116,1
0,0.86,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,0,0,6,114,1
0,0.34,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,61,264,1
0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.066,0,0.663,0,52,1116,1
0.18,0.18,0.36,0.06,0.06,0,0.24,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.052,0,0.167,0,12,442,1
0,0.23,0.34,0.11,0,0,0,0.58,0.11,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.037,0,0.094,0.018,48,389,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,1
0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.269,0,31,87,1
0,1.31,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,25,53,1
0,0.56,0.93,0,0,0,0,0.93,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,0,42,251,1
0,0.56,0.94,0,0,0,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.107,0,35,244,1
0,0.32,0.65,0.32,0,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.157,0,10,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.511,0.085,0,0,27,217,1
0,1.24,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,121,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.511,0.085,0,0,27,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,1
0,0.17,0,0.17,0,0,0,0.17,0,0,0.17,0,0,0,0.34,0,0.17,0,0,0,0,0,0,0.072,0,0.681,0,52,967,1
0,1,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,11,33,1
0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0.175,0,28,107,1
0,0.16,0,0.16,0,0,0,0,0,0,0.49,0,0,0,0.32,0,0.16,0,0,0,0,0,0,0.089,0,0.67,0,52,1030,1
0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,127,1
0,1.31,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,25,54,1
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,72,1
0,0.47,0,0.94,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,11,77,1
0.25,0,0.51,0,0,0,0,0.25,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.209,0,75,211,1
0,0.73,0,0,0,0,0,1.46,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.181,0,58,356,1
0.64,0.64,0,0,0,0,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,22,122,1
0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.062,0,8,65,1
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,72,1
0,0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,11,38,1
0,0.32,0.65,0.32,0,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0.159,0,10,139,1
0,1.29,0,0,0,0,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,25,55,1
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,72,1
0.63,0.63,0,0.63,0,0,0,2.54,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,22,118,1
0.65,0.65,0,0,0,0,0,2.61,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,0,22,122,1
0.19,0.19,0,0,0,0,0.38,0.58,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,1.121,0,2042,2043,1
0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.062,0,8,65,1
0.08,0.08,0,0,0,0,0.16,0.23,0,0,0,0,0,0,0.08,0,0,0,0,0,0.16,0,0,0.228,0,0.038,0,67,1254,1
0.64,0.64,0,0,0,0,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,22,122,1
0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0.062,0,8,65,1
0,0.73,0,0,0,0,0,1.46,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0.181,0,58,356,1
0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,10,51,1
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,41,72,1
0,0.32,0.65,0.32,0,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.158,0,10,139,1
0.18,0.18,0.36,0.06,0.06,0,0.24,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.052,0,0.167,0,12,441,1
0,1.31,0,0,0,0,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,0,25,54,1
0,0,0,0.45,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.127,0,46,161,1
0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
0,0.05,0,0,0,0,0.2,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.017,0.017,489,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0.48,1.45,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,8,81,1
0,0.71,0,0,0,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.036,0,97,543,1
0,0.32,0.65,0.32,0,0,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.158,0,10,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0,1,6,1
0,0.71,0,0,0,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.036,0,97,543,1
0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,89,1
0.05,0.29,0.17,0.05,0,0,0.29,1.3,0.23,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.259,0,8,660,1
0,0.32,0.64,0.32,0,0,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0.157,0,10,139,1
0,1.34,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,12,132,1
0,0.05,0,0,0,0,0.2,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.017,0.017,489,3271,1
0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,20,139,1
0.2,0.61,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.03,2204,2205,1
0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,28,178,1
0,0,0.74,1.48,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61,1
