@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S47

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_email numeric
@attribute word_freq_font numeric
@attribute word_freq_hp numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,0.144,2.428,28,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0.118,0,1.307,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,1,1,1
0,0.41,0,0,0.05,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.01,0.032,0.14,1.364,14,1
0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,60,1
2.12,0,1.59,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0,0.28,0.186,2.823,85,1
0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.135,0,4,46,1
0,1.12,0,0.56,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.069,3.215,43,1
0,0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.192,0,1.463,12,1
0,0.29,0.43,0.14,0.14,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.046,5.02,132,1
0.17,0,0.08,0,0.17,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.095,0.013,4.07,48,1
0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0.147,2.333,11,1
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.252,5.323,68,1
0.17,0,0.08,0,0.17,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.108,0.013,4.07,48,1
0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183,0.253,5.454,68,1
0.51,0.51,0.51,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0.067,0,2.676,17,1
0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,1.045,0.321,5.047,140,1
0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.985,0.184,3.923,78,1
0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0.869,0.186,4,78,1
0.43,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0,3.891,47,1
0.45,0,0.22,0.22,1.6,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.187,0.112,3.184,30,1
0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.615,0,2.403,19,1
0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0.893,0,2.122,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,0.068,3.173,43,1
0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0.353,0,2.25,13,1
0.22,0.22,2.88,0,0.22,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,0.15,86.65,1038,1
0.34,0.42,1.63,0.34,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.287,0.223,3.314,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,29.125,223,1
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,0.253,5.454,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,2.111,18,1
0,0.9,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.165,6.266,41,1
0.07,0.02,0,0,0.25,0.07,0,0,0,0,0,0.02,0,0,0,0,0.05,0.3,0.02,0,0,0,0,0.022,0,0,0.022,1.423,20,1
0.07,0.02,0,0,0.25,0.07,0,0,0,0,0,0.02,0,0,0,0,0.05,0.3,0.02,0,0,0,0,0.022,0,0,0.022,1.423,20,1
0.17,0.26,0.8,0.26,0.17,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.212,0.185,6.815,583,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0.468,0.267,3.315,61,1
0.46,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.081,0.816,3.4,12,1
1.03,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0.061,1.895,12,1
0,0,0.36,0.36,0,0.36,0.18,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.633,0.063,9.043,363,1
0.26,0.26,0.26,0,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.129,0,0.779,0.021,2.689,49,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0.157,1.537,10,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0.159,1.537,10,1
0.19,0.19,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.258,0.032,3.112,43,1
0.46,0,0.23,0.23,1.61,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.188,0.112,3.105,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,1.094,0,2.021,16,1
0,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0,0.171,13,140,1
0,0,0,0.16,0,0,1.5,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0.884,0.752,5.328,47,1
0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0.683,0,2.338,19,1
0.16,0.32,0.49,0.16,0.16,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773,0.08,6.586,132,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,0,1.543,13,1
0.84,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0.278,173,418,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,3,1
0.17,0,0.08,0,0.17,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.027,0.088,0.013,4.16,48,1
0,0.54,0.54,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0.471,0,15.08,147,1
0,0,0,0,0,0,0.85,5.55,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.082,0,0,0.082,7.17,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,1.806,0,1.293,5,1
0,0,0.45,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.258,0,0.129,0.193,7.258,71,1
0,0.55,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.479,0,16.739,147,1
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0,2.6,15,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.158,1.494,10,1
0,0,0.71,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,11.888,116,1
0,0.55,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0.479,0,16.739,147,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.437,1.823,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.065,0.461,0.263,3.493,61,1
0,0,0.15,0.15,0,0,1.27,0,0.95,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.088,0,0.862,0.707,5.423,51,1
0,0,0,0,0,0,0,0,3.58,0,0,0,0.39,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,2.5,21,1
0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,2.766,0.829,5.607,25,1
0.08,0.16,0.08,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.085,0.061,0.39,0.097,5.594,119,1
0.48,0.2,0.97,0.41,0.13,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.75,0.305,3.401,94,1
0.48,0.2,0.97,0.41,0.13,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0.75,0.305,3.401,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,4.153,26,1
0,0,0.71,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,12.055,117,1
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.347,2.604,22,1
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0.162,2.195,50,1
0.07,0.37,0.37,0.07,0.14,0,0.44,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.069,0,0.159,0.159,3.456,44,1
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0.161,2.195,50,1
0,0,0.15,0.15,0,0,1.27,0,0.95,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.088,0,0.862,0.707,5.423,51,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.086,0,0.043,0,1.741,14,1
0,0.34,0.51,0.17,0.17,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.083,6.294,132,1
0,0.79,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0.271,0.135,3.257,26,1
0.14,0.14,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.204,0.127,2.962,73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,5.687,39,1
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.203,2.866,34,1
0.58,0,0,0.58,0,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.09,0.09,1.829,9,1
0.14,0.14,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.204,0.127,2.962,73,1
0.14,0.14,0.29,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.204,0,0.204,0.127,2.962,73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,2.529,8,1
0.25,0.25,0.75,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,0.041,0.124,3.181,32,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,60,1
0,0.57,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.487,0,16.217,147,1
0,0.17,0.17,0.35,0,0,0.7,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.028,0.085,0.057,3.564,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.066,0.401,0.267,3.459,61,1
0,0.57,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.487,0,16.217,147,1
0,0.34,0.51,0.17,0.17,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,6.364,149,1
0,0.57,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.487,0,16.217,147,1
0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0.36,0,0.54,0.18,14.818,140,1
0,0,0,0.29,0,0,1.46,0,0,0,0.43,0,0,0,0,0,0,0.29,0,0,0,0,0,0.08,0,0.764,0.784,4.979,45,1
0,0.38,0.57,0.19,0.19,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0.03,6.789,132,1
0.4,0,0.2,0.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,0,1.453,0.129,3.946,64,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,0.531,0,2.9,28,1
0,0,0,0.3,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.083,0,0.732,0.753,5.058,45,1
0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0.867,0,2.22,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,1.117,0,1.206,7,1
0.18,0,0.12,0.06,0.3,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0.167,1.733,12,1
0.1,0.1,0.31,0.31,0,0,0.31,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0.163,0,0.785,0.065,4.064,92,1
0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0.21,24.785,295,1
0.17,0.17,0.53,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115,0,1.158,0.057,5.163,63,1
0.08,0.17,0.08,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.064,0.348,0.103,5.392,119,1
0,0.46,0.46,0,0.23,0,0.69,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.036,0.036,0.841,0.036,1.862,52,1
0,0,0.19,0.13,0.13,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0.032,1.206,15,1
0,0,0,0.52,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0.263,6.487,47,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.157,1.494,10,1
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.318,2.345,22,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0.253,2,16,1
0,1.32,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.242,0.107,2.623,35,1
0.35,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,2.917,60,1
0.34,1.03,1.72,2.06,0.68,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,1.888,6,1
0,1.32,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.295,0.107,2.542,34,1
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.459,2.333,22,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0.159,1.494,10,1
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.369,2.333,22,1
0,0,1.32,0,0.75,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0.07,0.07,2.616,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.532,0,2.9,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,1.333,11,1
0,0,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.129,0,5.8,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0,1.133,0,1.2,6,1
0,0.68,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.718,0,3.718,61,1
0,0,0.16,0.16,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.906,0.663,5.289,52,1
0.18,0,0.12,0.06,0.3,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0.167,1.74,12,1
0,0.11,0,0.23,0.46,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0.322,0.094,2.576,48,1
0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,1.357,5,1
0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.672,0.269,4.35,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,4.818,25,1
0,1.31,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.268,0.107,2.698,42,1
0,1.32,0.75,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.241,0.107,2.623,35,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.157,1.494,10,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.511,0.085,0.511,0,4.617,27,1
0,0.62,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,1.152,0,4.592,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,4,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.511,0.085,0.511,0,4.617,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,4,1
0,0,0.17,0.17,0,0,0.69,0,0.17,0,0,0,0,0,0.17,0,0,0.34,0,0,0,0,0,0.072,0,0.754,0.681,4.74,52,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.137,2.538,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,0.351,0.175,3.343,28,1
0,0,0.16,0.16,0,0,0.65,0,0.49,0,0,0,0,0,0,0,0.16,0.32,0,0,0,0,0,0.089,0,0.693,0.67,4.835,52,1
0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,7.055,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,4.5,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,5.538,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0.217,0,1.48,11,1
0.25,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0.209,0.209,2.776,75,1
0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,3.787,58,1
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,2.44,22,1
0,0,0.43,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.124,0,0.31,0.062,1.477,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,5.538,41,1
0,0,0,0.6,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,1.583,11,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0.159,1.494,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,4.23,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,5.538,41,1
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0.3,2.458,22,1
0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0.463,2.44,22,1
0.19,0.19,0.38,0,0,0,0,0,0.19,0,0.19,0,0,0,0.38,0,0,0,0,0,0,0,0,0.07,0,0,1.121,1021.5,2042,1
0,0,0.43,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.124,0,0.31,0.062,1.477,8,1
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0.228,0,0.406,0.038,2.811,67,1
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,2.44,22,1
0,0,0.43,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.124,0,0.31,0.062,1.477,8,1
0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,3.787,58,1
0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,2.217,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,5.538,41,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.158,1.494,10,1
0.18,0,0.12,0.06,0.3,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.01,0.167,1.736,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,4.5,25,1
0,0,0.91,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.063,0.127,4.735,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0.02,0.35,0,0,0,0.38,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.107,0.017,3.922,489,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,2.443,0,1.227,8,1
0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1.018,0.036,4.022,97,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0.158,1.494,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0,0,1,1,1
0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,1.018,0.036,4.022,97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,3.178,62,1
0.05,0,0,0.65,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,0.102,0.259,1.493,8,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0.157,1.494,10,1
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.11,2.315,12,1
0,0.02,0.35,0,0,0,0.38,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.107,0.017,3.922,489,1
0,0,0.67,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0.114,2.527,20,1
0.2,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831,0.338,1102.5,2204,1
