@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S58

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_415 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_original numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,4.08,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.179,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11,1
0.44,0,0,0.89,0,0.44,0,0,0,0,4.03,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.451,152,1
0,0.66,0.66,0.33,0,0,0,0,0,0,2.64,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,4.024,326,1
0,0,0,0,0,0,0,0,0,0,4.08,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.179,85,1
0.34,0.25,0.25,0.08,0.43,1.46,0.94,0,0.17,0,3.01,0.77,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,5.297,694,1
0.34,0.26,0.26,0.08,0.43,1.47,0.95,0,0.17,0,3.03,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,3.335,537,1
0.43,0,0,0.87,0.87,0.43,0,0,0,1.74,0.87,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.114,179,1
0.44,0,0,0.89,0,0.44,0,0,0,0,4.46,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428,153,1
0,0,0,0,0,0.36,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,1.307,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
0,0.41,0.53,0.11,0.05,0,0.05,0,0,0,1.19,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,1.364,303,1
0,0,0,6.25,0,0,0,3.12,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,66,1
2.12,0,0,0.53,0.53,1.59,0,0,0,0.53,6.91,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,2.823,240,1
0,0,0,1.4,0.46,0,0.46,0,0,0.46,1.87,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,4,96,1
0,1.12,0.56,0.56,0.56,0,0,0,0,0,2.25,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,51,1
0,0,1.32,0.66,0,0,0,0,0,0.66,5.29,5.29,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,3.215,164,1
0,0.8,0,0.8,0,0.8,0,0,0,0,0.8,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463,101,1
0,0.29,0.87,0.29,0,0.43,0.14,0,0.14,0,0.43,0.58,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,5.02,979,1
0.17,0,0.08,0.42,0.08,0.08,0.17,0.17,0,0.17,1.2,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,4.07,574,1
0,0,0,0,0,0.81,0,0,0,0,1.63,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,2.333,63,1
0.54,0,1.08,0.54,0,0,0,0,0,0.54,4.32,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.323,181,1
0.17,0,0.08,0.42,0.08,0.08,0.17,0.17,0,0.17,1.2,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,4.07,574,1
0.53,0,1.07,0.53,0,0,0,0,0,0.53,4.3,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454,180,1
0.51,0.51,0,0,0,0.51,0,0,0.51,0,1.03,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,2.676,91,1
0,0.54,0.54,2.19,0,0,0.54,0,0,3.29,3.84,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,5.047,212,1
0,0,0.38,1.15,0,0.77,0,0,0,0.77,2.7,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,3.923,255,1
0,0,0.39,1.17,0,0.78,0,0,0,0.78,2.73,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,4,256,1
0.43,0,0.43,0.43,0,0,0,0,0,0.86,1.29,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,3.891,144,1
0.45,0,0,0.68,0.45,0.22,1.6,0,0.45,0.91,1.83,0.68,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.037,3.184,363,1
0,0,1.12,0.56,0,0.56,0,0,0,0,2.25,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,2.403,137,1
0,0,0.55,0.55,0,0.55,0,0,0,0,1.67,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,2.122,121,1
0,0,1.31,0.65,0,0,0,0,0,0,5.26,4.6,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,3.173,165,1
0,0,0.61,0,0,0,0,0,0,1.23,2.46,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,2.25,81,1
0.22,0.22,0.22,1.77,0.22,2.88,0.22,0,1.11,0,3.33,3.33,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,86.65,1733,1
0.34,0.42,0.25,0.08,0.42,1.63,0.94,0,0.17,0,3,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,3.314,537,1
0,0,0,0,0,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812,61,1
0,0,0,0,0,0,0,0,0,0,1.33,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.125,233,1
0.54,0,1.08,0.54,0,0,0,0,0,0.54,4.32,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.454,180,1
0,0,0,2.5,0,0,0,0,0,1.25,3.12,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111,57,1
0,0.9,0,0,0,0,0,0,0,0,3.63,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.266,94,1
0.07,0.02,0.15,0.25,0.2,0,0.25,0.07,0,0.22,0.05,0.02,0,0.02,0,0,0,0.3,0,0.02,0,0.02,0,0,0,0.011,0.022,1.423,965,1
0.07,0.02,0.15,0.25,0.2,0,0.25,0.07,0,0.22,0.05,0.02,0,0.02,0,0,0,0.3,0,0.02,0,0.02,0,0,0,0.011,0.022,1.423,965,1
0.17,0.26,1.07,0.35,0.62,0.8,0.17,0,0.62,0.08,2.5,1.16,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.066,6.815,1329,1
0,0,0.48,0.96,0,0,0,0,0,0.96,1.44,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,3.315,242,1
0.46,0,0.46,0,0,0,0,0,2.31,0.46,2.77,2.31,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.49,3.4,102,1
1.03,0,0.68,1.03,0,0.68,0,0,0.34,0,5.86,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895,91,1
0,0,0.18,0.18,0,0.36,0,0.36,0,0,2.7,0.72,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,9.043,841,1
0.26,0.26,0.52,0.39,0,0.26,0.26,0,0,0,2.61,1.57,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.129,2.689,476,1
0,0,0.32,0.65,0.65,0,0.32,0,0,0.32,2.28,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,1.537,143,1
0,0,0.32,0.64,0.64,0,0.32,0,0,0.32,2.27,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,1.537,143,1
0.19,0.19,0.39,0.19,0,0,0,0,0,0.39,4.52,3.14,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,3.112,305,1
0.46,0,0,0.69,0.46,0.23,1.61,0,0.46,0.92,1.84,0.69,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.037,3.105,354,1
0,0,0.71,0.71,0,0,0,0,0,0,1.42,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,2.021,95,1
0,1.49,0,0,0,1.49,0,0,0,2.98,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,13,156,1
0,0,0.16,0.33,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,5.328,1087,1
0,0,1.1,0.55,0,0.55,0,0,0,0,2.2,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,2.338,145,1
0.16,0.32,0.65,0.32,0,0.49,0.16,0,0.16,0,0.32,0.98,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,6.586,955,1
0,0,0.72,1.81,0,0.36,0,0,0,0.72,0.72,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0.265,1.543,88,1
0.84,0.84,0,0,0,0.84,0,0,0,0.84,0.84,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,519,1
0,0,0,0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,32,1
0,0,0,0,0,0,0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,32,1
0.17,0,0.08,0.43,0.08,0.08,0.17,0.17,0,0.17,1.2,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,4.16,1140,1
0,0.54,0.54,1.09,0.54,0.54,0,0,0,0,3.27,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,15.08,377,1
0,0,0.42,0,0,0,0,0,0,0,4.7,0.85,5.55,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.082,7.17,294,1
0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.293,75,1
0,0,0.45,0.22,0.22,0.45,0,0,0,0,1.35,1.12,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.258,7.258,617,1
0,0.55,0.55,1.11,0.55,0.55,0,0,0,0,3.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,16.739,385,1
0,0,0,0,1.12,0,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,39,1
0,0,0.32,0.65,0.65,0,0.32,0,0,0.32,2.28,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.494,139,1
0,0,1.43,0.71,0,0.71,0,0,0,2.87,1.43,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.888,214,1
0,0.55,0.55,1.11,0.55,0.55,0,0,0,0,3.35,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,16.739,385,1
0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,1.823,62,1
0,0,0.47,0.95,0,0,0,0,0,0.95,1.42,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,3.493,255,1
0,0,0.15,0.31,0,0.15,0,0,0,0,0.79,0,0,0,0,0,0,0.31,0,0.15,0,0,0,0,0,0,0.088,5.423,1128,1
0,0,0,0,0,0,0,0,0,0,0.39,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,2.5,130,1
0,0,0,0,2.3,0,0.76,0,0,0,2.3,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,5.607,157,1
0.08,0.16,0.32,1.38,0.16,0.08,0,0.08,0,0.08,3.5,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,5.594,1561,1
0.48,0.2,0.55,0.27,0.2,0.97,0.13,0,0,0.69,2.37,1.04,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.105,3.401,966,1
0.48,0.2,0.55,0.27,0.2,0.97,0.13,0,0,0.69,2.23,0.97,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.105,3.401,966,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.153,54,1
0,0,1.42,0.71,0,0.71,0,0,0,2.85,1.42,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.055,217,1
0.8,0,0.8,1.6,0,0,0,0,0,0.8,1.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.604,125,1
0,0,0.33,0.99,0.99,0,0.33,0,0,0.33,1.98,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,2.195,202,1
0.07,0.37,0.81,0.51,0.29,0.37,0.14,0,0.07,0.14,3.55,1.85,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.049,0.069,3.456,802,1
0,0,0.33,0.99,0.99,0,0.33,0,0,0.33,1.98,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,2.195,202,1
0,0,0.15,0.31,0,0.15,0,0,0,0,0.79,0,0,0,0,0,0,0.31,0,0.15,0,0,0,0,0,0,0.088,5.423,1128,1
0,0,0.62,1.24,0.62,0,0,0,0,0,2.48,0.93,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.086,1.741,155,1
0,0.34,0.69,0.34,0,0.51,0.17,0,0.17,0,0.17,0.86,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,6.294,963,1
0,0.79,0,0,0,0,0,0,0,0.79,3.17,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,3.257,114,1
0.14,0.14,0.29,0,0,0.29,0,0,0,0,2.35,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,2.962,400,1
0,0,0,1.11,0,0,0,0,0,0,2.22,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.687,91,1
0,0,1,0,0.25,0,0.25,0,0,0.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.866,129,1
0.58,0,0,2.33,0,0,0,0.58,0,0,2.92,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.829,75,1
0.14,0.14,0.29,0,0,0.29,0,0,0,0,2.35,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,2.962,400,1
0.14,0.14,0.29,0,0,0.29,0,0,0,0,2.35,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,2.962,400,1
0,0,0.58,1.17,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.529,86,1
0.25,0.25,0,0.75,0,0.75,0,1.26,0,0.5,3.29,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,3.181,210,1
0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,66,1
0,0.57,0.57,1.14,0.57,0.57,0,0,0,0,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,16.217,373,1
0,0.17,0,0,0,0.17,0,0,0,0.17,0.88,0.7,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.143,3.564,417,1
0,0,0.47,0.95,0,0,0,0,0,0.95,1.42,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,3.459,256,1
0,0.57,0.57,1.14,0.57,0.57,0,0,0,0,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,16.217,373,1
0,0.34,0.69,0.34,0,0.51,0.17,0,0.17,0,0.34,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.364,942,1
0,0.57,0.57,1.14,0.57,0.57,0,0,0,0,3.42,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,16.217,373,1
0,1.63,0,0,0,0,0,0,0,1.63,0,1.63,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0.36,14.818,163,1
0,0,0.14,0.29,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.08,4.979,1200,1
0,0.38,0.76,0.38,0,0.57,0.19,0,0.19,0,0.19,0.95,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,6.789,869,1
0.4,0,0.6,0.2,0.6,0.2,0,0,0,1.61,2.21,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096,3.946,513,1
0,0,0,0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,2.9,87,1
0,0,0.15,0.3,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.083,5.058,1128,1
0,0.52,0.52,0.52,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,2.22,131,1
0,0,0.85,0.42,0,0,0,0,0,0,2.14,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,1.206,117,1
0.18,0,0.18,1.57,0.36,0.12,0.3,0.06,0,0.72,4.48,1.15,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.01,0.052,1.733,442,1
0.1,0.1,0.73,0.2,0.1,0.31,0,0,0,1.14,2.4,2.92,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.163,4.064,817,1
0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.785,347,1
0.17,0.17,0.71,0.53,0.17,0.53,0,0,0,1.79,1.97,4.12,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.115,5.163,599,1
0.08,0.17,0.34,1.46,0.17,0.08,0,0.08,0,0.08,3.43,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,5.392,1456,1
0,0.46,0,1.15,0,0.46,0.23,0,0,0.69,2.76,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,1.862,285,1
0,0,0.39,0.78,0,0.19,0.13,0,0,0,0.32,0.06,0,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0.032,1.206,240,1
0,0,0,0,0,0,0.52,0,0,0,3.7,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.487,266,1
0,0,0.32,0.64,0.64,0,0.32,0,0,0.32,2.27,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.494,139,1
0.54,0,0.54,1.63,0,0,0,0,0,0.54,2.17,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345,129,1
1.63,0,1.63,0,0,0,0,0,0,0,3.27,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,1
0,1.32,0.56,0,0.94,0.75,0,0,0,0.37,2.45,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.623,244,1
0.35,0,0.35,0.35,0.7,0,0,0,0,1.06,5.3,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917,213,1
0.34,1.03,0.34,1.03,0,1.72,0.68,0,0.34,0,4.13,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,1.888,68,1
0,1.32,0.56,0,0.94,0.75,0,0,0,0.37,2.45,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.542,239,1
0.64,0,0.64,1.28,0,0,0,0,0,0.64,1.28,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,119,1
0,0,0.32,0.65,0.65,0,0.32,0,0,0.32,2.28,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,1.494,139,1
0.64,0,0.64,1.28,0,0,0,0,0,0.64,1.28,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,119,1
0,0,0.56,0,0.18,1.32,0.75,0.18,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,2.616,191,1
0,0,0,0,0,0,0,0,0,0,0.91,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,2.9,87,1
0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,56,1
0,0,0,1.29,0.43,0,0.43,0,0,0.43,1.72,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,5.8,116,1
0,0,0.86,0.43,0,0,0,0,0,0,2.17,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,1.2,114,1
0,0.68,0.34,0.34,0,0,0,0,0,0,1.72,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,3.718,264,1
0,0,0.16,0.16,0,0.16,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0.066,5.289,1116,1
0.18,0,0.18,1.57,0.36,0.12,0.3,0.06,0,0.72,4.49,1.09,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.01,0.052,1.74,442,1
0,0.11,0.23,0.58,0.34,0,0.46,0,0,0.23,0.58,0.58,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.075,0.037,2.576,389,1
0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,19,1
0,0,0,0.91,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,4.35,87,1
0,0,1.31,0,0,0,0,0,0,0,1.31,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,53,1
0,1.31,0.56,0,0.93,0.75,0,0,0,0.37,2.44,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.698,251,1
0,1.32,0.56,0,0.94,0.75,0,0,0,0.37,2.45,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,2.623,244,1
0,0,0.32,0.65,0.65,0,0.32,0,0,0.32,2.28,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.494,139,1
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0.17,0.511,4.617,217,1
0,0.62,1.24,0.31,0,0,0,0,0,0,2.49,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,4.592,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19,1
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0.17,0.511,4.617,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19,1
0,0,0.17,0.17,0,0.17,0,0,0,0,1.04,0.17,0,0,0,0,0.17,0.34,0,0.17,0,0,0,0,0,0,0.072,4.74,967,1
0,1,1,2,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538,33,1
0,0,0,0,0,0,0,0,0,1.05,3.15,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,3.343,107,1
0,0,0.16,0.32,0,0.16,0,0,0,0,0.98,0,0,0,0,0,0,0.32,0,0.16,0,0,0,0,0,0,0.089,4.835,1030,1
0,0,1.53,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.055,127,1
0,0,1.31,0,0,0,0,0,0,0,1.31,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,54,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538,72,1
0,0,0.47,0,0,0,0,0,0,0.47,0.94,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,1.48,77,1
0.25,0,0,0.51,0.51,0,0.25,0,0,0.25,2.81,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,2.776,211,1
0,0,0.73,0.36,0,0,0,0,0,0.73,1.09,1.46,0.36,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,3.787,356,1
0.64,0,0.64,1.93,0,0,0,0,0,0.64,1.93,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,122,1
0,0,0,0,0,0.43,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,1.477,65,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538,72,1
0,0,0,0,0.6,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,1.583,38,1
0,0,0.32,0.65,0.65,0,0.32,0,0,0.32,2.28,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,1.494,139,1
0,0,1.29,0,0,0,0,0,0,0,1.29,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,55,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538,72,1
0.63,0,0.63,1.27,0,0,0,0,0,0.63,1.27,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,2.458,118,1
0.65,0,0.65,1.3,0,0,0,0,0,0.65,1.96,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,122,1
0.19,0.19,0.19,1.16,0,0.38,0,0,0,0,0.19,0.58,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.07,1021.5,2043,1
0,0,0,0,0,0.43,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,1.477,65,1
0.08,0,0.08,0.16,0,0,0,0,0,0.23,0.4,0.23,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.228,2.811,1254,1
0.64,0,0.64,1.93,0,0,0,0,0,0.64,1.93,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,122,1
0,0,0,0,0,0.43,0,0,0,0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,1.477,65,1
0,0,0.73,0.36,0,0,0,0,0,0.73,1.09,1.46,0.36,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,3.787,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,2.217,51,1
0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.538,72,1
0,0,0.32,0.65,0.65,0,0.32,0,0,0.32,2.28,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,1.494,139,1
0.18,0,0.18,1.57,0.36,0.12,0.3,0.06,0,0.72,4.49,1.09,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.01,0.052,1.736,441,1
