@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S22

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_telnet numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0.34,0.25,0.25,0,0.43,0.08,0.34,0,0.17,0.08,0,3.01,0,0.77,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,300,1
0.34,0.26,0.26,0,0.43,0.08,0.34,0,0.17,0.08,0,3.03,0,0.78,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0.43,0,0,0,0.87,0,0,0,0,0,1.74,0.87,0,0.87,0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,107,1
0.44,0,0,0,0,0,0,0,0,0.44,0,4.46,0,1.78,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.41,0.53,0,0.05,0.11,0,0,0,0.05,0,1.19,0.35,0.53,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.01,14,1
0,0,0,0,0,0,0,3.12,0,3.12,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
2.12,0,0,0,0.53,0,0,0,0,1.59,0.53,6.91,0,1.59,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,85,1
0,0,0,0,0.46,0,0,0,0,0.46,0.46,1.87,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,1.12,0.56,0,0.56,0,0.56,0,0,2.25,0,2.25,0,2.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,1.32,0,0,0,0,0,0,0,0.66,5.29,2.64,5.29,0,1.32,0,0,0,0,0,0,0,0.66,0,0,0,0,43,1
0,0.8,0,0,0,0,0,0,0,1.61,0,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,12,1
0,0.29,0.87,0,0,0,0.14,0,0.14,0.14,0,0.43,0.14,0.58,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,132,1
0.17,0,0.08,0,0.08,0.08,0,0.17,0,0,0.17,1.2,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,48,1
0,0,0,0,0,0,0,0,0,0,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,11,1
0.54,0,1.08,0,0,0,0,0,0,0.54,0.54,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0.17,0,0.08,0,0.08,0.08,0,0.17,0,0,0.17,1.2,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,48,1
0.53,0,1.07,0,0,0,0,0,0,0.53,0.53,4.3,0,1.07,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0.51,0.51,0,0,0,0,0,0,0.51,2.07,0,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0.54,0.54,0,0,0,0,0,0,0.54,3.29,3.84,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1
0,0,0.38,0,0,0,0,0,0,0.38,0.77,2.7,0,1.15,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0,0.39,0,0,0,0,0,0,0.39,0.78,2.73,0,1.17,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0.43,0,0.43,0,0,0,0,0,0,0,0.86,1.29,0,4.76,0,1.29,0,0,0,0,0,0,0,0,0,0,0.14,0,47,1
0.45,0,0,0,0.45,0,0.22,0,0.45,0,0.91,1.83,0,0.68,1.6,0,0,0,0,0,0,0,0,0.91,0,0,0,0,30,1
0,0,1.12,0,0,0,0,0,0,0.56,0,2.25,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.55,0,0,0,0,0,0,0.55,0,1.67,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,1.31,0,0,0,0,0,0,0,0,5.26,1.97,4.6,0,1.31,0,0,0,0,0,0,0,0.65,0,0,0,0,43,1
0,0,0.61,0,0,0,0,0,0,0,1.23,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.22,0.22,0.22,0,0.22,0.22,0,0,1.11,0.44,0,3.33,0,3.33,0.44,0.44,0,0,0,0,0,0,0,0.44,0,0,0,0,1038,1
0.34,0.42,0.25,0,0.42,0.08,0.34,0,0.17,0.08,0,3,0,0.94,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0,0,0,0,0,0,0,0,2.08,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,1.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,1
0.54,0,1.08,0,0,0,0,0,0,0.54,0.54,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0,0,0,0,0,0,0,0,0,1.25,3.12,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0.9,0,0,0,0,0,0,0,0.9,0,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0.07,0.02,0.15,0,0.2,0.15,0,0.07,0,0.05,0.22,0.05,0,0.02,0.37,0.02,0,0,0,0,0.05,0.3,0.02,0.02,0,0,0.011,0,20,1
0.07,0.02,0.15,0,0.2,0.15,0,0.07,0,0.05,0.22,0.05,0,0.02,0.37,0.02,0,0,0,0,0.05,0.3,0.02,0.02,0,0,0.011,0,20,1
0.17,0.26,1.07,0,0.62,0.62,0.26,0,0.62,0.62,0.08,2.5,0.17,1.16,0.89,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0,583,1
0,0,0.48,0,0,0.48,0,0,0,0.96,0.96,1.44,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0.066,61,1
0.46,0,0.46,0,0,0,0,0,2.31,0,0.46,2.77,0,2.31,1.38,0,0,0,0,0,0,0,0,0.46,0,0,0,0,12,1
1.03,0,0.68,0,0,0,0,0,0.34,0.68,0,5.86,0,1.37,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0.18,0,0,0.54,0.36,0.36,0,0.72,0,2.7,0.18,0.72,0,0.54,0,0,0,0,0,0,0.36,0,0,0,0,0,363,1
0.26,0.26,0.52,0,0,0,0,0,0,1.57,0,2.61,0,1.57,0.13,0.39,0,0,0,0,0,0.13,0,0,0,0,0,0,49,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0.32,0,0.64,0,0,0,0,0.32,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.19,0.19,0.39,0,0,0,0,0,0,0.59,0.39,4.52,0,3.14,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0,43,1
0.46,0,0,0,0.46,0,0.23,0,0.46,0,0.92,1.84,0,0.69,1.61,0,0,0,0,0,0,0,0,0.92,0,0,0,0,30,1
0,0,0.71,0,0,0,0,0,0,0.71,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,1.49,0,0,0,0,0,0,0,1.49,2.98,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1
0,0,0.16,0,0,0.5,0.16,0,0,0.5,0,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,1.1,0,0,0,0,0,0,0.55,0,2.2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.16,0.32,0.65,0,0,0,0.16,0,0.16,0.16,0,0.32,0.16,0.98,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,132,1
0,0,0.72,0,0,0,0,0,0,0,0.72,0.72,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,13,1
0.84,0.84,0,0,0,0.84,0,0,0,10.16,0.84,0.84,0,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,418,1
0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.17,0,0.08,0,0.08,0.08,0,0.17,0,0,0.17,1.2,0,3.14,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,48,1
0,0.54,0.54,0,0.54,0,0,0,0,0,0,3.27,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0,0,0.42,0,0,0,0,0,0,0.85,0,4.7,0,0.85,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,42,1
0,0,0,0,0,0,0,0,0,1.05,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,5,1
0,0,0.45,0,0.22,0.67,0.22,0,0,0.22,0,1.35,0,1.12,0.22,0.22,0,0,0,0,0.45,0,0,0,0,0,0.064,0,71,1
0,0.55,0.55,0,0.55,0,0,0,0,0,0,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0,0,0,0,1.12,0,1.12,0,0,0,0,4.49,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,1.43,0,0,0,0,0,0,0,2.87,1.43,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1
0,0.55,0.55,0,0.55,0,0,0,0,0,0,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0,0,0,0,0,0,0,0,0,2.15,0,0,0,2.15,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,10,1
0,0,0.47,0,0,0.47,0,0,0,0.95,0.95,1.42,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.065,61,1
0,0,0.15,0,0,0.63,0.15,0,0,1.11,0,0.79,0,0,0,0,0.95,0,0,0,0,0.31,0,0.15,0,0,0,0,51,1
0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0,3.58,0.39,0,0,0,0,0,0,0.39,0,0,0,21,1
0,0,0,0,2.3,0,0,0,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.08,0.16,0.32,0,0.16,0.24,0,0.08,0,0.48,0.08,3.5,0,0.73,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0.061,119,1
0.48,0.2,0.55,0,0.2,0.27,0.41,0,0,1.11,0.69,2.37,0,1.04,0.06,0.69,0,0,0,0,0,0,0,0.06,0,0,0,0,94,1
0.48,0.2,0.55,0,0.2,0.27,0.41,0,0,1.11,0.69,2.23,0,0.97,0.06,0.69,0,0,0,0,0,0,0,0.06,0,0,0,0,94,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0,1.42,0,0,0,0,0,0,0,2.85,1.42,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1
0.8,0,0.8,0,0,0,0,0,0,0.8,0.8,1.6,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0,0.33,0,0.99,0,0,0,0,0.33,0.33,1.98,0,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0.07,0.37,0.81,0,0.29,0.07,0.07,0,0.07,0,0.14,3.55,0,1.85,0,0.14,0,0,0,0,0,0.14,0,0,0,0,0.049,0,44,1
0,0,0.33,0,0.99,0,0,0,0,0.33,0.33,1.98,0,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0,0,0.15,0,0,0.63,0.15,0,0,1.11,0,0.79,0,0,0,0,0.95,0,0,0,0,0.31,0,0.15,0,0,0,0,51,1
0,0,0.62,0,0.62,0,0,0,0,0.31,0,2.48,0,0.93,0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,0,14,1
0,0.34,0.69,0,0,0,0.17,0,0.17,0.17,0,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,132,1
0,0.79,0,0,0,0,0,0,0,0.79,0.79,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0.14,0.14,0.29,0,0,1.17,0.14,0,0,0.14,0,2.35,0.14,0.88,0,0.44,0,0,0,0,0,0,0.29,0,0,0,0,0,73,1
0,0,0,0,0,0,0,0,0,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0,0,1,0,0.25,0,0,0,0,0.25,0.5,2.5,0,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,34,1
0.58,0,0,0,0,0,0.58,0.58,0,0.58,0,2.92,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
0.14,0.14,0.29,0,0,1.17,0.14,0,0,0.14,0,2.35,0.14,0.88,0,0.44,0,0,0,0,0,0,0.29,0,0,0,0,0,73,1
0.14,0.14,0.29,0,0,1.17,0.14,0,0,0.14,0,2.35,0.14,0.88,0,0.44,0,0,0,0,0,0,0.29,0,0,0,0,0,73,1
0,0,0.58,0,0,0,0,0,0,0.58,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.25,0.25,0,0,0,0.25,0,1.26,0,0,0.5,3.29,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.57,0.57,0,0.57,0,0,0,0,0,0,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0,0.17,0,0,0,0,0.35,0,0,0,0.17,0.88,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0.028,0.028,39,1
0,0,0.47,0,0,0.47,0,0,0,0.95,0.95,1.42,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.066,61,1
0,0.57,0.57,0,0.57,0,0,0,0,0,0,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0,0.34,0.69,0,0,0,0.17,0,0.17,0.17,0,0.34,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1
0,0.57,0.57,0,0.57,0,0,0,0,0,0,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0,1.63,0,0,0,0,0,0,0,1.63,1.63,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,140,1
0,0,0.14,0,0,0.58,0.29,0,0,0.87,0,0.58,0,0,0,0,0,0,0.43,0,0,0.29,0,0,0,0,0,0,45,1
0,0.38,0.76,0,0,0,0.19,0,0.19,0.19,0,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,132,1
0.4,0,0.6,0,0.6,0.2,0.2,0,0,0.4,1.61,2.21,1.81,2.62,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,64,1
0,0,0,0,0,0.91,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0.15,0,0,0.61,0.3,0,0,0.92,0,0.61,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,45,1
0,0.52,0.52,0,0,0,0,0,0,0.52,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
0,0,0.85,0,0,0,0,0,0,0.42,0,2.14,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.18,0,0.18,0,0.36,0.06,0.06,0.06,0,0,0.72,4.48,0.24,1.15,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,12,1
0.1,0.1,0.73,0,0.1,0.1,0.31,0,0,0.1,1.14,2.4,0.93,2.92,0,0.2,0.1,0.1,0,0,0,0.1,0,0.1,0,0,0,0,92,1
0,0,0,0,0,0,0,0,0,5.4,0,1.8,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,1
0.17,0.17,0.71,0,0.17,0.17,0.35,0,0,0,1.79,1.97,1.61,4.12,0,0.35,0,0,0,0,0,0,0,0.17,0,0,0,0,63,1
0.08,0.17,0.34,0,0.17,0.25,0,0.08,0,0.51,0.08,3.43,0,0.77,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0.064,119,1
0,0.46,0,0,0,0,0,0,0,0,0.69,2.76,0,1.84,0,0.23,0,0,0,0,1.15,0,0,0,0,0,0,0.036,52,1
0,0,0.39,0,0,0.06,0.13,0,0,0,0,0.32,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0.52,0,0,1.05,0,3.7,1.05,1.05,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0.32,0,0.64,0,0,0,0,0.32,0.32,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.54,0,0.54,0,0,0,0,0,0,0.54,0.54,2.17,0,5.97,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
1.63,0,1.63,0,0,1.63,0,0,0,1.63,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,1.32,0.56,0,0.94,0.37,0,0,0,0,0.37,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0.35,0,0.35,0,0.7,0,0.35,0,0,0.7,1.06,5.3,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0.34,1.03,0.34,0,0,0,2.06,0,0.34,0,0,4.13,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,1.32,0.56,0,0.94,0.37,0,0,0,0,0.37,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,34,1
0.64,0,0.64,0,0,0,0,0,0,0.64,0.64,1.28,0,3.2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.64,0,0.64,0,0,0,0,0,0,0.64,0.64,1.28,0,2.56,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0,0.56,0,0.18,0,0,0.18,0,0.18,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0.91,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0.43,0,0,0,0,0.43,0.43,1.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0.86,0,0,0,0,0,0,0.43,0,2.17,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0.68,0.34,0,0,0,0,0,0,0.34,0,1.72,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0.16,0,0,0.65,0.16,0,0,1.64,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,52,1
0.18,0,0.18,0,0.36,0.06,0.06,0.06,0,0,0.72,4.49,0.24,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,12,1
0,0.11,0.23,0,0.34,0.34,0.23,0,0,0.46,0.23,0.58,0,0.58,0.11,0,0,0,0,0,0,0,0,0,0,0,0.075,0,48,1
0,0,0,0,0,0,1.23,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,1.31,0.56,0,0.93,0.37,0,0,0,0,0.37,2.44,0,0.93,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,1.32,0.56,0,0.94,0.37,0,0,0,0,0.37,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.17,0.085,27,1
0,0.62,1.24,0,0,0,0,0,0,0.31,0,2.49,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.17,0.085,27,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0.17,0.52,0,0.69,0.17,0,0,1.74,0,1.04,0,0.17,0,0,0.17,0,0,0,0,0.34,0,0.17,0,0,0,0,52,1
0,1,1,0,0,0,0,0,0,0,2,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,1.05,1.05,3.15,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0,0.16,0.16,0,0.65,0.16,0,0,2.13,0,0.98,0,0,0,0,0.49,0,0,0,0.16,0.32,0,0.16,0,0,0,0,52,1
0,0,1.53,0,0,0,1.53,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,0,0.47,0,0,0,0,0,0,0,0.47,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.25,0,0,0,0.51,0.25,0.25,0,0,0,0.25,2.81,0,0.25,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,75,1
0,0,0.73,0,0,0,0,0,0,0.36,0.73,1.09,0,1.46,0.36,0,0,0,0,0,0,0,0,0.36,0,0,0,0,58,1
0.64,0,0.64,0,0,0,0,0,0,1.29,0.64,1.93,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0,0,0,0,0,0,0,0,0.43,0,0.43,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,0,0,0,0.6,0,0.6,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,1.29,0,0,0,0,0,0,0,0,1.29,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0.63,0,0.63,0,0,0,0,0,0,0.63,0.63,1.27,0,2.54,0.63,0,0,0,0,0,0,0,0,0,0,0,0.1,0,22,1
0.65,0,0.65,0,0,0,0,0,0,1.3,0.65,1.96,0,2.61,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0.19,0.19,0.19,0.19,0,0.58,0,0,0,0,0,0.19,0.38,0.58,0,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,2042,1
0,0,0,0,0,0,0,0,0,0.43,0,0.43,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,8,1
0.08,0,0.08,0,0,0,0,0,0,0.08,0.23,0.4,0.16,0.23,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0,67,1
0.64,0,0.64,0,0,0,0,0,0,1.29,0.64,1.93,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,0,0,0,0,0,0,0,0,0.43,0,0.43,0,0.43,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,8,1
0,0,0.73,0,0,0,0,0,0,0.36,0.73,1.09,0,1.46,0.36,0,0,0,0,0,0,0,0,0.36,0,0,0,0,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0.18,0,0.18,0,0.36,0.06,0.06,0.06,0,0,0.72,4.49,0.24,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0,12,1
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0.45,0,0,0,0,0.45,0.91,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,0,0,0,0,0,4.65,2.32,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,6.25,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.02,0.05,0,0,0,0,0,0,0.05,0.1,0.07,0.2,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,489,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.48,0,1.45,0,0,0,0,0,0,0.48,0,4.36,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0.71,0,0,0.23,0.23,0,0,0.23,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
0,0,0.32,0,0.65,0,0,0,0,0.32,0.32,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
