@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute class {0,1}

@data
-3.497602,0.514938,-0.534898,-0.587383,-1.385687,0.471895,5.785866,-2.226525,1.454772,1.907585,-1.29914,-0.945875,0.248704,0.755262,-0.854351,-2.555954,-2.488394,2.210438,1.206994,-0.164732,-1.671915,1.300898,1.414192,-0.578807,0.563698,1.248373,-1.192139,-0.820707,-1.658453,-3.52149,0.745542,-1.684682,1.085276,-0.344904,-0.915949,0.329807,0.284916,-2.170247,0.765905,3.47408,0.319051,-0.678342,-0.535422,0.909001,-0.432471,0.908362,-0.466366,1.395626,-2.644711,0.440406,-2.940378,2.772493,-0.71572,0.049933,1.310009,-0.438825,1.608403,1
-2.779804,0.402304,-0.43367,-0.465277,-1.093441,0.357333,4.548325,-1.780173,1.145421,1.517037,-1.037714,-0.753256,0.180502,0.574498,-0.640964,-2.029433,-2.004072,1.739299,0.934241,-0.105328,-1.317388,1.066539,1.115176,-0.458805,0.449316,0.958605,-0.911453,-0.66617,-1.271355,-2.815806,0.548608,-1.34615,0.828398,-0.262426,-0.734961,0.253149,0.224444,-1.700411,0.585547,2.753837,0.247481,-0.55292,-0.412745,0.706693,-0.358113,0.723245,-0.369771,1.113427,-2.101087,0.368444,-2.337045,2.205127,-0.586573,0.048977,1.041203,-0.327589,1.290611,1
-0.343592,0.026411,-0.041611,-0.057866,-0.127504,0.063628,0.55525,-0.208316,0.129583,0.189145,-0.12529,-0.101841,0.020725,0.098724,-0.080378,-0.242904,-0.239397,0.214841,0.13837,0.002117,-0.15744,0.117632,0.135314,-0.048281,0.03559,0.127085,-0.104481,-0.078045,-0.167086,-0.327808,0.067232,-0.17204,0.094851,0.003856,-0.088384,0.052471,0.040706,-0.197492,0.077078,0.32665,0.023223,-0.069605,-0.041584,0.070956,-0.039667,0.094082,-0.034529,0.140468,-0.252044,0.040299,-0.2981,0.265372,-0.078547,-0.009866,0.128081,-0.058402,0.168643,1
-0.343523,0.026216,-0.041419,-0.057652,-0.127739,0.063715,0.55507,-0.208577,0.129852,0.188583,-0.125409,-0.102057,0.021097,0.098808,-0.08033,-0.242668,-0.239248,0.214992,0.138827,0.002238,-0.157684,0.117605,0.135538,-0.04839,0.035448,0.126868,-0.104479,-0.078202,-0.167236,-0.328134,0.067387,-0.172055,0.094834,0.004405,-0.088479,0.052771,0.041096,-0.197498,0.076616,0.326276,0.023215,-0.069501,-0.041743,0.071503,-0.039841,0.094105,-0.034465,0.140335,-0.252155,0.040081,-0.298393,0.264968,-0.079414,-0.010131,0.128209,-0.058316,0.168831,1
-0.835055,0.117724,-0.116161,-0.132037,-0.331829,0.120256,1.359547,-0.526239,0.341686,0.468645,-0.31172,-0.232584,0.052593,0.178074,-0.198345,-0.608949,-0.598971,0.520443,0.28484,-0.032795,-0.399593,0.312974,0.332703,-0.135056,0.131692,0.291037,-0.284683,-0.187259,-0.379701,-0.835379,0.173405,-0.397064,0.269995,-0.072746,-0.217153,0.077048,0.07135,-0.52942,0.175503,0.815443,0.070766,-0.170339,-0.132589,0.209138,-0.118439,0.218926,-0.106669,0.338088,-0.624119,0.101878,-0.695934,0.659023,-0.182673,0.016484,0.316493,-0.093599,0.390562,1
-4.191557,0.608697,-0.63365,-0.71606,-1.64999,0.561885,6.859588,-2.640375,1.728969,2.265388,-1.538069,-1.1439,0.28656,0.87051,-1.001575,-3.025299,-2.969849,2.624157,1.423004,-0.189855,-1.968059,1.54236,1.676742,-0.705882,0.665887,1.505189,-1.403077,-0.984812,-1.97096,-4.198463,0.892584,-1.999741,1.28183,-0.421971,-1.071479,0.393971,0.370883,-2.593144,0.893182,4.133918,0.364851,-0.801127,-0.638775,1.067832,-0.486276,1.07878,-0.54007,1.650528,-3.159877,0.53369,-3.487685,3.304981,-0.872095,0.056622,1.572755,-0.521264,1.929285,1
-9.543643,1.405135,-1.469527,-1.608287,-3.758309,1.259168,15.698948,-6.042356,3.944818,5.184247,-3.540029,-2.580087,0.667025,2.029067,-2.301519,-6.926106,-6.810554,6.001616,3.255914,-0.434745,-4.551678,3.554833,3.825154,-1.591497,1.54021,3.385528,-3.20349,-2.266496,-4.491459,-9.580147,2.006857,-4.606493,2.920252,-0.948672,-2.485366,0.92192,0.804575,-5.880452,2.052478,9.442471,0.861019,-1.848651,-1.444384,2.45862,-1.179594,2.494577,-1.301085,3.775956,-7.198691,1.201221,-7.996374,7.540522,-1.992007,0.121478,3.572028,-1.163892,4.381796,1
-5.441273,0.800079,-0.852661,-0.900876,-2.145092,0.735412,8.947409,-3.447201,2.244913,2.964022,-2.019951,-1.460887,0.369425,1.165748,-1.309664,-3.959323,-3.882064,3.419691,1.845262,-0.271018,-2.584931,2.021841,2.182179,-0.918676,0.867996,1.942642,-1.829187,-1.296032,-2.567942,-5.468921,1.165959,-2.618091,1.670332,-0.533454,-1.416684,0.531744,0.4787,-3.369242,1.173609,5.389442,0.475855,-1.059574,-0.820408,1.393831,-0.665771,1.425776,-0.719237,2.169096,-4.103403,0.684081,-4.559871,4.311321,-1.128278,0.076629,2.051693,-0.679282,2.523632,1
-1.150735,0.160267,-0.171992,-0.190396,-0.437912,0.165319,1.867384,-0.731196,0.490676,0.62387,-0.401073,-0.301518,0.092484,0.249857,-0.24261,-0.833774,-0.81922,0.743877,0.383327,-0.043932,-0.544848,0.411743,0.456099,-0.171608,0.186449,0.433133,-0.384022,-0.271839,-0.529476,-1.170328,0.246677,-0.550472,0.313744,-0.120129,-0.33312,0.111552,0.10882,-0.74319,0.25926,1.112647,0.081939,-0.23207,-0.15977,0.29783,-0.124471,0.299037,-0.155583,0.452157,-0.846208,0.129772,-1.0245,0.886274,-0.224902,0.026657,0.429047,-0.182326,0.534913,1
-37.525961,5.548217,-5.864482,-6.294387,-14.793966,4.985829,61.676759,-23.743862,15.481099,20.379914,-13.928397,-10.068452,2.612961,7.98643,-9.0538,-27.22473,-26.684606,23.575709,12.797169,-1.800783,-17.863999,13.871541,15.05104,-6.269128,6.023169,13.381773,-12.590003,-8.919799,-17.702101,-37.623453,7.973791,-18.068967,11.497813,-3.742531,-9.778588,3.576699,3.194831,-23.182847,8.103559,37.112997,3.334098,-7.285218,-5.66985,9.640936,-4.604004,9.736906,-5.049594,14.845856,-28.278933,4.682984,-31.428235,29.678101,-7.787358,0.501242,14.030846,-4.664152,17.342856,1
-11.08522,1.637094,-1.735547,-1.85763,-4.363697,1.467358,18.203207,-7.018091,4.574117,6.029039,-4.11428,-2.978014,0.774551,2.355125,-2.6542,-8.044768,-7.886658,6.964093,3.773672,-0.523233,-5.284969,4.108099,4.441189,-1.841385,1.776282,3.95552,-3.725245,-2.628888,-5.209749,-11.109437,2.347838,-5.340688,3.390516,-1.107327,-2.88061,1.04798,0.936827,-6.85128,2.385517,10.956415,0.974434,-2.162609,-1.68502,2.849519,-1.357863,2.873172,-1.492291,4.3762,-8.345177,1.382213,-9.293197,8.757952,-2.314518,0.160034,4.14659,-1.378279,5.120494,1
-0.403041,0.05472,-0.067045,-0.055955,-0.15626,0.050087,0.658415,-0.245214,0.168992,0.223414,-0.148766,-0.094944,0.025819,0.112471,-0.104529,-0.300447,-0.274581,0.259241,0.130502,-0.007823,-0.202873,0.144131,0.153335,-0.061567,0.057199,0.15577,-0.133393,-0.088183,-0.193059,-0.402985,0.073446,-0.188198,0.126459,-0.030376,-0.118282,0.050943,0.050859,-0.239503,0.089586,0.402701,0.025591,-0.075147,-0.059796,0.08835,-0.056997,0.10617,-0.05942,0.169773,-0.308997,0.051319,-0.313913,0.32055,-0.083211,-0.005958,0.160464,-0.038162,0.179783,1
-2.161965,0.315411,-0.353316,-0.354155,-0.884821,0.286813,3.61346,-1.385502,0.90458,1.183853,-0.812338,-0.604135,0.151703,0.442012,-0.523105,-1.602567,-1.573196,1.378832,0.718929,-0.103648,-1.015678,0.809697,0.874252,-0.37792,0.34188,0.772257,-0.718261,-0.537699,-1.049128,-2.243203,0.456666,-1.04872,0.657166,-0.217574,-0.564078,0.228099,0.178885,-1.338253,0.46015,2.176843,0.183237,-0.388795,-0.320523,0.569408,-0.245225,0.556223,-0.276043,0.887233,-1.664811,0.255417,-1.848861,1.717665,-0.436058,0.037883,0.818703,-0.270597,1.014378,1
-9.250022,1.367855,-1.446735,-1.550535,-3.640645,1.226266,15.219312,-5.858981,3.812267,5.0269,-3.439416,-2.488805,0.641521,1.970636,-2.234606,-6.721629,-6.579223,5.822264,3.157162,-0.439283,-4.406229,3.417072,3.707441,-1.535648,1.481555,3.298473,-3.108679,-2.195621,-4.359101,-9.281972,1.964791,-4.447566,2.84224,-0.926711,-2.40909,0.879134,0.780066,-5.714515,1.997119,9.147618,0.820431,-1.7986,-1.405884,2.384104,-1.138235,2.400982,-1.235043,3.66197,-6.970919,1.157968,-7.752927,7.314667,-1.916228,0.124807,3.464878,-1.143386,4.278897,1
-0.831947,0.128205,-0.146211,-0.149728,-0.319776,0.103571,1.391274,-0.561402,0.339339,0.431166,-0.327217,-0.214229,0.067323,0.190295,-0.19736,-0.61426,-0.590724,0.544205,0.283969,-0.042454,-0.414724,0.316531,0.320804,-0.149814,0.146053,0.31822,-0.270367,-0.208324,-0.399354,-0.857713,0.165437,-0.403378,0.237825,-0.092639,-0.245109,0.063158,0.061324,-0.514682,0.173281,0.830418,0.06183,-0.192005,-0.117644,0.21211,-0.097487,0.208176,-0.088143,0.320823,-0.636445,0.10979,-0.70285,0.681326,-0.171286,-0.000352,0.32697,-0.107849,0.402838,1
-2.129098,0.310791,-0.34907,-0.348228,-0.869231,0.282105,3.549816,-1.361331,0.888186,1.16293,-0.799987,-0.592758,0.149021,0.434464,-0.512667,-1.576883,-1.547985,1.354149,0.705657,-0.102426,-0.998952,0.795521,0.858204,-0.373353,0.33489,0.760112,-0.70412,-0.531595,-1.030637,-2.204357,0.448459,-1.031556,0.644601,-0.213689,-0.55419,0.226288,0.178675,-1.31537,0.451881,2.142371,0.179237,-0.381205,-0.315615,0.558556,-0.238803,0.545964,-0.272048,0.871886,-1.639178,0.252123,-1.816824,1.689406,-0.430973,0.03637,0.803955,-0.264755,1.000859,1
-1.310955,0.18426,-0.197032,-0.214828,-0.514918,0.183986,2.137832,-0.821601,0.534428,0.705471,-0.485666,-0.352249,0.09453,0.280704,-0.320848,-0.953212,-0.917153,0.822985,0.448527,-0.06248,-0.630013,0.465789,0.51459,-0.212074,0.202315,0.465624,-0.430134,-0.310138,-0.613345,-1.302495,0.278577,-0.621718,0.39744,-0.132567,-0.349397,0.130932,0.104344,-0.798477,0.289688,1.295382,0.116833,-0.25007,-0.2059,0.331677,-0.157163,0.338137,-0.178111,0.51122,-0.992001,0.170319,-1.089717,1.025912,-0.274823,0.019234,0.473645,-0.157778,0.599515,1
-1.809382,0.272261,-0.273036,-0.287089,-0.698401,0.241388,2.948241,-1.134115,0.743449,0.967709,-0.653197,-0.477713,0.120433,0.374524,-0.43913,-1.302318,-1.281082,1.130837,0.602822,-0.084812,-0.852635,0.650182,0.71092,-0.299879,0.288992,0.642882,-0.605277,-0.430211,-0.848776,-1.805926,0.39773,-0.85966,0.563939,-0.188682,-0.469791,0.175372,0.159934,-1.116897,0.387844,1.759754,0.159783,-0.35053,-0.27419,0.476573,-0.219823,0.462601,-0.23774,0.710545,-1.361317,0.231684,-1.491291,1.416711,-0.380015,0.013519,0.672326,-0.203117,0.834513,1
-0.616619,0.085765,-0.101206,-0.096116,-0.248478,0.078232,1.030262,-0.387817,0.2737,0.338053,-0.230005,-0.149111,0.057771,0.141802,-0.170421,-0.463786,-0.427619,0.413974,0.202198,-0.019422,-0.30597,0.218342,0.242569,-0.095737,0.107352,0.23094,-0.213983,-0.134746,-0.293368,-0.641315,0.126321,-0.291551,0.197147,-0.07387,-0.180926,0.0671,0.053178,-0.384075,0.144652,0.612542,0.052221,-0.112846,-0.097072,0.164752,-0.093472,0.161282,-0.092639,0.257291,-0.469295,0.07973,-0.505408,0.486877,-0.119265,0.010176,0.231267,-0.060847,0.272417,1
-2.460814,0.362926,-0.375494,-0.414935,-0.971287,0.335298,4.047718,-1.559047,1.018025,1.333426,-0.910641,-0.661858,0.173573,0.533712,-0.598854,-1.797054,-1.739376,1.545324,0.848632,-0.118567,-1.180074,0.909869,0.985537,-0.405346,0.387683,0.876704,-0.83081,-0.581517,-1.159917,-2.467388,0.519729,-1.179062,0.761934,-0.237724,-0.64396,0.235687,0.201761,-1.520025,0.540931,2.445279,0.227892,-0.472471,-0.38254,0.63207,-0.296085,0.63434,-0.327417,0.975233,-1.86467,0.312663,-2.058556,1.9444,-0.511746,0.031853,0.914085,-0.305088,1.135572,1
-3.485397,0.511997,-0.533355,-0.583751,-1.3816,0.469763,5.76523,-2.218716,1.450653,1.90104,-1.295294,-0.940636,0.249223,0.753234,-0.852123,-2.547737,-2.479003,2.203209,1.201277,-0.163197,-1.666625,1.294907,1.408541,-0.576224,0.561614,1.244186,-1.187779,-0.81651,-1.652823,-3.509482,0.742475,-1.678099,1.082086,-0.344339,-0.914505,0.329579,0.283876,-2.162303,0.762702,3.461873,0.317,-0.675534,-0.532842,0.905632,-0.431901,0.905024,-0.46554,1.391631,-2.635573,0.438633,-2.92802,2.7623,-0.71236,0.049209,1.303981,-0.437051,1.602031,1
-3.074029,0.457342,-0.479428,-0.515748,-1.202212,0.403293,5.047563,-1.941119,1.267887,1.657848,-1.138535,-0.820249,0.215288,0.657541,-0.729447,-2.235556,-2.186428,1.925221,1.045887,-0.14826,-1.457044,1.139505,1.230283,-0.511186,0.489684,1.096104,-1.04308,-0.735717,-1.448424,-3.071949,0.650955,-1.473997,0.954392,-0.298842,-0.784874,0.286509,0.25795,-1.899757,0.666835,3.034286,0.283799,-0.591625,-0.471455,0.799417,-0.370589,0.780346,-0.40841,1.213492,-2.317442,0.378633,-2.568993,2.426478,-0.639612,0.033158,1.138467,-0.375284,1.427687,1
-0.807495,0.11757,-0.117147,-0.122041,-0.317899,0.116416,1.333078,-0.514687,0.335835,0.446085,-0.30056,-0.207914,0.05629,0.169149,-0.204801,-0.591133,-0.588628,0.512926,0.271337,-0.048233,-0.380718,0.303566,0.318743,-0.142269,0.131931,0.288638,-0.276929,-0.187102,-0.376429,-0.801148,0.192513,-0.390397,0.240411,-0.074501,-0.210367,0.080401,0.073978,-0.507734,0.169425,0.802871,0.066505,-0.160034,-0.124742,0.219299,-0.097001,0.211216,-0.117544,0.328704,-0.600688,0.111285,-0.669712,0.639319,-0.172079,0.015092,0.299065,-0.088805,0.356245,1
-0.925612,0.124632,-0.146046,-0.153152,-0.335963,0.110127,1.51322,-0.573497,0.368691,0.499253,-0.322915,-0.257773,0.06447,0.202173,-0.220974,-0.650342,-0.650835,0.570134,0.305699,-0.023796,-0.427118,0.348392,0.384724,-0.121389,0.15033,0.327665,-0.30699,-0.220908,-0.427218,-0.922048,0.184742,-0.446756,0.280728,-0.081547,-0.238054,0.095693,0.072163,-0.56218,0.199803,0.907749,0.088745,-0.176612,-0.129995,0.238789,-0.103569,0.223887,-0.123516,0.371903,-0.692642,0.122748,-0.782434,0.728098,-0.194816,0.006997,0.343839,-0.117649,0.424785,1
-1.191459,0.170598,-0.182426,-0.18447,-0.459662,0.151743,1.93053,-0.748549,0.490367,0.639185,-0.433355,-0.303807,0.088587,0.260422,-0.289817,-0.865664,-0.836124,0.725059,0.386392,-0.056242,-0.561405,0.436519,0.470662,-0.182464,0.181591,0.422284,-0.405153,-0.280574,-0.557242,-1.170193,0.245906,-0.559207,0.373836,-0.108504,-0.304825,0.11627,0.096311,-0.735663,0.251671,1.174268,0.106299,-0.226074,-0.183279,0.31345,-0.133565,0.29162,-0.159574,0.469819,-0.883771,0.147577,-0.978063,0.931786,-0.248296,0.009088,0.427106,-0.154053,0.54379,1
-2.218293,0.317242,-0.348364,-0.3599,-0.861953,0.286427,3.635676,-1.407777,0.916069,1.203392,-0.823307,-0.585709,0.147829,0.486961,-0.53799,-1.616032,-1.575681,1.39102,0.744843,-0.105027,-1.057238,0.82119,0.887021,-0.360387,0.348289,0.793972,-0.750299,-0.522194,-1.041229,-2.220917,0.464534,-1.060281,0.668219,-0.21845,-0.588624,0.22425,0.19802,-1.365604,0.470053,2.200312,0.188528,-0.431997,-0.333126,0.568047,-0.268244,0.581545,-0.303886,0.8836,-1.660173,0.286959,-1.848553,1.757102,-0.468635,0.034197,0.832714,-0.278867,1.013195,1
-1.485705,0.222362,-0.213677,-0.254278,-0.593113,0.226933,2.44094,-0.942502,0.618869,0.812841,-0.531206,-0.406484,0.096496,0.305152,-0.349944,-1.078072,-1.047577,0.942273,0.516568,-0.070789,-0.705171,0.536565,0.58288,-0.245017,0.22807,0.531338,-0.494418,-0.338762,-0.704338,-1.496545,0.341555,-0.725616,0.455646,-0.154012,-0.395684,0.139517,0.11936,-0.917732,0.33356,1.463774,0.13094,-0.291819,-0.227118,0.376939,-0.169712,0.396111,-0.199286,0.578007,-1.138833,0.190474,-1.24996,1.155508,-0.312679,0.020605,0.540104,-0.191877,0.682411,1
-2.391838,0.338357,-0.375187,-0.406725,-0.936592,0.294198,3.907476,-1.520455,0.994131,1.298556,-0.884669,-0.647582,0.151631,0.525934,-0.582884,-1.71555,-1.680637,1.504386,0.817721,-0.107763,-1.137856,0.871776,0.955923,-0.393247,0.35207,0.845404,-0.813347,-0.573201,-1.154029,-2.385198,0.49719,-1.154494,0.736361,-0.248686,-0.62035,0.233778,0.18832,-1.474654,0.507116,2.360377,0.196516,-0.479304,-0.354993,0.600525,-0.28585,0.604801,-0.322385,0.957881,-1.790625,0.302911,-2.003148,1.911664,-0.506244,0.041487,0.891166,-0.312037,1.082007,1
-0.215859,0.032347,-0.044518,-0.021101,-0.062771,0.014536,0.3287,-0.120898,0.089394,0.111177,-0.058548,-0.050003,0.008454,0.039108,-0.057619,-0.148922,-0.160633,0.130093,0.048239,-0.007144,-0.0981,0.07257,0.055852,-0.035942,0.030239,0.075688,-0.075689,-0.062617,-0.102797,-0.195859,0.056853,-0.097111,0.07687,-0.019489,-0.039712,0.017024,0.008661,-0.122859,0.045457,0.193136,0.017203,-0.030559,-0.035155,0.075722,-0.026025,0.038031,-0.03494,0.077671,-0.150819,0.027402,-0.174824,0.155241,-0.048187,-0.001572,0.080979,0.004236,0.090373,1
-3.724158,0.546923,-0.595572,-0.631128,-1.508901,0.510255,6.134219,-2.394781,1.547588,2.036868,-1.370641,-1.026955,0.24208,0.820857,-0.882671,-2.70159,-2.672584,2.329951,1.271033,-0.180671,-1.781039,1.392173,1.495122,-0.646861,0.601882,1.38225,-1.20813,-0.86333,-1.752264,-3.729748,0.800149,-1.78693,1.149772,-0.386813,-0.975909,0.387733,0.315708,-2.337003,0.832057,3.646722,0.342178,-0.722588,-0.563059,0.980061,-0.464243,0.924799,-0.53872,1.469385,-2.787434,0.524405,-3.142009,2.929192,-0.775488,0.047774,1.393195,-0.478796,1.710356,1
-1.71671,0.256949,-0.295298,-0.26656,-0.687509,0.225219,2.825654,-1.085315,0.710077,0.943665,-0.654519,-0.467122,0.119183,0.3769,-0.4061,-1.254859,-1.223743,1.09771,0.593827,-0.108049,-0.802286,0.630319,0.713212,-0.311088,0.249446,0.584983,-0.572505,-0.45251,-0.844813,-1.763056,0.367262,-0.836404,0.534307,-0.185645,-0.43972,0.19397,0.149985,-1.077392,0.382784,1.717273,0.163501,-0.337191,-0.27848,0.433609,-0.211061,0.448817,-0.230781,0.715929,-1.322839,0.217066,-1.460604,1.386894,-0.333784,0.044089,0.641272,-0.225379,0.799269,1
-3.634648,0.551005,-0.529374,-0.58984,-1.386715,0.481454,5.83668,-2.240471,1.48117,1.896499,-1.255541,-0.987568,0.233911,0.740707,-0.846551,-2.545515,-2.532436,2.209387,1.168487,-0.145323,-1.659271,1.30897,1.418969,-0.58534,0.578225,1.264817,-1.196364,-0.835417,-1.686629,-3.607105,0.785675,-1.701395,1.138298,-0.406396,-0.929781,0.335294,0.333011,-2.246447,0.744891,3.498681,0.307581,-0.700539,-0.506688,0.914146,-0.409589,0.956221,-0.475183,1.404565,-2.69077,0.455491,-2.972737,2.810775,-0.744661,0.007502,1.349376,-0.464997,1.639078,1
-2.298626,0.338823,-0.34977,-0.388481,-0.907339,0.312229,3.786994,-1.457394,0.95303,1.246846,-0.852694,-0.616307,0.163651,0.500598,-0.556227,-1.681094,-1.629981,1.445411,0.79315,-0.110679,-1.099191,0.853439,0.92452,-0.378776,0.363973,0.821346,-0.780511,-0.543096,-1.084104,-2.305956,0.48476,-1.103154,0.712117,-0.219234,-0.598587,0.21976,0.191502,-1.423954,0.505639,2.282949,0.213686,-0.442625,-0.35555,0.59234,-0.277142,0.591018,-0.304944,0.915066,-1.740303,0.289652,-1.924788,1.818757,-0.475831,0.027704,0.853708,-0.286743,1.06296,1
-3.456774,0.509858,-0.53,-0.579451,-1.363942,0.466202,5.698125,-2.193866,1.432495,1.878804,-1.283396,-0.928587,0.245364,0.746231,-0.839383,-2.52299,-2.455544,2.175998,1.188941,-0.163789,-1.650992,1.282036,1.391529,-0.574196,0.553068,1.232872,-1.172373,-0.814611,-1.632918,-3.467955,0.734418,-1.662032,1.068083,-0.338734,-0.903069,0.32924,0.287066,-2.140418,0.754733,3.430042,0.313222,-0.667679,-0.529548,0.893633,-0.422066,0.893737,-0.462005,1.374768,-2.612394,0.436858,-2.896593,2.735273,-0.711049,0.046716,1.289652,-0.429897,1.593282,1
-1.344216,0.197679,-0.210148,-0.225844,-0.520019,0.174267,2.215407,-0.868833,0.560817,0.71258,-0.496455,-0.357637,0.08482,0.296408,-0.323324,-0.985872,-0.949533,0.839639,0.448341,-0.069903,-0.648463,0.496044,0.547594,-0.2086,0.207623,0.482173,-0.458012,-0.326606,-0.637946,-1.346558,0.284262,-0.641205,0.410398,-0.134918,-0.354723,0.136101,0.112161,-0.840092,0.294867,1.340646,0.113367,-0.262469,-0.192855,0.35543,-0.150128,0.336391,-0.17468,0.544376,-1.001152,0.160564,-1.14358,1.079535,-0.278198,0.032325,0.499833,-0.179687,0.624323,1
-2.904447,0.425575,-0.449511,-0.473505,-1.140425,0.39905,4.771028,-1.83386,1.198386,1.576069,-1.065534,-0.776725,0.198048,0.625615,-0.709245,-2.10894,-2.059904,1.823616,0.982822,-0.134189,-1.380224,1.06521,1.163358,-0.486722,0.463048,1.039677,-0.973461,-0.685935,-1.381768,-2.919308,0.626126,-1.399049,0.901228,-0.288977,-0.761278,0.291633,0.25301,-1.795003,0.633449,2.864167,0.253132,-0.566223,-0.433372,0.741681,-0.358283,0.760723,-0.38018,1.156524,-2.195257,0.367127,-2.418827,2.300868,-0.594237,0.033051,1.093103,-0.357781,1.344344,1
-3.903879,0.564189,-0.618328,-0.626086,-1.552846,0.545282,6.42931,-2.46606,1.614007,2.124394,-1.444291,-1.062158,0.281248,0.840172,-0.9299,-2.848434,-2.772044,2.468997,1.325814,-0.197431,-1.86342,1.430675,1.576353,-0.665001,0.620389,1.377947,-1.293744,-0.945464,-1.866507,-3.928093,0.839413,-1.877275,1.194177,-0.387477,-1.015191,0.394028,0.32542,-2.405199,0.877069,3.875957,0.359862,-0.741954,-0.592228,0.999336,-0.469357,1.01978,-0.5224,1.564804,-2.965427,0.470559,-3.313716,3.083078,-0.778694,0.073412,1.458562,-0.49752,1.803972,1
-1.210697,0.174998,-0.177929,-0.202791,-0.487013,0.164292,2.03389,-0.783686,0.518767,0.670693,-0.452629,-0.326997,0.091509,0.260203,-0.310389,-0.899243,-0.875477,0.778942,0.417051,-0.067482,-0.578677,0.461969,0.499853,-0.19767,0.20467,0.436198,-0.427267,-0.281856,-0.585093,-1.234216,0.25975,-0.585557,0.381562,-0.117598,-0.31565,0.112097,0.097645,-0.767192,0.269934,1.207549,0.114744,-0.241522,-0.191488,0.330723,-0.153853,0.319674,-0.164208,0.490604,-0.91435,0.154906,-1.028057,0.964765,-0.248086,0.022001,0.457768,-0.147452,0.550618,1
-13.153309,1.955116,-2.053137,-2.221876,-5.195263,1.746254,21.626972,-8.317266,5.424286,7.140277,-4.881513,-3.532555,0.911282,2.800484,-3.174261,-9.535383,-9.352334,8.269961,4.485826,-0.632629,-6.254954,4.870899,5.264153,-2.204498,2.114459,4.684557,-4.416803,-3.133946,-6.194264,-13.193569,2.78723,-6.340671,4.026889,-1.319154,-3.428475,1.260513,1.128053,-8.131079,2.835051,13.009031,1.157667,-2.547036,-1.980897,3.37155,-1.605307,3.410303,-1.769119,5.211726,-9.909186,1.63411,-11.020179,10.388758,-2.740715,0.176307,4.919614,-1.636743,6.071506,1
-2.152539,0.30222,-0.346201,-0.34766,-0.8438,0.294515,3.529544,-1.356381,0.884635,1.175192,-0.796819,-0.584112,0.139759,0.47384,-0.509933,-1.565438,-1.534886,1.352097,0.725669,-0.099404,-1.023791,0.798222,0.861586,-0.359487,0.337278,0.766962,-0.719572,-0.513317,-1.022772,-2.152047,0.461256,-1.035371,0.667105,-0.203718,-0.556581,0.210985,0.186786,-1.328775,0.465838,2.137224,0.18887,-0.418891,-0.316546,0.545612,-0.262691,0.565319,-0.280979,0.850682,-1.622242,0.263666,-1.815179,1.70477,-0.441279,0.033669,0.814493,-0.284888,0.994798,1
-0.099764,0.033167,0.000181,-0.041044,-0.050821,0.024375,0.178618,-0.085853,0.072742,0.038999,-0.040228,0.003917,0.034974,0.033209,-0.018675,-0.119057,-0.089406,0.03093,0.041403,-0.030259,-0.049121,0.083491,0.05696,-0.013267,0.007531,0.039717,-0.071748,-0.027342,-0.035542,-0.101655,0.014728,-0.053508,0.057989,0.029998,0.00638,-0.000818,-0.000989,-0.106124,0.034057,0.1372,0.040493,-0.011207,-0.028413,0.050516,0.021261,-0.010758,0.0006,0.067708,-0.089639,0.018845,-0.076948,0.100574,-0.01412,-0.014801,0.004309,-0.026237,0.074424,1
