@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S57

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_! numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0.34,0,0.25,0.08,1.46,0,0.17,0.08,0,3.01,0,0.77,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.113,694,1
0.34,0,0.26,0.08,1.47,0,0.17,0.08,0,3.03,0,0.78,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.259,0.064,537,1
0.43,0,0,0,0.43,0,0,0,0,0.87,0,0.87,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.835,0,179,1
0.44,0,0,0,0.44,0,0,0.44,0,4.46,0,1.78,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1.083,0.072,153,1
0,0,0,0,0.36,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,7,1
0,0,0.05,0.11,0,0,0,0.05,0.53,1.19,0.35,0.53,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,303,1
0,0,0,0,0,3.12,0,3.12,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
2.12,0,0,0,1.59,0,0,1.59,0.53,6.91,0,1.59,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,240,1
0,0,0,0,0,0,0,0.46,0,1.87,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,96,1
0,0,1.12,0,0,0,0,2.25,1.12,2.25,0,2.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,0,0,0,0,0,5.29,2.64,5.29,0,1.32,0,0,0,0,0,0,0.66,0,0,0,0,0,0.83,0,164,1
0,0,0,0,0.8,0,0,1.61,0.8,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1.192,0,101,1
0,0,0,0,0.43,0,0.14,0.14,0.72,0.43,0.14,0.58,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.585,0.046,979,1
0.17,0,0.42,0.08,0.08,0.17,0,0,0.08,1.2,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,574,1
0,0,0,0,0.81,0,0,0,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,63,1
0.54,0,0,0,0,0,0,0.54,0,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,181,1
0.17,0,0.42,0.08,0.08,0.17,0,0,0.08,1.2,0,3.17,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,574,1
0.53,0,0,0,0,0,0,0.53,0,4.3,0,1.07,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.183,0,180,1
0.51,0,0,0,0.51,0,0.51,2.07,2.07,1.03,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,91,1
0,0,0,0,0,0,0,0.54,0,3.84,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,0,212,1
0,0,0,0,0.77,0,0,0.38,0,2.7,0,1.15,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985,0,255,1
0,0,0,0,0.78,0,0,0.39,0,2.73,0,1.17,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0,256,1
0.43,0,0,0,0,0,0,0,0.43,1.29,0,4.76,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0,144,1
0.45,0,0.45,0,0.22,0,0.45,0,1.83,1.83,0,0.68,1.6,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.187,0,363,1
0,0,0,0,0.56,0,0,0.56,0,2.25,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,137,1
0,0,0,0,0.55,0,0,0.55,0,1.67,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893,0,121,1
0,0,0,0,0,0,0,0,0,5.26,1.97,4.6,0,1.31,0,0,0,0,0,0,0.65,0,0,0,0,0,0.816,0,165,1
0,0,0,0,0,0,0,0,1.85,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,81,1
0.22,0,0.44,0.22,2.88,0,1.11,0.44,0.44,3.33,0,3.33,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0.563,0,1733,1
0.34,0,0.25,0.08,1.63,0,0.17,0.08,0,3,0,0.94,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.079,537,1
0,0,0,0,0,0,0,2.08,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0,0,0,0,0,0,0,1.33,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,233,1
0.54,0,0,0,0,0,0,0.54,0,4.32,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182,0,180,1
0,0,0,0,0,0,0,0,0,3.12,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,57,1
0,0,0,0,0,0,0,0.9,1.81,3.63,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,94,1
0.07,0,0.02,0.15,0,0.07,0,0.05,0,0.05,0,0.02,0.37,0.02,0,0,0,0,0.3,0,0.02,0,0,0,0,0,0,0,965,1
0.07,0,0.02,0.15,0,0.07,0,0.05,0,0.05,0,0.02,0.37,0.02,0,0,0,0,0.3,0,0.02,0,0,0,0,0,0,0,965,1
0.17,0,0.17,0.62,0.8,0,0.62,0.62,1.43,2.5,0.17,1.16,0.89,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0.212,0.013,1329,1
0,0,0,0.48,0,0,0,0.96,0,1.44,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,0,242,1
0.46,0,0.46,0,0,0,2.31,0,0.46,2.77,0,2.31,1.38,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.081,0,102,1
1.03,0,0,0,0.68,0,0.34,0.68,0,5.86,0,1.37,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,91,1
0,0,0,0.54,0.36,0.36,0,0.72,0.18,2.7,0.18,0.72,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,841,1
0.26,0,0.13,0,0.26,0,0,1.57,0.26,2.61,0,1.57,0.13,0.39,0,0,0,0,0.13,0,0,0,0,0,0,0,0.779,0.021,476,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,143,1
0,0,0.32,0,0,0,0,0.32,0,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,143,1
0.19,0,0.59,0,0,0,0,0.59,1.37,4.52,0,3.14,0,0.19,0,0,0,0,0.19,0,0,0,0,0,0,0,0.258,0,305,1
0.46,0,0.46,0,0.23,0,0.46,0,1.84,1.84,0,0.69,1.61,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.188,0,354,1
0,0,0,0,0,0,0,0.71,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,95,1
0,0,0,0,1.49,0,0,1.49,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,156,1
0,0,0,0.5,0,0,0,0.5,1.5,0.66,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.884,0.022,1087,1
0,0,0,0,0.55,0,0,0.55,0,2.2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,0,145,1
0.16,0,0,0,0.49,0,0.16,0.16,0.81,0.32,0.16,0.98,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.773,0.08,955,1
0,0,0,0,0.36,0,0,0,0,0.72,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1
0.84,0,0,0.84,0.84,0,0,10.16,0,0.84,0,2.54,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1.113,0.092,519,1
0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0,0,0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0.17,0,0.43,0.08,0.08,0.17,0,0,0.08,1.2,0,3.14,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,1140,1
0,0,0,0,0.54,0,0,0,0.54,3.27,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0.078,377,1
0,0,0,0,0,0,0,0.85,0.85,4.7,0,0.85,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.248,294,1
0,0,0,0,0,0,0,1.05,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,1.806,0,75,1
0,0,0,0.67,0.45,0,0,0.22,0,1.35,0,1.12,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,617,1
0,0,0,0,0.55,0,0,0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0.079,385,1
0,0,2.24,0,0,0,0,0,0,4.49,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814,0,39,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0.71,0,0.71,0,0,0,2.87,1.43,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,214,1
0,0,0,0,0.55,0,0,0,0.55,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,0.079,385,1
0,0,0,0,0,0,0,2.15,0,0,0,2.15,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0.145,0.291,62,1
0,0,0,0.47,0,0,0,0.95,0,1.42,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0,255,1
0,0,0,0.63,0.15,0,0,1.11,1.27,0.79,0,0,0,0,0.95,0,0,0,0.31,0,0.15,0,0,0,0,0,0.862,0.022,1128,1
0,0,0,0,0,0,0,0,0,0.39,0,0.39,0,0,3.58,0.39,0.39,0,0,0,0,0,0,0.39,0,0,0,0,130,1
0,0,0,0,0,0,0,0,0,2.3,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766,0,157,1
0.08,0,0,0.24,0.08,0.08,0,0.48,0.08,3.5,0,0.73,0.08,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.012,1561,1
0.48,0,0.27,0.27,0.97,0,0,1.11,0.06,2.37,0,1.04,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0,0.75,0,966,1
0.48,0,0.27,0.27,0.97,0,0,1.11,0.06,2.23,0,0.97,0.06,0.69,0,0,0,0,0,0,0.06,0,0,0,0,0,0.75,0,966,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,54,1
0,0,0.71,0,0.71,0,0,0,2.85,1.42,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,217,1
0.8,0,0,0,0,0,0,0.8,0,1.6,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,125,1
0,0,0.33,0,0,0,0,0.33,0,1.98,0,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,202,1
0.07,0,0,0.07,0.37,0,0.07,0,0.44,3.55,0,1.85,0,0.14,0,0,0,0,0.14,0,0,0,0,0,0,0,0.159,0.009,802,1
0,0,0.33,0,0,0,0,0.33,0,1.98,0,3.3,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,202,1
0,0,0,0.63,0.15,0,0,1.11,1.27,0.79,0,0,0,0,0.95,0,0,0,0.31,0,0.15,0,0,0,0,0,0.862,0.022,1128,1
0,0,0,0,0,0,0,0.31,0,2.48,0,0.93,0.31,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.043,0,155,1
0,0,0,0,0.51,0,0.17,0.17,0.86,0.17,0.17,0.86,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0.665,0.083,963,1
0,0,0,0,0,0,0,0.79,1.58,3.17,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,114,1
0.14,0,0,1.17,0.29,0,0,0.14,0.14,2.35,0.14,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.102,400,1
0,0,0,0,0,0,0,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0,91,1
0,0,0.25,0,0,0,0,0.25,0,2.5,0,1.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,129,1
0.58,0,0,0,0,0.58,0,0.58,0.58,2.92,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,75,1
0.14,0,0,1.17,0.29,0,0,0.14,0.14,2.35,0.14,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.102,400,1
0.14,0,0,1.17,0.29,0,0,0.14,0.14,2.35,0.14,0.88,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.102,400,1
0,0,0,0,0,0,0,0.58,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829,0,86,1
0.25,0,0,0.25,0.75,1.26,0,0,0,3.29,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.124,210,1
0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
0,0,0,0,0.57,0,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0.081,373,1
0,0,0.52,0,0.17,0,0,0,0.7,0.88,0,0.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.229,417,1
0,0,0,0.47,0,0,0,0.95,0,1.42,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,256,1
0,0,0,0,0.57,0,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0.081,373,1
0,0,0,0,0.51,0,0.17,0.17,0.86,0.34,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.026,942,1
0,0,0,0,0.57,0,0,0,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,0.081,373,1
0,0,0,0,0,0,0,1.63,0,0,0,1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0.54,0.18,163,1
0,0,0,0.58,0,0,0,0.87,1.46,0.58,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.764,0.02,1200,1
0,0,0,0,0.57,0,0.19,0.19,0.95,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.632,0.09,869,1
0.4,0,0.6,0.2,0.2,0,0,0.4,0.4,2.21,1.81,2.62,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1.453,0,513,1
0,0,0,0.91,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531,0,87,1
0,0,0,0.61,0,0,0,0.92,1.53,0.61,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.732,0.02,1128,1
0,0,0,0,0,0,0,0.52,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,131,1
0,0,0,0,0,0,0,0.42,0,2.14,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117,0,117,1
0.18,0,0.06,0.06,0.12,0.06,0,0,0.06,4.48,0.24,1.15,0.84,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,442,1
0.1,0,0.62,0.1,0.31,0,0,0.1,0.31,2.4,0.93,2.92,0,0.2,0.1,0.1,0,0,0.1,0.1,0.1,0,0,0,0,0,0.785,0,817,1
0,0,0,0,0,0,0,5.4,0.9,1.8,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0,347,1
0.17,0,0.89,0.17,0.53,0,0,0,0,1.97,1.61,4.12,0,0.35,0,0,0,0,0,0,0.17,0,0,0,0,0,1.158,0,599,1
0.08,0,0,0.25,0.08,0.08,0,0.51,0.08,3.43,0,0.77,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0.012,1456,1
0,0,0.23,0,0.46,0,0,0,0.69,2.76,0,1.84,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0,285,1
0,0,0.06,0.06,0.19,0,0,0,0,0.32,0,0.06,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,240,1
0,0,1.05,0,0,0,0,1.05,0,3.7,1.05,1.05,1.58,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.702,0,266,1
0,0,0.64,0,0,0,0,0.32,0,2.27,0,3.24,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0.54,0,0,0,0,0,0,0.54,0,2.17,0,5.97,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0,129,1
1.63,0,0,1.63,0,0,0,1.63,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0,36,1
0,0,0.18,0.37,0.75,0,0,0,0,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0,244,1
0.35,0,1.41,0,0,0,0,0.7,0,5.3,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,213,1
0.34,0,0.34,0,1.72,0,0.34,0,3.44,4.13,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1
0,0,0.37,0.37,0.75,0,0,0,0,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0,239,1
0.64,0,0,0,0,0,0,0.64,0,1.28,0,3.2,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0,119,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.26,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0.64,0,0,0,0,0,0,0.64,0,1.28,0,2.56,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0,119,1
0,0,0,0,1.32,0.18,0,0.18,0,0.94,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,191,1
0,0,0,0.91,0,0,0,0,0,0.91,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,0,87,1
0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,56,1
0,0,0,0,0,0,0,0.43,0.43,1.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,116,1
0,0,0,0,0,0,0,0.43,0,2.17,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133,0,114,1
0,0,0,0,0,0,0,0.34,1.37,1.72,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,0,264,1
0,0,0,0.65,0.16,0,0,1.64,0.65,0.82,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.906,0,1116,1
0.18,0,0.06,0.06,0.12,0.06,0,0,0.06,4.49,0.24,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,442,1
0,0,0,0.34,0,0,0,0.46,0.34,0.58,0,0.58,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0.018,389,1
0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,19,1
0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0,87,1
0,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0.18,0.37,0.75,0,0,0,0,2.44,0,0.93,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0,251,1
0,0,0.18,0.37,0.75,0,0,0,0,2.45,0,0.94,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,244,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0.511,0,217,1
0,0,0,0,0,0,0,0.31,1.24,2.49,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152,0,349,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0.511,0,217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.52,0,0.69,0.17,0,0,1.74,0.69,1.04,0,0.17,0,0,0.17,0,0,0,0.34,0,0.17,0,0,0,0,0,0.754,0,967,1
0,0,0,0,0,0,0,0,3,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,33,1
0,0,0,0,0,0,0,1.05,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0,107,1
0,0.16,0,0.65,0.16,0,0,2.13,0.65,0.98,0,0,0,0,0.49,0,0,0,0.32,0,0.16,0,0,0,0,0,0.693,0,1030,1
0,0,0,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.434,0,127,1
0,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,72,1
0,0,0,0,0,0,0,0,0,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,77,1
0.25,0,0,0.25,0,0,0,0,0,2.81,0,0.25,0.25,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,211,1
0,0,0,0,0,0,0,0.36,0,1.09,0,1.46,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.604,0,356,1
0.64,0,0,0,0,0,0,1.29,0,1.93,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0,122,1
0,0,1.29,0,0.43,0,0,0.43,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,65,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,72,1
0,0,0,0,0,0,0,0,1.21,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0,0,0,0,0,0,0,1.29,0,5.19,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,72,1
0.63,0,0,0,0,0,0,0.63,0,1.27,0,2.54,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0,118,1
0.65,0,0,0,0,0,0,1.3,0,1.96,0,2.61,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0,122,1
0.19,0.19,0,0.58,0.38,0,0,0,0,0.19,0.38,0.58,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,2043,1
0,0,1.29,0,0.43,0,0,0.43,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,65,1
0.08,0,0,0,0,0,0,0.08,0,0.4,0.16,0.23,0,0,0,0,0,0,0.08,0,0,0,0,0.16,0,0,0.406,0,1254,1
0.64,0,0,0,0,0,0,1.29,0,1.93,0,2.58,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0,122,1
0,0,1.29,0,0.43,0,0,0.43,1.73,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,65,1
0,0,0,0,0,0,0,0.36,0,1.09,0,1.46,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.604,0,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,0,0,0,1.28,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,72,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0.18,0,0.06,0.06,0.12,0.06,0,0,0.06,4.49,0.24,1.09,0.85,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,441,1
0,0,0,0,0,0,0,0,0,1.31,0,5.26,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0.91,0.45,0.91,0,0,0,0.45,0.91,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,161,1
0,0,0,0,0,0,0,4.65,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,0,0,0,6.25,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.05,0,0.35,0,0,0.05,0.38,0.07,0.2,0.17,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.107,0.017,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1
0.48,0,0,0,0,0,0,0.48,0,4.36,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.443,0,81,1
0,0,0,0.23,0.23,0,0,0.23,0,3.81,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.018,0,543,1
0,0,0.32,0,0,0,0,0.32,0,2.28,0,3.25,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
